# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: r_arcs, unit: arcsec, datatype: float64, description: outer radius of ring in arcsec}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: outer radius of ring in kpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: outer radius of ring as frac of opt radius}
# - {name: npix, datatype: int64, description: number of available pixels in the ring}
# - {name: ngood, datatype: int64, description: number of unmasked pixels in the ring}
# - {name: ico_avg, unit: K km / s, datatype: float64, format: 10.3f, description: average face-on intensity in ring if ngood/npix > 0.1
#     and setting blanks to zero}
# - {name: ico_rms, unit: K km / s, datatype: float32, description: rms face-on intensity in ring for unmasked pixels}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f, description: 3 sigma detection limit based on emom0max}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f, description: average face-on surface density including He with
#     alphaco=4.3}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e, description: total CO luminosity within the given radius}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e, description: total molecular gas mass within the given radius}
# delimiter: ','
# schema: astropy-2.0
Name,r_arcs,r_kpc,r_r25,npix,ngood,ico_avg,ico_rms,detlim,sigmol,cumlum,cummass
NGC6155,17.0,2.851,0.427,156,156,3.451,2.2064078,2.348,14.841,1.3531e+08,5.8181e+08
NGC6155,19.0,3.187,0.477,163,163,2.625,2.362275,2.329,11.287,1.5224e+08,6.5463e+08
NGC6155,21.0,3.522,0.527,192,192,1.909,2.1926358,2.178,8.209,1.6675e+08,7.1702e+08
NGC6155,23.0,3.858,0.578,211,211,1.498,2.343091,2.114,6.440,1.7926e+08,7.7080e+08
NGC6155,25.0,4.193,0.628,210,204,0.819,2.2171788,2.155,3.521,1.8606e+08,8.0007e+08
NGC6155,27.0,4.529,0.678,250,207,0.361,1.8431174,2.018,1.551,1.8963e+08,8.1541e+08
NGC6155,29.0,4.864,0.728,255,161,0.040,1.2037596,2.043,0.172,1.9003e+08,8.1715e+08
NGC6155,31.0,5.200,0.778,283,146,0.154,0.95937556,1.986,0.661,1.9176e+08,8.2455e+08
NGC6155,33.0,5.535,0.829,297,120,0.201,1.0480953,1.994,0.865,1.9412e+08,8.3471e+08
NGC6155,35.0,5.871,0.879,309,100,0.254,0.9094469,2.008,1.091,1.9722e+08,8.4806e+08
NGC6155,37.0,6.206,0.929,324,77,0.246,0.8653327,2.024,1.057,2.0037e+08,8.6161e+08
NGC6155,39.0,6.542,0.979,350,58,0.137,0.7372289,2.009,0.588,2.0227e+08,8.6976e+08
NGC6155,41.0,6.877,1.030,372,46,0.066,0.4748082,2.017,0.285,2.0325e+08,8.7396e+08
NGC6155,43.0,7.212,1.080,379,35,nan,nan,2.077,nan,2.0325e+08,8.7396e+08
NGC6155,45.0,7.548,1.130,396,17,nan,nan,2.115,nan,2.0325e+08,8.7396e+08
NGC6155,47.0,7.883,1.180,431,4,nan,nan,2.109,nan,2.0325e+08,8.7396e+08
NGC6168,1.0,0.175,0.020,4,4,2.205,0.28202575,5.119,9.482,1.1653e+06,5.0109e+06
NGC6168,3.0,0.525,0.061,9,9,2.085,0.67110723,3.416,8.967,3.6449e+06,1.5673e+07
NGC6168,5.0,0.875,0.101,11,11,1.928,0.4970196,3.092,8.291,6.4471e+06,2.7723e+07
NGC6168,7.0,1.225,0.142,20,20,1.585,0.65865034,2.302,6.816,1.0635e+07,4.5732e+07
NGC6168,9.0,1.575,0.182,27,27,1.391,0.569004,1.989,5.983,1.5599e+07,6.7076e+07
NGC6168,11.0,1.925,0.222,34,34,1.427,0.5785301,1.782,6.138,2.2011e+07,9.4649e+07
NGC6168,13.0,2.275,0.263,39,39,1.313,0.6240549,1.674,5.646,2.8776e+07,1.2374e+08
NGC6168,15.0,2.625,0.303,46,46,1.297,0.6150069,1.554,5.575,3.6656e+07,1.5762e+08
NGC6168,17.0,2.975,0.344,47,47,0.994,0.62142986,1.545,4.276,4.2831e+07,1.8417e+08
NGC6168,19.0,3.325,0.384,50,50,1.026,0.7273756,1.514,4.410,4.9605e+07,2.1330e+08
NGC6168,21.0,3.675,0.425,65,65,1.045,0.9555781,1.346,4.493,5.8578e+07,2.5188e+08
NGC6168,23.0,4.025,0.465,66,59,0.927,0.99860376,1.347,3.987,6.6662e+07,2.8665e+08
NGC6168,25.0,4.375,0.506,74,57,0.806,0.9621995,1.292,3.464,7.4537e+07,3.2051e+08
NGC6168,27.0,4.724,0.546,80,58,0.726,0.96715206,1.262,3.123,8.2214e+07,3.5352e+08
NGC6168,29.0,5.074,0.587,86,62,0.564,0.9464417,1.233,2.425,8.8621e+07,3.8107e+08
NGC6168,31.0,5.424,0.627,87,59,0.610,0.9824573,1.252,2.623,9.5632e+07,4.1122e+08
NGC6168,33.0,5.774,0.667,97,64,0.409,0.74251235,1.208,1.760,1.0088e+08,4.3378e+08
NGC6168,35.0,6.124,0.708,105,63,0.250,0.622496,1.194,1.077,1.0435e+08,4.4871e+08
NGC6168,37.0,6.474,0.748,109,65,0.014,0.57675284,1.194,0.059,1.0455e+08,4.4957e+08
NGC6168,39.0,6.824,0.789,105,52,-0.006,0.45517763,1.242,-0.024,1.0447e+08,4.4923e+08
NGC6168,41.0,7.174,0.829,124,51,-0.048,0.38420102,1.182,-0.206,1.0369e+08,4.4587e+08
NGC6168,43.0,7.524,0.870,124,42,-0.048,0.41279453,1.215,-0.207,1.0290e+08,4.4248e+08
NGC6168,45.0,7.874,0.910,128,36,-0.036,0.31134778,1.227,-0.156,1.0229e+08,4.3984e+08
NGC6168,47.0,8.224,0.951,144,30,-0.029,0.2677388,1.214,-0.126,1.0173e+08,4.3744e+08
NGC6168,49.0,8.574,0.991,144,21,-0.032,0.26424703,1.252,-0.138,1.0112e+08,4.3482e+08
NGC6168,51.0,8.924,1.031,149,16,-0.023,0.16284826,1.289,-0.099,1.0067e+08,4.3286e+08
NGC6168,53.0,9.274,1.072,141,13,nan,nan,1.316,nan,1.0067e+08,4.3286e+08
NGC6168,55.0,9.624,1.112,142,14,nan,nan,1.336,nan,1.0067e+08,4.3286e+08
NGC6168,57.0,9.974,1.153,132,11,nan,nan,1.326,nan,1.0067e+08,4.3286e+08
NGC6168,59.0,10.324,1.193,129,7,nan,nan,1.351,nan,1.0067e+08,4.3286e+08
NGC6168,61.0,10.674,1.234,123,9,nan,nan,1.372,nan,1.0067e+08,4.3286e+08
NGC6168,63.0,11.024,1.274,124,7,nan,nan,1.357,nan,1.0067e+08,4.3286e+08
NGC6168,65.0,11.374,1.315,119,9,nan,nan,1.365,nan,1.0067e+08,4.3286e+08
NGC6168,67.0,11.724,1.355,112,8,nan,nan,1.411,nan,1.0067e+08,4.3286e+08
NGC6168,69.0,12.074,1.395,117,7,nan,nan,1.385,nan,1.0067e+08,4.3286e+08
NGC6168,71.0,12.424,1.436,110,7,nan,nan,1.445,nan,1.0067e+08,4.3286e+08
NGC6168,73.0,12.774,1.476,113,7,nan,nan,1.413,nan,1.0067e+08,4.3286e+08
NGC6168,75.0,13.124,1.517,109,6,nan,nan,1.436,nan,1.0067e+08,4.3286e+08
NGC6168,77.0,13.474,1.557,113,9,nan,nan,1.421,nan,1.0067e+08,4.3286e+08
NGC6168,79.0,13.823,1.598,111,6,nan,nan,1.434,nan,1.0067e+08,4.3286e+08
NGC6168,81.0,14.173,1.638,109,6,nan,nan,1.456,nan,1.0067e+08,4.3286e+08
NGC6168,83.0,14.523,1.679,113,7,nan,nan,1.429,nan,1.0067e+08,4.3286e+08
NGC6168,85.0,14.873,1.719,106,6,nan,nan,1.468,nan,1.0067e+08,4.3286e+08
NGC6168,87.0,15.223,1.760,107,6,nan,nan,1.493,nan,1.0067e+08,4.3286e+08
NGC6168,89.0,15.573,1.800,106,6,nan,nan,1.475,nan,1.0067e+08,4.3286e+08
NGC6168,91.0,15.923,1.840,103,6,nan,nan,1.541,nan,1.0067e+08,4.3286e+08
NGC6168,93.0,16.273,1.881,113,6,nan,nan,1.455,nan,1.0067e+08,4.3286e+08
NGC6168,95.0,16.623,1.921,101,5,nan,nan,1.562,nan,1.0067e+08,4.3286e+08
NGC6168,97.0,16.973,1.962,114,6,nan,nan,1.463,nan,1.0067e+08,4.3286e+08
NGC6168,99.0,17.323,2.002,103,6,nan,nan,1.563,nan,1.0067e+08,4.3286e+08
NGC6168,101.0,17.673,2.043,105,5,nan,nan,1.537,nan,1.0067e+08,4.3286e+08
NGC6168,103.0,18.023,2.083,105,5,nan,nan,1.556,nan,1.0067e+08,4.3286e+08
NGC6168,105.0,18.373,2.124,103,5,nan,nan,1.566,nan,1.0067e+08,4.3286e+08
NGC6168,107.0,18.723,2.164,104,4,nan,nan,1.575,nan,1.0067e+08,4.3286e+08
NGC6168,109.0,19.073,2.204,106,3,nan,nan,1.592,nan,1.0067e+08,4.3286e+08
NGC6168,111.0,19.423,2.245,104,2,nan,nan,1.590,nan,1.0067e+08,4.3286e+08
NGC6186,1.0,0.205,0.021,3,3,50.938,2.3092816,11.700,219.033,2.0013e+07,8.6057e+07
NGC6186,3.0,0.616,0.064,13,13,44.132,7.137857,5.593,189.769,9.5151e+07,4.0915e+08
NGC6186,5.0,1.027,0.106,19,19,29.337,13.296235,4.608,126.149,1.6815e+08,7.2305e+08
NGC6186,7.0,1.438,0.149,32,32,21.822,15.385715,3.536,93.836,2.5961e+08,1.1163e+09
NGC6186,9.0,1.849,0.191,34,34,13.534,12.672547,3.297,58.195,3.1987e+08,1.3754e+09
NGC6186,11.0,2.260,0.233,49,49,10.356,10.8312025,2.618,44.530,3.8633e+08,1.6612e+09
NGC6186,13.0,2.671,0.276,52,52,6.054,7.73881,2.397,26.034,4.2756e+08,1.8385e+09
NGC6186,15.0,3.082,0.318,56,56,4.856,5.8829646,2.272,20.880,4.6317e+08,1.9916e+09
NGC6186,17.0,3.492,0.361,72,72,3.438,4.554078,1.993,14.781,4.9558e+08,2.1310e+09
NGC6186,19.0,3.903,0.403,78,78,2.572,3.8201022,1.866,11.060,5.2186e+08,2.2440e+09
NGC6186,21.0,4.314,0.446,86,86,2.074,3.615559,1.799,8.920,5.4522e+08,2.3445e+09
NGC6186,23.0,4.725,0.488,92,92,1.859,3.2875366,1.710,7.993,5.6762e+08,2.4408e+09
NGC6186,25.0,5.136,0.531,98,98,1.593,2.6920483,1.677,6.849,5.8806e+08,2.5287e+09
NGC6186,27.0,5.547,0.573,112,112,1.631,1.882096,1.552,7.014,6.1199e+08,2.6316e+09
NGC6186,29.0,5.958,0.616,119,119,1.448,1.680788,1.529,6.227,6.3456e+08,2.7286e+09
NGC6186,31.0,6.369,0.658,120,120,1.177,1.6574179,1.522,5.060,6.5305e+08,2.8081e+09
NGC6186,33.0,6.780,0.700,138,130,0.672,1.5485994,1.444,2.889,6.6519e+08,2.8603e+09
NGC6186,35.0,7.190,0.743,144,125,0.574,1.2524674,1.437,2.470,6.7602e+08,2.9069e+09
NGC6186,37.0,7.601,0.785,137,111,0.414,1.2134308,1.504,1.779,6.8345e+08,2.9388e+09
NGC6186,39.0,8.012,0.828,165,130,0.206,1.1307589,1.406,0.886,6.8790e+08,2.9580e+09
NGC6186,41.0,8.423,0.870,165,120,-0.049,1.1404481,1.459,-0.212,6.8683e+08,2.9534e+09
NGC6186,43.0,8.834,0.913,171,108,-0.058,0.96246225,1.450,-0.250,6.8553e+08,2.9478e+09
NGC6186,45.0,9.245,0.955,183,81,-0.050,0.7240408,1.471,-0.217,6.8432e+08,2.9426e+09
NGC6186,47.0,9.656,0.998,192,75,-0.083,0.6641381,1.483,-0.357,6.8224e+08,2.9336e+09
NGC6186,49.0,10.067,1.040,200,62,-0.024,0.51961327,1.505,-0.103,6.8161e+08,2.9309e+09
NGC6186,51.0,10.477,1.083,201,49,0.019,0.38299364,1.599,0.081,6.8210e+08,2.9330e+09
NGC6186,53.0,10.888,1.125,219,40,0.010,0.3088153,1.569,0.042,6.8239e+08,2.9343e+09
NGC6186,55.0,11.299,1.167,215,27,-0.019,0.32738158,1.643,-0.082,6.8185e+08,2.9320e+09
NGC6186,57.0,11.710,1.210,200,18,nan,nan,1.602,nan,6.8185e+08,2.9320e+09
NGC6186,59.0,12.121,1.252,176,7,nan,nan,1.710,nan,6.8185e+08,2.9320e+09
NGC6186,61.0,12.532,1.295,192,4,nan,nan,1.630,nan,6.8185e+08,2.9320e+09
NGC6301,1.0,0.588,0.019,7,7,3.582,0.58597565,9.375,15.403,1.4357e+07,6.1734e+07
NGC6301,3.0,1.765,0.056,24,24,3.245,0.7659056,4.860,13.955,5.8954e+07,2.5350e+08
NGC6301,5.0,2.942,0.094,39,39,2.514,1.1086739,3.724,10.811,1.1510e+08,4.9492e+08
NGC6301,7.0,4.119,0.132,50,50,2.436,1.4501045,3.144,10.474,1.8483e+08,7.9478e+08
NGC6301,9.0,5.295,0.169,68,68,2.714,1.7160393,2.630,11.669,2.9049e+08,1.2491e+09
NGC6301,11.0,6.472,0.207,87,87,3.177,1.5986778,2.276,13.663,4.4877e+08,1.9297e+09
NGC6301,13.0,7.649,0.245,94,94,3.431,1.1907016,2.153,14.754,6.3344e+08,2.7238e+09
NGC6301,15.0,8.826,0.282,114,114,3.402,1.4894456,1.930,14.628,8.5548e+08,3.6786e+09
NGC6301,17.0,10.002,0.320,130,130,2.605,1.9118724,1.791,11.203,1.0494e+09,4.5125e+09
NGC6301,19.0,11.179,0.358,144,144,2.390,1.9339244,1.683,10.278,1.2465e+09,5.3599e+09
NGC6301,21.0,12.356,0.395,158,158,2.361,1.7570496,1.611,10.150,1.4600e+09,6.2782e+09
NGC6301,23.0,13.532,0.433,180,180,1.918,1.4083431,1.496,8.248,1.6577e+09,7.1282e+09
NGC6301,25.0,14.709,0.471,189,189,1.447,1.3205829,1.472,6.222,1.8143e+09,7.8015e+09
NGC6301,27.0,15.886,0.508,201,201,1.082,1.275018,1.447,4.653,1.9388e+09,8.3370e+09
NGC6301,29.0,17.063,0.546,223,220,0.611,1.3528454,1.395,2.626,2.0168e+09,8.6723e+09
NGC6301,31.0,18.239,0.584,239,214,0.425,1.024529,1.376,1.827,2.0750e+09,8.9224e+09
NGC6301,33.0,19.416,0.621,247,194,0.268,0.9594654,1.388,1.150,2.1128e+09,9.0851e+09
NGC6301,35.0,20.593,0.659,269,144,0.219,0.65356666,1.362,0.943,2.1466e+09,9.2302e+09
NGC6301,37.0,21.770,0.697,283,76,0.102,0.52653235,1.365,0.437,2.1630e+09,9.3011e+09
NGC6301,39.0,22.946,0.734,295,48,0.070,0.4267532,1.378,0.301,2.1748e+09,9.3519e+09
NGC6301,41.0,24.123,0.772,309,31,-0.007,0.3621679,1.386,-0.031,2.1736e+09,9.3464e+09
NGC6301,43.0,25.300,0.810,330,10,nan,nan,1.382,nan,2.1736e+09,9.3464e+09
NGC6301,45.0,26.477,0.847,338,1,nan,nan,1.418,nan,2.1736e+09,9.3464e+09
NGC6310,1.0,0.236,0.020,4,0,nan,nan,5.786,nan,0.0000e+00,0.0000e+00
NGC6310,3.0,0.708,0.060,9,0,nan,nan,3.860,nan,0.0000e+00,0.0000e+00
NGC6310,5.0,1.180,0.099,19,0,nan,nan,2.663,nan,0.0000e+00,0.0000e+00
NGC6310,7.0,1.652,0.139,26,0,nan,nan,2.282,nan,0.0000e+00,0.0000e+00
NGC6310,9.0,2.124,0.179,31,0,nan,nan,2.101,nan,0.0000e+00,0.0000e+00
NGC6310,11.0,2.597,0.218,36,0,nan,nan,1.958,nan,0.0000e+00,0.0000e+00
NGC6310,13.0,3.069,0.258,47,1,nan,nan,1.723,nan,0.0000e+00,0.0000e+00
NGC6310,15.0,3.541,0.298,55,7,0.004,0.118393555,1.607,0.015,3.8603e+04,1.6599e+05
NGC6310,17.0,4.013,0.338,58,13,0.174,0.47677866,1.577,0.747,2.0399e+06,8.7714e+06
NGC6310,19.0,4.485,0.377,68,16,0.154,0.43761197,1.472,0.662,4.1183e+06,1.7709e+07
NGC6310,21.0,4.957,0.417,73,20,0.276,0.579688,1.435,1.188,8.1224e+06,3.4926e+07
NGC6310,23.0,5.429,0.457,85,24,0.388,0.7407167,1.346,1.668,1.4669e+07,6.3076e+07
NGC6310,25.0,5.901,0.496,86,24,0.426,0.8053056,1.359,1.834,2.1949e+07,9.4379e+07
NGC6310,27.0,6.373,0.536,92,29,0.509,0.8259475,1.335,2.187,3.1237e+07,1.3432e+08
NGC6310,29.0,6.845,0.576,104,32,0.497,0.87566835,1.273,2.136,4.1495e+07,1.7843e+08
NGC6310,31.0,7.317,0.616,108,36,0.380,0.8004122,1.273,1.633,4.9639e+07,2.1345e+08
NGC6310,33.0,7.790,0.655,116,41,0.170,0.53738457,1.259,0.733,5.3564e+07,2.3033e+08
NGC6310,35.0,8.262,0.695,127,38,0.053,0.60261303,1.224,0.227,5.4897e+07,2.3606e+08
NGC6310,37.0,8.734,0.735,135,41,0.102,0.5555686,1.222,0.439,5.7633e+07,2.4782e+08
NGC6310,39.0,9.206,0.774,133,26,0.056,0.2814354,1.268,0.241,5.9112e+07,2.5418e+08
NGC6310,41.0,9.678,0.814,146,19,0.036,0.1552205,1.227,0.156,6.0162e+07,2.5869e+08
NGC6310,43.0,10.150,0.854,149,10,nan,nan,1.262,nan,6.0162e+07,2.5869e+08
NGC6310,45.0,10.622,0.893,154,10,nan,nan,1.290,nan,6.0162e+07,2.5869e+08
NGC6310,47.0,11.094,0.933,171,8,nan,nan,1.252,nan,6.0162e+07,2.5869e+08
NGC6310,49.0,11.566,0.973,172,8,nan,nan,1.306,nan,6.0162e+07,2.5869e+08
NGC6310,51.0,12.038,1.013,178,4,nan,nan,1.347,nan,6.0162e+07,2.5869e+08
NGC6310,53.0,12.510,1.052,192,3,nan,nan,1.326,nan,6.0162e+07,2.5869e+08
NGC6314,1.0,0.465,0.024,7,7,26.242,2.2255719,8.892,112.841,7.4254e+07,3.1929e+08
NGC6314,3.0,1.394,0.073,20,20,19.342,3.8732755,5.247,83.169,2.3062e+08,9.9167e+08
NGC6314,5.0,2.324,0.121,33,33,12.445,3.5252905,4.052,53.512,3.9662e+08,1.7055e+09
NGC6314,7.0,3.253,0.170,46,46,7.092,2.50596,3.349,30.498,5.2851e+08,2.2726e+09
NGC6314,9.0,4.183,0.218,58,58,3.930,1.5474241,2.787,16.899,6.2064e+08,2.6688e+09
NGC6314,11.0,5.112,0.267,74,74,1.806,1.5646701,2.298,7.767,6.7467e+08,2.9011e+09
NGC6314,13.0,6.042,0.315,91,91,0.611,1.6810737,1.915,2.627,6.9714e+08,2.9977e+09
NGC6314,15.0,6.971,0.364,103,103,0.636,1.6083093,1.644,2.733,7.2361e+08,3.1115e+09
NGC6314,17.0,7.901,0.412,114,107,0.702,1.2117201,1.409,3.019,7.5596e+08,3.2506e+09
NGC6314,19.0,8.830,0.461,131,104,0.491,1.1222669,1.298,2.110,7.8195e+08,3.3624e+09
NGC6314,21.0,9.760,0.509,140,75,0.243,0.79392666,1.259,1.047,7.9573e+08,3.4216e+09
NGC6314,23.0,10.689,0.558,156,74,0.331,0.73340654,1.208,1.424,8.1661e+08,3.5114e+09
NGC6314,25.0,11.619,0.606,168,71,0.395,0.8975238,1.182,1.698,8.4343e+08,3.6267e+09
NGC6314,27.0,12.548,0.655,181,69,0.303,0.7787118,1.159,1.301,8.6556e+08,3.7219e+09
NGC6314,29.0,13.478,0.704,194,46,0.126,0.47003916,1.143,0.544,8.7548e+08,3.7646e+09
NGC6314,31.0,14.407,0.752,205,24,0.062,0.3797088,1.134,0.265,8.8059e+08,3.7865e+09
NGC6314,33.0,15.337,0.801,215,10,nan,nan,1.134,nan,8.8059e+08,3.7865e+09
NGC6361,1.0,0.266,0.016,4,4,44.201,1.7255859,6.717,190.062,4.8316e+07,2.0776e+08
NGC6361,3.0,0.798,0.049,9,9,40.014,3.4456122,4.455,172.060,1.4673e+08,6.3094e+08
NGC6361,5.0,1.330,0.081,17,17,35.028,7.2657113,3.219,150.621,3.0946e+08,1.3307e+09
NGC6361,7.0,1.862,0.113,22,22,28.639,8.277181,2.802,123.146,4.8164e+08,2.0710e+09
NGC6361,9.0,2.394,0.146,27,27,23.016,6.1928897,2.442,98.970,6.5146e+08,2.8013e+09
NGC6361,11.0,2.925,0.178,36,36,19.196,7.2285852,2.026,82.542,8.4031e+08,3.6133e+09
NGC6361,13.0,3.457,0.211,44,44,17.026,6.5575566,1.777,73.211,1.0450e+09,4.4936e+09
NGC6361,15.0,3.989,0.243,52,52,13.908,5.9593887,1.594,59.803,1.2427e+09,5.3434e+09
NGC6361,17.0,4.521,0.276,51,51,12.075,6.2445908,1.550,51.923,1.4110e+09,6.0671e+09
NGC6361,19.0,5.053,0.308,64,64,10.170,6.317127,1.368,43.732,1.5888e+09,6.8320e+09
NGC6361,21.0,5.585,0.340,69,69,9.165,6.5331216,1.302,39.410,1.7616e+09,7.5751e+09
NGC6361,23.0,6.117,0.373,74,74,6.915,6.497974,1.241,29.736,1.9015e+09,8.1764e+09
NGC6361,25.0,6.649,0.405,81,81,6.156,6.5517898,1.147,26.472,2.0378e+09,8.7624e+09
NGC6361,27.0,7.181,0.438,82,82,5.635,6.147128,1.119,24.229,2.1640e+09,9.3053e+09
NGC6361,29.0,7.713,0.470,100,100,4.506,5.7895784,1.021,19.378,2.2872e+09,9.8348e+09
NGC6361,31.0,8.244,0.503,101,101,3.314,5.017583,0.995,14.249,2.3786e+09,1.0228e+10
NGC6361,33.0,8.776,0.535,108,108,2.870,4.542292,0.950,12.343,2.4633e+09,1.0592e+10
NGC6361,35.0,9.308,0.567,109,109,2.190,3.9084282,0.940,9.418,2.5286e+09,1.0873e+10
NGC6361,37.0,9.840,0.600,126,126,1.465,3.4186444,0.878,6.301,2.5790e+09,1.1090e+10
NGC6361,39.0,10.372,0.632,129,129,0.976,2.7163167,0.862,4.196,2.6134e+09,1.1238e+10
NGC6361,41.0,10.904,0.665,131,131,0.816,2.135242,0.852,3.508,2.6427e+09,1.1363e+10
NGC6361,43.0,11.436,0.697,136,130,0.432,1.6220027,0.847,1.857,2.6587e+09,1.1432e+10
NGC6361,45.0,11.968,0.730,150,131,0.240,1.1976182,0.808,1.031,2.6685e+09,1.1475e+10
NGC6361,47.0,12.500,0.762,153,120,0.176,0.83618104,0.811,0.756,2.6759e+09,1.1506e+10
NGC6361,49.0,13.032,0.794,155,112,0.186,0.7785342,0.826,0.799,2.6837e+09,1.1540e+10
NGC6361,51.0,13.563,0.827,167,108,0.042,0.61735344,0.808,0.179,2.6856e+09,1.1548e+10
NGC6361,53.0,14.095,0.859,181,119,0.027,0.55843574,0.794,0.114,2.6870e+09,1.1554e+10
NGC6361,55.0,14.627,0.892,172,100,0.063,0.5254835,0.832,0.270,2.6899e+09,1.1567e+10
NGC6361,57.0,15.159,0.924,186,89,0.094,0.541662,0.829,0.404,2.6947e+09,1.1587e+10
NGC6361,59.0,15.691,0.957,193,84,0.062,0.5614411,0.830,0.265,2.6979e+09,1.1601e+10
NGC6361,61.0,16.223,0.989,198,69,0.051,0.47232488,0.853,0.218,2.7007e+09,1.1613e+10
NGC6361,63.0,16.755,1.021,202,47,0.050,0.34307608,0.886,0.214,2.7034e+09,1.1625e+10
NGC6361,65.0,17.287,1.054,209,46,-0.008,0.2535084,0.898,-0.035,2.7030e+09,1.1623e+10
NGC6361,67.0,17.819,1.086,221,22,nan,nan,0.886,nan,2.7030e+09,1.1623e+10
NGC6361,69.0,18.350,1.119,228,16,nan,nan,0.889,nan,2.7030e+09,1.1623e+10
NGC6361,71.0,18.882,1.151,226,11,nan,nan,0.946,nan,2.7030e+09,1.1623e+10
NGC6361,73.0,19.414,1.184,240,7,nan,nan,0.928,nan,2.7030e+09,1.1623e+10
NGC6361,75.0,19.946,1.216,245,5,nan,nan,0.909,nan,2.7030e+09,1.1623e+10
NGC6361,77.0,20.478,1.248,244,4,nan,nan,0.940,nan,2.7030e+09,1.1623e+10
NGC6361,79.0,21.010,1.281,208,2,nan,nan,0.972,nan,2.7030e+09,1.1623e+10
NGC6361,81.0,21.542,1.313,180,1,nan,nan,0.960,nan,2.7030e+09,1.1623e+10
NGC6361,83.0,22.074,1.346,179,1,nan,nan,0.932,nan,2.7030e+09,1.1623e+10
NGC6394,1.0,0.603,0.029,7,7,10.856,0.51186633,8.507,46.679,5.5173e+07,2.3724e+08
NGC6394,3.0,1.808,0.087,18,18,8.410,1.3565418,5.282,36.164,1.6509e+08,7.0987e+08
NGC6394,5.0,3.013,0.145,33,33,5.578,1.9037929,3.917,23.984,2.9873e+08,1.2845e+09
NGC6394,7.0,4.218,0.203,43,43,3.943,2.2148004,3.364,16.955,4.2183e+08,1.8139e+09
NGC6394,9.0,5.423,0.261,53,53,3.579,2.178682,3.032,15.388,5.5954e+08,2.4060e+09
NGC6394,11.0,6.628,0.319,72,72,3.775,2.6299348,2.543,16.232,7.5688e+08,3.2546e+09
NGC6394,13.0,7.833,0.377,85,85,3.341,2.7854602,2.259,14.368,9.6310e+08,4.1413e+09
NGC6394,15.0,9.038,0.435,86,86,2.553,3.1793692,2.124,10.979,1.1225e+09,4.8269e+09
NGC6394,17.0,10.243,0.494,113,109,2.292,3.1795871,1.819,9.855,1.3106e+09,5.6354e+09
NGC6394,19.0,11.448,0.552,117,90,1.031,2.0555575,1.766,4.434,1.3982e+09,6.0120e+09
NGC6394,21.0,12.653,0.610,130,93,0.614,1.7240169,1.665,2.641,1.4561e+09,6.2614e+09
NGC6394,23.0,13.858,0.668,150,82,0.639,1.2526047,1.541,2.749,1.5258e+09,6.5608e+09
NGC6394,25.0,15.063,0.726,155,68,0.371,0.8406029,1.522,1.594,1.5675e+09,6.7402e+09
NGC6394,27.0,16.268,0.784,168,77,0.236,0.6676868,1.458,1.017,1.5963e+09,6.8642e+09
NGC6394,29.0,17.473,0.842,189,70,0.185,0.57405233,1.383,0.795,1.6217e+09,6.9733e+09
NGC6394,31.0,18.678,0.900,188,57,0.126,0.49062863,1.414,0.544,1.6389e+09,7.0475e+09
NGC6394,33.0,19.883,0.958,211,45,0.118,0.41618168,1.365,0.508,1.6570e+09,7.1252e+09
NGC6394,35.0,21.088,1.016,217,39,0.114,0.38815263,1.374,0.491,1.6750e+09,7.2027e+09
NGC6394,37.0,22.293,1.074,227,33,0.070,0.34415352,1.382,0.299,1.6865e+09,7.2520e+09
NGC6394,39.0,23.498,1.132,255,33,0.063,0.34310845,1.342,0.270,1.6981e+09,7.3019e+09
NGC6394,41.0,24.703,1.190,254,24,nan,nan,1.382,nan,1.6981e+09,7.3019e+09
NGC6394,43.0,25.908,1.248,272,18,nan,nan,1.376,nan,1.6981e+09,7.3019e+09
NGC6394,45.0,27.113,1.306,281,13,nan,nan,1.402,nan,1.6981e+09,7.3019e+09
NGC6394,47.0,28.318,1.365,295,14,nan,nan,1.418,nan,1.6981e+09,7.3019e+09
NGC6394,49.0,29.524,1.423,310,12,nan,nan,1.439,nan,1.6981e+09,7.3019e+09
NGC6394,51.0,30.729,1.481,322,7,nan,nan,1.476,nan,1.6981e+09,7.3019e+09
NGC6394,53.0,31.934,1.539,318,4,nan,nan,1.586,nan,1.6981e+09,7.3019e+09
NGC6478,1.0,0.472,0.023,4,4,10.934,0.3619936,8.107,47.015,3.4108e+07,1.4667e+08
NGC6478,3.0,1.416,0.069,11,11,11.334,0.93017715,4.889,48.736,1.3134e+08,5.6476e+08
NGC6478,5.0,2.360,0.115,17,17,10.740,1.233082,3.870,46.182,2.7373e+08,1.1770e+09
NGC6478,7.0,3.304,0.161,25,25,9.346,2.2443805,3.071,40.186,4.5594e+08,1.9606e+09
NGC6478,9.0,4.248,0.207,33,33,8.096,2.5543957,2.579,34.815,6.6432e+08,2.8566e+09
