Name, ledaRA, ledaDE, ledaA_Bgal, ledaType, ledaMorph, ledaD25, ledaAxRatio, ledaPA, ledaIncl, ledaVrad, ledaVmaxg, ledaVrot, ledaBar, ledaRing, ledaMultiple, ledaBt, ledaIt, ledaMfir, ledaM21, ledaVvir, ledaModz, ledaDistMpc, W1, eW1, W2, eW2, W3, eW3, W4, eW4, coNomask, coeNomask, coDilated, coeDilated, coSmooth, coeSmooth, coMask2d, coeMask2d, coNomaskDv, coSmoothDv, coBmaj, coBmin, coBpa, coDvhel, nsaZdist, nsaAu, nsaAg, nsaAr, nsaAi, nsaAz, caMass, caeMass, caSFR, caeSFR, caOH, caeOH, caAvgas, caeAvgas, caAvstars, caeAvstars, Su, Sg, Sr, Si, caB, caV, caR, caRe, caeRe, caEllipticity, caPA, caR50, caeR50, caR90, caeR90, caOH_O3N2, caZgas, caZstars, caAge, caeAge, caFHa, caFHacorr, caLHacorr, caMstars, caDistMpc, coMmol, coeMmol, W1lum, W2lum, W3lum, W4lum, W4SFR, coVsys, coVsysFlag, coVrotmax, coeVrotmax, coRflat, coPA, coPAFlag, coInc, coIncFlag, coKinXoff, coKinYoff, coScaleMol, coeScaleMol, coScaleMolHi, coScaleMolLo, coNormMol, coeNormMol, coScaleSt, coeScaleSt, coNormSt, coeNormSt, coR50Mol, coeR50Mol, coR50St, coeR50St, coScaleSFR, coeScaleSFR, coObstime, coNptng, coRMS10mJybm, coRMS10mK, coTpeakmK, coNbeamsDet5, coNbeamsDet3
NGC5614, 14.40211750, 34.85892960, 0.06800000, 1.70000000, Sab, 2.42661010, 1.21059813, 150, 36.24000000, 3891.9, 86.83, 146.9, , R, M, 12.56800000, NaN, 12.324, 16.273, 4113.30000000, 33.88800000, 59.92389026, 8.41500000, 14.47100000, 8.39200000, 13.96400000, 5.83800000, 11.88900000, 4.36000000, 8.69000000, 152.20000000, 15.07000000, 234.7, 4.21, 217.34, 6.12, 180.62, 12.72, 860.00000000, 440, 6.14000014, 4.20000027, 66.69999695, -13.84619999, 0.0125035, 0.129406, 0.127689, 0.0804688, 0.0592082, 0.0429427, 11.2201, 0.0897985, 0.200921, 0.110102, 8.54671, 0.0606338, 1.713, 0.167382, 0.18246, 1.34528, 14.63358905, 12.95664748, 12.24415698, 11.89202885, 13.28399296, 12.56616984, 12.16775966, 14.21864826, 14.21864826, 0.86907472, -20.07245227, 18.07591404, 1.42908852, 42.93029584, 1.24535683, 8.54983, 0.01287231, 0.01283954, 9.62136195, 0.16223062, 3.22692898, 3.86110199, 41.35196580, 11.21245030, 55.73104456, 6.99791e+09, 1.97052e+08, 4.3972e+43, 1.81619e+43, 1.45896e+43, 7.5643e+42, 1.58850377, 3859.00000000, 0.00000000, 98.6, 10, 13.9, 270.00000000, 0.00000000, 35.90000000, 2.00000000, 0.00000000, 0.00000000, 1.04, 0.5, 1.17, 0.96, 1776.3, 5.78, 2.31, 0.21, 3379.35, 1.23, 2.26, 0.16, 2.8, 0.08, 3.04, 1.04, 3.95000000, 7.00000000, 13.10000000, 46.70000000, 933.00000000, 17.45372342, 24.50365876
NGC5633, 14.45786960, 46.14642830, 0.07100000, 3.20000000, Sb, 1.08893009, 1.51008015, 10.14, 50.74000000, 2330.5, 125.01, 161.45, , R, , 13.10900000, 11.634, 11.825, 15.043, 2581.00000000, 32.87400000, 37.56643646, 9.27900000, 14.90500000, 9.15100000, 14.34400000, 5.36000000, 11.66000000, 3.63200000, 8.33000000, 64.68000000, 16.87000000, 141.05, 3.81, 120.08, 6.03, 86.92, 13.83, 860.00000000, 380, 4.88000060, 3.90000022, 55.29999924, -14.20849991, 0.00802095, 0.136316, 0.134507, 0.0847658, 0.0623699, 0.0452358, 10.4012, 0.111242, 0.184213, 0.0544897, 8.61026, 0.0178655, 1.03412, 0.0338594, 0.204681, 0.911264, 14.19253606, 13.17368272, 12.66966929, 12.42792679, 13.36347349, 12.92573515, 12.62292547, 19.12996527, 19.12996527, 0.79001352, 10.33322060, 17.27936312, 1.77827168, 36.78832149, 0.75557982, 8.53682, 0.00774050, 0.00772634, 8.95495618, 0.29796419, 3.91521259, 4.20296994, 41.22434405, 10.35571195, 33.37782691, 1.39389e+09, 6.99961e+07, 7.11701e+42, 3.23804e+42, 8.12765e+42, 5.30506e+42, 1.11406364, 2319.00000000, 0.00000000, 188.8, 7.5, 13.7, 16.90000000, 2.00000000, 41.90000000, 2.00000000, 0.00000000, 0.00000000, NaN, NaN, NaN, NaN, NaN, NaN, 1.09, 7.71, 3099.2, 6.17317e+09, NaN, NaN, 1.86, 0.17, NaN, NaN, 3.98000000, 7.00000000, 13.00000000, 62.90000000, 720.00000000, 15.67356559, 28.47209844
NGC5657, 14.51211640, 29.18074170, 0.08000000, 3.10000000, Sb, 1.74984669, 2.47742206, 168.07, 71.06000000, 3909.4, 151.18, 159.82, B, R, , 14.29000000, 12.615, 12.695, 15.311, 4163.40000000, 33.90900000, 60.50621692, 10.07300000, 15.29700000, 9.99800000, 14.76300000, 6.52400000, 12.23400000, 4.31300000, 8.66900000, -0.93000000, 16.36000000, 28.21, 2.11, 38.85, 4.23, 46.39, 8.18, 820.00000000, 380, 4.80000037, 4.02000016, 66.50000000, -13.88529968, 0.0127868, 0.152945, 0.150915, 0.0951061, 0.0699782, 0.050754, 10.4951, 0.0999004, 0.211144, 0.0671456, 8.48425, 0.052419, 1.30686, 0.133423, 0.189252, 1.02693, 15.45231629, 14.20410393, 13.57485353, 13.26392472, 14.45983140, 13.88047519, 13.50794003, 13.69049862, 13.69049862, 0.76569182, 20.26809309, 13.55693553, 0.30310940, 40.67080659, 0.27751618, 8.46282, 0.01301023, 0.01301050, 8.98906886, 0.38052647, 3.38587160, 3.79481310, 41.35508609, 10.66115813, 56.33422990, 1.27794e+09, 1.39143e+08, 9.75722e+42, 4.22777e+42, 7.9249e+42, 8.07085e+42, 1.69487865, 3860.00000000, 0.00000000, NaN, NaN, NaN, 349.00000000, 0.00000000, 68.30000000, 2.00000000, 2.10000000, 0.20000000, NaN, NaN, NaN, NaN, NaN, NaN, 2.17, 0.14, 737.86, 1.21, NaN, NaN, 2.95, 0.08, 2.31, 0.19, 4.00000000, 7.00000000, 12.80000000, 61.00000000, 394.00000000, 2.10390489, 4.57370629
NGC5682, 14.57920000, 48.66953330, 0.14000000, 3.00000000, Sb, 0.64565423, 2.69153480, 142.75, 73.87000000, 2279, 99.19, 103.26, B, , , 14.80100000, 13.819, 13.731, 15.876, 2533.40000000, 32.83900000, 36.96579068, 11.39100000, 15.94800000, 11.33200000, 15.41900000, 8.10700000, 12.99500000, 6.00500000, 9.51200000, -2.82000000, 17.55000000, NaN, NaN, NaN, NaN, NaN, NaN, 860.00000000, NaN, 4.70000007, 3.74000017, 58.09999847, -14.46749973, 0.00794298, 0.271415, 0.267814, 0.168775, 0.124183, 0.0900678, 9.58789, 0.108193, -0.498135, 0.0627824, 8.34572, 0.0384267, 0.501382, 0.0284802, 0.228031, 0.742211, 15.50897677, 14.90146938, 14.51923143, 14.34275607, 15.05666200, 14.73575805, 14.48568187, 18.24717783, 18.24717783, 0.88828670, 26.29793597, 19.64453910, 0.62445283, 44.90180366, 0.07982623, 8.38988, 0.00756379, 0.00768400, 8.58191282, 0.51728487, 3.40711612, 3.50689104, 40.52821796, 9.48400102, 32.61132610, NaN, 1.94505e+08, 9.71222e+41, 4.14671e+41, 6.17996e+41, 5.69261e+41, 0.11954483, 2242.00000000, 1.00000000, NaN, NaN, NaN, 310.60000000, 0.00000000, 76.30000000, 2.00000000, -0.90000000, 1.70000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 2.08, 0.18, NaN, NaN, 3.99000000, 7.00000000, 12.70000000, 66.30000000, 312.00000000, 0.00000000, 0.00000000
NGC5732, 14.67749700, 38.63768460, 0.06700000, 4.00000000, Sbc, 1.23026877, 1.89670592, 42.93, 60.77000000, NaN, 283.4, 324.74, , , , 14.32300000, 13.34, 13.65, NaN, 3966.00000000, 33.80000000, 57.54399373, 10.86800000, 15.69700000, 10.81200000, 15.17100000, 7.31200000, 12.62700000, 5.66700000, 9.34500000, -1.86000000, 16.23000000, NaN, NaN, 22.1, 3.7, 21.98, 9.17, 860.00000000, 320, 6.13000053, 3.69000044, 58.79999924, -14.75870037, 0.0119549, 0.131176, 0.129435, 0.0815695, 0.0600181, 0.0435301, 10.2308, 0.112358, -0.0339907, 0.0652452, 8.46275, 0.053216, 0.599278, 0.0285473, 0.143829, 0.635527, 15.35246857, 14.46280997, 14.01756117, 13.78917910, 14.63052829, 14.23690859, 13.97732200, 17.01939897, 17.01939897, 0.77319202, 34.92880991, 17.39944892, 0.21448307, 38.16653311, 0.35675894, 8.453, 0.01247539, 0.01246097, 8.70037410, 0.42784187, 3.37768636, 3.54199216, 41.03269083, 10.16900361, 53.99575178, 6.68215e+08, 1.11873e+08, 4.31023e+42, 1.83521e+42, 3.52345e+42, 2.13056e+42, 0.44741761, 3723.00000000, 0.00000000, 121.1, 14.2, 8.1, 43.20000000, 2.00000000, 58.40000000, 2.00000000, -2.00000000, -0.20000000, NaN, NaN, NaN, NaN, NaN, NaN, 2.09, 0.17, 371.85, 1.16, NaN, NaN, 2.8, 0.09, 1.69, 11.12, 2.99000000, 7.00000000, 13.40000000, 54.70000000, 250.00000000, 0.03901653, 1.98984322
NGC5784, 14.90457080, 42.55782940, 0.09400000, -2.00000000, S0, 1.48251809, 1.09395637, NaN, 27.51000000, NaN, NaN, NaN, , , , 13.69700000, NaN, 13.157, NaN, 5614.30000000, 34.55300000, 81.39542591, 9.12800000, 14.82900000, 9.10900000, 14.32200000, 6.77300000, 12.35900000, 5.39200000, 9.20800000, 9.07000000, 11.30000000, 29.18, 1.79, 38.82, 3.5, 31.63, 6.62, 860.00000000, 620, 4.83000046, 3.89000019, 64.90000153, -15.36320019, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 14.95760415, 13.39784067, 12.74738842, 12.44603133, 13.69746592, 13.04120611, 12.68743711, 12.04011155, 12.04011155, 0.52296638, -33.68842342, 14.03181364, 0.62027071, 40.97289584, 0.34895403, 8.57042, 0.01826599, 0.01821496, 9.52067357, 0.24580180, 3.09560540, 3.36738433, 41.21167064, 11.29070407, 79.41648090, 2.52467e+09, 2.27624e+08, 4.63023e+43, 1.90541e+43, 1.25219e+43, 5.93739e+42, 1.24685273, 5427.00000000, 0.00000000, 361.1, 19.1, 5.8, 255.00000000, 0.00000000, 45.00000000, 0.00000000, -2.10000000, 0.60000000, 1.97, 12.87, 2.53, 1.47, 123.36, 101622, 2.96, 0.21, 2455.3, 1.22, 2.54, 0.15, 3.71, 0.05, 1.11, 0.28, 3.92000000, 7.00000000, 8.60000000, 42.20000000, 357.00000000, 1.73796306, 7.89129175
NGC5876, 15.15877310, 54.50645710, 0.05700000, 1.60000000, SBab, 2.46036760, 2.12813905, 48.91, 67.97000000, 3276, 221.57, 239.03, B, R, , 13.66400000, 12.084, NaN, 16.21, 3528.90000000, 33.54000000, 51.05050000, 9.39300000, 14.96200000, 9.43300000, 14.48400000, 7.75300000, 12.83400000, 6.36500000, 9.68900000, 2.07000000, 15.96000000, NaN, NaN, NaN, NaN, NaN, NaN, 860.00000000, NaN, 5.15000015, 4.31000018, 67.69999695, -15.38640022, 0.0106314, 0.108261, 0.106824, 0.0673202, 0.0495336, 0.0359259, 10.7842, 0.0960622, -0.721414, 0.241163, 8.5207, 0.0633218, 0.994584, 0.0646967, 0.128892, 0.75001, 15.42309515, 13.59109457, 12.88015025, 12.54797056, 13.93264537, 13.19902153, 12.81131019, 11.68677713, 11.68677713, 0.62332939, -42.32966930, 12.90926855, 0.08180201, 40.41162329, 0.11209218, 8.52531, 0.01086027, 0.01087694, 9.57031927, 0.35832509, 2.73951620, 2.75472244, 40.08672502, 10.80923514, 46.94573014, NaN, 3.65362e+08, 1.26757e+43, 4.94036e+42, 1.77436e+42, 8.46773e+41, 0.17782224, 3240.00000000, 1.00000000, NaN, NaN, NaN, 51.40000000, 2.00000000, 65.90000000, 2.00000000, -0.10000000, 0.60000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 3.2, 0.06, NaN, NaN, 3.57000000, 7.00000000, 13.00000000, 54.00000000, 245.00000000, 0.00000000, 0.00000000
NGC5908, 15.27866670, 55.40944440, 0.06500000, 3.00000000, Sb, 3.37287309, 2.08929613, 153.35, 65.29000000, 3309.6, 315.63, 347.45, , , , 12.79700000, 10.711, 11.188, 14.512, 3609.10000000, 33.59000000, 52.23961890, 7.99500000, 14.26300000, 7.86100000, 13.69900000, 4.82700000, 11.39300000, 3.15600000, 8.09200000, 250.32000000, 11.99000000, 422.17, 4.81, 376.27, 7.07, 361.93, 13.74, 860.00000000, 800, 4.54000002, 3.69000044, 59.00000000, -15.52429962, 0.0108039, 0.123981, 0.122336, 0.0770953, 0.056726, 0.0411424, 10.9532, 0.0962912, 0.363512, 0.0800986, 8.53973, 0.0467846, 2.14218, 0.0546094, 0.300177, 2.16766, 15.20070472, 13.43247697, 12.61085644, 12.20666959, 13.79404676, 12.98959078, 12.51701006, 17.76184452, 17.76184452, 0.94751082, -28.21066994, 22.45090183, 1.65948565, 46.02434875, 1.27040083, 8.53859, 0.01090357, 0.01088106, 9.65308104, 0.21228153, 3.43543467, 3.92128921, 41.25329280, 11.24699542, 47.13452410, 8.68275e+09, 1.63146e+08, 4.63084e+43, 2.11858e+43, 2.64806e+43, 1.64003e+43, 3.44407133, 3294.00000000, 0.00000000, 331.8, 10.6, 27.3, 153.00000000, 0.00000000, 77.00000000, 0.00000000, 0.00000000, 0.00000000, 3.25, 0.28, 3.7, 2.74, 197.27, 1.21, 3.21, 0.07, 2001.17, 1.04, 4.96, 0.07, 3.83, 0.08, 2.32, 0.24, 6.82000000, 10.00000000, 8.50000000, 46.80000000, 1074.00000000, 40.72235021, 52.47019510
NGC5930, 15.43553560, 41.67605680, 0.10400000, 2.30000000, SABa, 1.84926862, 2.34422882, 178.71, 70.53000000, 2531, 154.27, 163.63, B, , M, 13.22700000, 10.426, 10.797, 16.157, 2836.90000000, 33.06800000, 41.07712126, 8.64000000, 14.58400000, 8.51400000, 14.02500000, 4.97500000, 11.46800000, 1.97100000, 7.50000000, 110.80000000, 15.54000000, 140.21, 2.77, 147.32, 5.45, 150.15, 10.35, 860.00000000, 540, 5.26000047, 3.98000004, 58.70000076, -16.60770035, 0.0087459, 0.19969, 0.19704, 0.124174, 0.0913659, 0.0662662, 10.6056, 0.109767, 0.407832, 0.0619325, 8.46248, 0.0548923, 1.71115, 0.212716, 0.0783276, 1.03899, 14.72887142, 13.43745854, 12.77343116, 12.44885219, 13.71017857, 13.09322091, 12.70286893, 18.74924305, 18.74924305, 0.95091275, -43.67874745, 24.85438180, 1.54913875, 45.18978510, 0.71226307, 8.49183, 0.00862836, 0.00865978, 9.54802324, 0.20789583, 3.79653894, 4.31339759, 41.45096808, 10.63333852, 37.23242123, 2.126e+09, 7.86497e+07, 1.59523e+43, 7.24451e+42, 1.44176e+43, 3.04802e+43, 6.40083222, 2637.00000000, 0.00000000, 227.4, 11.7, 6.8, 155.00000000, 0.00000000, 45.00000000, 0.00000000, 2.20000000, 0.10000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 4.48000000, 7.00000000, 12.30000000, 54.30000000, 1354.00000000, 5.26958928, 8.22055927
NGC5934, 15.47021220, 42.92993110, 0.12700000, 1.00000000, Sa, 0.61094202, 2.10377844, 6.4, 68.65000000, NaN, NaN, NaN, , , M, 14.45800000, 12.787, 12.735, NaN, 5847.70000000, 34.64700000, 84.99629594, 9.69100000, 15.10800000, 9.63100000, 14.58100000, 6.63400000, 12.29500000, 4.89000000, 8.95900000, 50.43000000, 11.90000000, 95.67, 2.4, 92.02, 4.09, 76.17, 6.67, 860.00000000, 720, 4.83000046, 4.00000010, 57.00000000, -16.64489937, 0.0191058, 0.242602, 0.239383, 0.150858, 0.111, 0.0805063, 10.8674, 0.0908832, 0.457427, 0.148899, NaN, NaN, 2.08049, 0.129178, 0.405323, 1.07354, 15.06985144, 13.98676357, 13.27464423, 12.91582140, 14.28927195, 13.58642935, 13.19686193, 14.44744097, 14.44744097, 0.95904651, 3.37903872, 14.49236907, 0.09378569, 41.80491078, 0.43869855, NaN, 0.01901265, 0.01827431, 8.09526360, 0.74151141, 3.09906202, 3.41562346, 41.25989793, 11.18962008, 82.71073278, 6.48658e+09, 2.88308e+08, 2.99023e+43, 1.27788e+43, 1.54373e+43, 1.02258e+43, 2.14742311, 5566.00000000, 0.00000000, 302.3, 12.3, 9.9, 5.00000000, 0.00000000, 55.00000000, 0.00000000, 0.00000000, 0.00000000, 1.5, 0.25, 1.75, 1.25, 572.25, 1.47, 1.78, 0.35, 4480.5, 1.75, 2.36, 0.14, 3.24, 0.1, 1.63, 0.26, 3.96000000, 7.00000000, 9.10000000, 43.50000000, 564.00000000, 8.49652586, 11.55710237
NGC5947, 15.51016370, 42.71715660, 0.14100000, 3.60000000, SBbc, 1.16680962, 1.42560759, 50.05, 47.26000000, NaN, NaN, NaN, B, , , 14.63200000, 13.114, 13.525, NaN, 6184.30000000, 34.76700000, 89.82557377, 10.39700000, 15.46100000, 10.26100000, 14.89700000, 7.19600000, 12.57300000, 5.33700000, 9.18100000, 3.44000000, 10.34000000, NaN, NaN, 23.77, 3.53, 13.69, 8.51, 860.00000000, 460, 5.23000038, 4.04000022, 48.50000000, -16.73460007, 0.0202513, 0.26687, 0.263329, 0.165949, 0.122104, 0.0885598, 10.8736, 0.101701, 0.319899, 0.0732641, 8.54894, 0.0393674, 0.527802, 0.0210446, 0.0358403, 0.314049, 15.65614227, 14.39248025, 13.86154442, 13.59924312, 14.63147357, 14.10745535, 13.81293970, 15.12352103, 15.12352103, 0.77947168, 24.15748414, 20.06635718, 1.00868663, 40.13271435, 0.04777066, 8.48628, 0.01977290, 0.01977269, 8.85748701, 0.39079820, 3.35790706, 3.46818291, 41.35990945, 10.69727772, 86.06878619, 1.81304e+09, 2.69248e+08, 1.68995e+43, 7.74565e+42, 9.96186e+42, 7.33611e+42, 1.54058350, 5898.00000000, 0.00000000, 172.7, 20.6, 9, 248.60000000, 0.00000000, 32.20000000, 2.00000000, -0.90000000, 0.10000000, 6.64, 4.1, 8.57, 2.74, 17.28, 1.48, 2.79, 0.16, 822.45, 1.18, 3.48, 0.12, 2.83, 0.08, 7.5, 0.8, 3.94000000, 7.00000000, 9.20000000, 40.10000000, 228.00000000, 0.16707539, 2.92381940
NGC5953, 15.57566670, 15.19380560, 0.21100000, 0.00000000, S0-a, 1.47231250, 1.30918192, NaN, 43.97000000, 1965.4, 61.58, 88.7, , , M, 12.99500000, NaN, 10.567, 15.477, 2120.40000000, 32.46700000, 31.14583654, 8.95400000, 14.74300000, 8.78800000, 14.16400000, 4.84400000, 11.40300000, 2.67300000, 7.85100000, 193.88000000, 16.19000000, 364.02, 4.54, 363.74, 8.11, 327.01, 17.22, 860.00000000, 440, 5.00000054, 3.97000001, 36.20000076, -15.89659977, 0.00646575, 0.404641, 0.399271, 0.251619, 0.185139, 0.134278, 10.384, 0.105513, 0.449619, 0.0554775, 8.4978, 0.0498383, 1.71451, 0.118612, 0.261315, 1.41085, 14.08373477, 12.95357865, 12.31280955, 12.05947662, 13.18932059, 12.65043816, 12.25568561, 12.71564697, 12.71564697, 0.92096094, -38.76953997, 15.15435874, 1.30392626, 42.65671348, 0.03361919, 8.50686, 0.00659867, 0.00660304, 9.22486150, 0.40439914, 4.09461771, 4.62097906, 41.50814812, 10.43071936, 28.42852318, 3.06643e+09, 6.83695e+07, 6.9645e+42, 3.28152e+42, 9.48326e+42, 9.30857e+42, 1.95480069, 1988.00000000, 0.00000000, 198.1, 10.7, 5.1, 48.30000000, 0.00000000, 26.00000000, 0.00000000, -1.00000000, 0.40000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 6.82000000, 10.00000000, 11.80000000, 54.80000000, 2876.00000000, 25.60928995, 36.05752457
NGC5980, 15.69177640, 15.78758330, 0.15000000, 4.40000000, Sbc, 1.63305195, 3.16956746, 14.99, 76.43000000, 4088.3, 195.05, 200.65, , , , 13.45600000, NaN, 11.657, 15.243, 4242.40000000, 33.95200000, 61.71631685, 9.16000000, 14.84500000, 9.00800000, 14.27200000, 5.34000000, 11.65000000, 3.45700000, 8.24200000, 89.14000000, 10.81000000, 144.62, 3.21, 136.56, 5.2, 103.21, 9.71, 700.00000000, 580, 4.63999989, 4.18000021, 79.50000000, -16.25839996, 0.0131062, 0.28654, 0.282738, 0.17818, 0.131104, 0.0950872, 10.8097, 0.0987982, 0.705155, 0.0577856, 8.57902, 0.0254467, 1.34111, 0.0351086, 0.426615, 1.17364, 14.56149755, 13.50668467, 12.87606929, 12.57269480, 13.74362562, 13.18356714, 12.81129103, 17.77591261, 17.77591261, 0.90977613, 11.29248987, 18.64078635, 1.40940843, 40.67080659, 0.60618828, 8.51739, 0.01370067, 0.01370115, 8.53261307, 0.56365607, 3.85461340, 4.19824760, 41.75881740, 11.02498929, 59.35587930, 4.98346e+09, 1.89763e+08, 2.51136e+43, 1.16814e+43, 2.61804e+43, 1.97107e+43, 4.13924727, 4060.00000000, 0.00000000, 218.2, 9.2, 14.2, 15.00000000, 3.00000000, 66.20000000, 2.00000000, 0.00000000, 0.00000000, 2.6, 0.16, 3.17, 1.96, 137.77, 1.14, 2.37, 0.05, 2103.56, 1.05, 3.87, 0.08, 3.68, 0.07, 1.87, 0.3, 3.99000000, 7.00000000, 9.30000000, 44.10000000, 832.00000000, 16.69965130, 23.79814067
NGC6004, 15.83964320, 18.93921780, 0.17500000, 4.90000000, Sc, 1.89234362, 1.26765187, 97.29, 38.85000000, 3828.5, 104.47, 166.54, B, , , 13.48600000, 12.005, 12.804, 16.41, 3991.00000000, 33.82300000, 58.15673277, 10.07400000, 15.28100000, 10.06600000, 14.78300000, 7.02700000, 12.46300000, 5.30300000, 9.15800000, 32.29000000, 15.43000000, 60.48, 2.97, 68.01, 7.18, 26.12, 18.66, 860.00000000, 320, 5.06000030, 4.13000006, 60.00000000, -16.90970039, 0.0123189, 0.335411, 0.330961, 0.20857, 0.153464, 0.111305, 10.8682, 0.0821534, 0.209761, 0.070315, 8.57643, 0.0587714, 0.807318, 0.0265458, 0.107479, 1.03956, 15.26466461, 14.00687462, 13.44143103, 13.17137970, 14.24355141, 13.70708837, 13.38989932, 21.46433559, 21.46433559, 0.89296831, 10.14705667, 26.94108220, 1.42534864, 47.14689384, 0.82487153, 8.57774, 0.01275207, 0.01274611, 9.30840788, 0.19132193, 3.54552896, 3.75854111, 41.24935594, 10.80542956, 55.20527228, 2.14892e+09, 2.26867e+08, 9.36144e+42, 3.81354e+42, 4.78862e+42, 3.11412e+42, 0.65396574, 3818.00000000, 0.00000000, 184.5, 18.6, 18.4, 272.30000000, 0.00000000, 37.30000000, 2.00000000, 3.20000000, 1.10000000, -5.23, 13.89, 9.87, -3.01, 8.77, 8.48, 4.22, 0.28, 560.72, 1.09, 3.01, 0.14, 4.37, 0.07, 4.01, 15.28, 4.50000000, 7.00000000, 12.40000000, 54.70000000, 506.00000000, 3.20958295, 9.20643531
NGC6021, 15.95852860, 15.95599270, 0.16900000, -4.10000000, E, 1.54525444, 1.70608239, 158.11, 90.00000000, NaN, NaN, NaN, , , , 14.07800000, 12.46, NaN, NaN, 4897.20000000, 34.26300000, 71.21967705, 9.71100000, 15.11800000, 9.72300000, 14.62600000, 8.53100000, 13.14500000, 7.49500000, 10.21100000, -8.57000000, 19.42000000, NaN, NaN, NaN, NaN, NaN, NaN, 860.00000000, NaN, 4.54000002, 4.02000016, 35.90000153, -16.92000008, 0.0155563, 0.32304, 0.318754, 0.200877, 0.147804, 0.107199, 10.9766, 0.102906, -0.543839, 0.352204, NaN, NaN, 1.91497, 1.91497, 0.0539997, 0.432474, 15.50345200, 13.78355944, 13.05700680, 12.68987950, 14.12703017, 13.37762470, 12.97783229, 11.18116801, 11.18116801, 0.52414682, -36.15616092, 11.78672346, 1.60602035, 37.60526057, 0.47185057, 8.51378, 0.01591652, 0.01585296, 9.55615268, 0.28040637, 2.29947108, 2.42036186, 40.10581684, 11.04701660, 69.07511787, NaN, 9.57687e+08, 2.0475e+43, 8.1886e+42, 1.87626e+42, 6.47467e+41, 0.13596814, 4673.00000000, 1.00000000, NaN, NaN, NaN, 157.10000000, 2.00000000, 43.40000000, 2.00000000, 1.70000000, -0.10000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1.95, 0.11, NaN, NaN, 2.23000000, 7.00000000, 14.20000000, 71.90000000, 338.00000000, 0.00000000, 0.00000000
NGC6027, 15.98682190, 20.76333780, 0.23800000, -1.50000000, S0-a, 2.27509743, 1.77010896, 81.08, 67.09000000, NaN, NaN, NaN, B, , M, 14.39600000, 13.06, NaN, NaN, 4571.50000000, 34.11300000, 66.46606991, 10.65900000, 15.58300000, 10.63800000, 15.08200000, 8.41600000, 13.18300000, 6.59400000, 9.80900000, -7.36000000, 19.54000000, 5.66, 1.08, 2.53, 1.7, 2.64, 5.78, 1240.00000000, 100, 4.89000021, 3.99000007, 76.50000000, -17.38549995, 0.0139876, 0.456394, 0.450338, 0.283801, 0.208818, 0.151452, 11.0166, 0.102082, 0.0520812, 0.172661, NaN, NaN, 2.14431, 0.291171, 0.181328, 1.37316, 15.43746331, 13.95065811, 13.33124745, 13.01521833, 14.24239377, 13.60724606, 13.26804196, 14.48080031, 14.48080031, 0.84685166, 39.42321202, 26.19774409, 0.80776824, 49.05109532, 0.10765307, 8.51078, 0.01450101, 0.01460365, 9.51284713, 0.37929269, 2.83223356, 3.20177431, 40.82690283, 11.02908727, 62.86255576, 1.03476e+08, 6.95296e+07, 7.08216e+42, 2.91978e+42, 1.72756e+42, 1.22959e+42, 0.25821291, 4338.00000000, 1.00000000, NaN, NaN, NaN, 231.40000000, 2.00000000, 30.90000000, 2.00000000, 0.00000000, 0.00000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 2.71, 0.05, NaN, NaN, 3.01000000, 7.00000000, 12.40000000, 58.70000000, 279.00000000, 0.00000000, 0.18093135
