# %ECSV 1.0
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: ledaName, datatype: string, description: Galaxy name as known by LEDA}
# - {name: ledaRA, unit: hourangle, datatype: float64, description: RA J2000 from LEDA /al2000/}
# - {name: ledaDE, unit: deg, datatype: float64, description: DEC J2000 from LEDA /de2000/}
# - {name: ledaMorph, datatype: string, description: Hubble type from LEDA /type/}
# - {name: ledaBar, datatype: string, description: B = bar present from LEDA /bar/}
# - {name: ledaRing, datatype: string, description: R = ring present from LEDA /ring/}
# - {name: ledaMultiple, datatype: string, description: M = multiple system from LEDA /multiple/}
# - {name: ledaType, datatype: float64, description: Morphological type from LEDA /t/}
# - {name: ledaPA, unit: deg, datatype: float64, description: 'PA from LEDA /pa/, N to E'}
# - {name: ledaBt, unit: mag, datatype: float64, description: Apparent B total magnitude from LEDA /bt/}
# - {name: ledaIt, unit: mag, datatype: float64, description: Apparent I total magnitude from LEDA /it/}
# - {name: ledaVmaxg, unit: km / s, datatype: float64, description: HI max v_rot uncorrected for incl from LEDA /vmaxg/}
# - {name: ledaFIR, unit: mag, datatype: float64, description: FIR flux as magnitude from LEDA /mfir/}
# - {name: ledaVrad, unit: km / s, datatype: float64, description: cz from mean data from LEDA /v/}
# - {name: ledaA_Bgal, unit: mag, datatype: float64, description: Galactic A_B from LEDA /ag/}
# - {name: ledaIncl, unit: deg, datatype: float64, description: Morph inclination from LEDA /incl/}
# - {name: ledaVrot, unit: km / s, datatype: float64, description: HI max v_rot corrected for incl from LEDA /vrot/}
# - {name: ledaVvir, unit: km / s, datatype: float64, description: Virgo infall corrected cz from LEDA /vvir/}
# - {name: ledaModz, unit: mag, datatype: float64, description: Dist modulus from LEDA /modz/ based on /vvir/}
# - {name: ledaD25, unit: arcmin, datatype: float64, format: .2f, description: Apparent B diameter from LEDA /logd25/ linearized}
# - {name: ledaAxrat, datatype: float64, format: .4f, description: Minor to major axis ratio from LEDA /logr25/ linearized}
# - {name: ledaAxIncl, unit: deg, datatype: float64, format: .1f, description: Inclination estimated from LEDA axratio using Bottinelli+83}
# - {name: ledaDistMpc, unit: Mpc, datatype: float64, format: .2f, description: Luminosity distance in Mpc corresponding to ledaModz}
# - {name: ledaHIflux, unit: Jy km / s, datatype: float64, format: .2f, description: 21cm flux from LEDA /m21/ linearized}
# - {name: ID, datatype: int64, description: CALIFA ID}
# delimiter: ','
# meta: !!omap
# - {comments: Galaxy Parameters from HyperLEDA}
# - {date: '2022-02-08'}
# schema: astropy-2.0
Name,ledaName,ledaRA,ledaDE,ledaMorph,ledaBar,ledaRing,ledaMultiple,ledaType,ledaPA,ledaBt,ledaIt,ledaVmaxg,ledaFIR,ledaVrad,ledaA_Bgal,ledaIncl,ledaVrot,ledaVvir,ledaModz,ledaD25,ledaAxrat,ledaAxIncl,ledaDistMpc,ledaHIflux,ID
UGC03038,UGC03038,4.4170225,7.1710373,Sb,,,,3.0,34.8,15.435,,227.25,,8087.7,0.855,84.45,228.32,7974.5,35.333,1.1885022274370183,0.27289777828080414,78.17230785946465,116.57354404412692,2.185747548686935,132
UGC03107,UGC03107,4.622736,9.5444607,Sbc,,,,4.0,71.33,16.5,,219.28,13.349,8361.2,0.971,86.22,219.76,8258.3,35.401,1.0046157902783952,0.23713737056616552,80.10933248844555,120.28182253556557,4.285485203974389,133
UGC03151,UGC03151,4.7554529,11.0679118,Sbc,,,,4.0,95.0,16.5,,227.07,,4617.3,2.113,78.39,231.82,4521.4,34.093,1.6218100973589298,0.30060763026282306,75.27564232509512,65.85670531543794,1.5205475297324933,135
UGC03253,UGC03253,5.3282278,84.0525278,Sb,B,R,,3.0,85.82,13.45,12.16,154.96,13.379,4123.7,0.29,60.74,177.63,4380.6,34.013,1.374041975012515,0.5370317963702527,59.11815383712189,63.47460398326994,5.495408738576236,146
UGC03539,UGC03539,6.8149688,66.2613351,Sbc,B,,,4.2,116.34,15.277,13.381,142.12,12.947,3304.5,0.346,90.0,142.12,3498.4,33.54,1.8323144223712113,0.1051961873823223,90.0,51.05049999754062,6.66192900223455,148
UGC03552,UGC03552,6.8309222,28.3710556,SBc,B,,,5.9,78.5,15.246,,116.32,,4864.5,0.368,70.73,123.22,4870.1,34.245,1.039920165829059,0.37153522909717257,69.58078132066153,70.63175542629612,4.442219354710544,5007
UGC03899,UGC03899,7.54382,35.6144883,Sab,,,M,2.1,46.64,15.383,14.468,96.02,,3884.0,0.277,90.0,96.02,3939.3,33.8,1.0964781961431853,0.24378108183687525,81.99588230646147,57.54399373371564,5.390139436325504,150
UGC03944,UGC03944,7.6434737,37.6334915,Sc,,R,,5.7,127.35,14.864,13.314,125.15,,3898.5,0.267,72.11,131.5,3966.0,33.8,0.6918309709189364,0.35399734108343467,70.81026177671646,57.54399373371564,6.474407045688144,152
UGC03960,UGC03960,7.6729843,23.2749997,E,,,,-4.8,46.72,14.764,12.973,,,2255.6,0.202,72.39,,2248.6,32.585,1.2618275345906707,0.7046930689671469,51.17609080546731,32.88516308759833,,3008
UGC03969,UGC03969,7.6873134,27.6140919,Sc,,,,5.8,134.06,15.434,13.882,217.57,13.494,8168.7,0.222,80.01,220.92,8184.8,35.39,1.2676518658578457,0.25003453616964316,77.8369414010331,119.67405313072443,2.7925438412373342,153
UGC03973,UGC03973,7.7090448,49.8098112,Sb,B,,,3.0,73.0,13.625,,73.0,12.793,6653.5,0.307,36.74,122.04,6782.5,34.976,1.3396766874259352,0.8165823713585925,35.96310828790698,98.90084450210652,3.1131496654470143,154
UGC03995,UGC03995,7.735891,29.2472629,SBbc,B,,M,3.6,87.92,13.485,,209.56,13.313,4762.2,0.146,66.44,228.61,4787.9,34.208,2.254239212152429,0.45603691595129614,64.63301684832163,69.43844712409815,6.9246846432263585,155
UGC04029,UGC04029,7.8052774,34.3322151,Sbc,B,,,4.0,64.43,14.503,12.652,159.78,12.801,4417.0,0.235,90.0,159.78,4470.5,34.073,1.8030177408595691,0.18749945080674188,84.92360835310781,65.25292741192514,9.392906516183979,157
UGC04054,UGC04054,7.8488978,23.8960563,SABb,B,R,,3.2,173.73,14.984,13.621,105.27,,2120.9,0.312,90.0,105.27,2120.9,32.467,1.782378767448089,0.24154608344449405,80.59493067949667,31.145836540121316,11.502705477901143,158
UGC04132,UGC04132,7.9869478,32.9148756,Sbc,,,M,4.0,28.67,13.836,12.415,238.72,11.576,5195.2,0.294,77.36,244.65,5245.2,34.404,1.233104833228909,0.3118889584093937,74.46764986905856,75.99762143610386,8.068633703638186,165
UGC04136,UGC04136,7.9984522,47.4131175,Sa,,,,1.0,141.49,14.811,13.058,296.0,,6682.2,0.194,90.0,296.0,6804.5,34.976,1.5885467485977791,0.22335722228305316,79.65433802594785,98.90084450210652,1.829784734295412,168
UGC04140,UGC04140,7.9895004,18.1102501,SABb,B,,,4.0,143.43,15.024,14.186,114.24,,4713.8,0.133,90.0,114.24,4687.0,34.17,1.3708817661648538,0.20370420777057185,83.12034018766948,68.23386941416705,5.992389025834776,166
UGC04145,UGC04145,7.9944781,15.3868023,SBa,B,R,,0.9,136.21,14.142,12.9,162.52,11.791,4650.0,0.15,68.46,174.71,4609.2,34.132,1.4521116175877422,0.4797334486366891,64.3332218075718,67.0501880162841,2.4076868456124396,167
UGC04176,UGC04176,8.0452514,40.6786216,Scd,B,,,6.6,107.89,15.2,14.538,88.18,,3087.2,0.222,71.25,93.12,3177.7,33.33,1.1561122421920986,0.3572728381519289,70.32136046712375,46.34469197362877,4.8663125607319815,172
UGC04190,UGC04190,8.049313,16.2992889,S0,B,,,-1.8,33.8,14.51,12.669,,,4853.6,0.157,90.0,,4818.9,34.226,1.2531411749414163,0.31332857243155854,85.12780665984873,70.01643593729747,,173
UGC04195,UGC04195,8.0852278,66.7828611,Sb,B,R,,3.0,15.05,14.515,,170.06,,4883.8,0.244,61.33,193.83,5090.4,34.352,1.538154640303035,0.5296634438916578,59.649920932509836,74.19933277899425,5.08627690306436,176
UGC04197,UGC04197,8.0570889,10.0505778,Sb,,,,3.1,131.13,14.439,12.995,213.38,,4570.8,0.107,90.0,213.38,4504.3,34.074,1.721868574986007,0.17139573075084252,83.88200910621687,65.28298441586138,2.9349452222697843,174
UGC04210,UGC04210,8.0848387,25.0625139,SBc,B,,,5.9,36.14,15.38,13.825,139.83,,5023.9,0.17,81.68,141.31,5035.5,34.317,1.0990058394325208,0.23014418174085083,79.21128910984075,73.0129674945966,3.872576449216168,175
UGC04233,UGC04233,8.1214666,8.8690939,Sbc,,,,4.0,113.59,15.125,13.588,248.7,,8881.9,0.104,90.0,248.7,8811.0,35.551,1.4125375446227542,0.18620871366628675,85.08745153297897,128.8842949160221,2.967563358073522,178
UGC04240,UGC04240,8.1350284,14.837764,Sbc,,,,4.0,177.99,15.264,13.739,248.87,,8526.0,0.141,81.2,251.83,8485.9,35.466,1.2560299636948749,0.2722701308077913,77.35677028459594,123.9367204820682,3.1419552846410683,180
UGC04241,UGC04241,8.1566,57.7631667,SABa,B,,,2.0,145.67,14.934,,66.59,,1235.0,0.193,76.44,68.5,1406.4,31.579,1.0280162981264735,0.36897759857015033,71.70238319988526,20.691882329488976,5.981360797812733,3012
UGC04245,UGC04245,8.1460598,18.1942214,SBb,B,,,3.1,107.74,14.759,12.681,162.72,13.529,5202.7,0.184,78.53,166.04,5180.2,34.387,1.4157937799570819,0.3184197521726125,74.59743513116959,75.40497494853079,9.246981739382221,181
UGC04258,UGC04258,8.1799255,46.9124261,SABc,B,,,6.4,123.13,15.645,14.762,89.31,,3124.5,0.219,76.2,91.96,3247.6,33.385,1.0023052380778994,0.28973435877013226,74.84556911816463,47.533522594280484,4.495727713019047,182
UGC04262,UGC04262,8.3174389,83.2663611,Sb,,,,3.0,151.68,14.552,,187.48,,5698.0,0.171,40.57,288.26,5957.6,34.693,2.0137242498623884,0.7780365510398041,39.72777967454742,86.81604556119937,10.270698960262804,190
UGC04280,UGC04280,8.2425948,54.7995167,SABa,B,,,1.1,2.14,14.404,13.172,156.42,13.488,3512.3,0.183,90.0,156.42,3672.3,33.638,1.3212956341865754,0.2223309890651403,79.73014829527301,53.40722340937608,5.649369748123021,185
UGC04308,UGC04308,8.2904917,21.6855556,Sc,B,,M,5.2,119.51,13.72,11.667,109.01,,3567.2,0.169,47.37,148.16,3566.5,33.565,1.5812480392703836,0.6918309709189365,46.88144709086246,51.64163692720705,10.81433951297937,187
UGC04375,UGC04375,8.3864649,22.6646066,SABc,B,,,5.3,178.65,12.874,11.468,123.15,,2053.8,0.196,51.74,156.83,2060.6,32.384,1.6982436524617446,0.6382634861905486,51.08198465055775,29.97781671582383,0.4149540426343622,196
UGC04425,UGC04425,8.4706637,28.057311,Sb,B,,,2.6,132.1,15.059,13.465,119.65,,5908.1,0.15,84.25,120.26,5944.7,34.693,1.3458603540559484,0.28707805820246907,77.43269878046718,86.81604556119937,3.4801663221500374,205
UGC04455,UGC04455,8.5258031,-1.1977411,Sa,B,R,,1.0,13.4,15.493,12.953,,,9272.3,0.147,39.99,,9163.5,35.633,0.8317637711026711,0.7943282347242815,38.58629924591005,133.844336764991,,1005
UGC04461,UGC04461,8.5562957,52.532288,Sbc,,,M,4.0,43.92,14.399,13.442,298.4,13.097,4987.6,0.163,77.81,305.29,5143.2,34.37,1.3803842646028848,0.30690219883911574,74.82366969161076,74.81695005111537,6.486344335482381,208
UGC04468,UGC04468,8.5585394,41.5254498,S0,,R,M,-2.0,164.78,14.505,12.901,,,7409.1,0.147,90.0,,7514.5,35.192,2.032357010936222,0.4355118736855686,71.1756938149335,109.24460532267929,,210
UGC04546,UGC04546,8.7309254,51.9911815,Sa,,,,1.0,23.97,14.85,13.343,,,5209.7,0.122,90.0,,5366.2,34.455,1.1885022274370183,0.16143585568264862,84.87424131811757,77.80365510398036,,220
UGC04550,UGC04550,8.7210977,13.0857718,Sb,,,,3.3,4.62,14.652,13.273,117.8,13.156,2067.7,0.211,90.0,117.8,2035.1,32.384,2.1086281499332897,0.20323570109362218,84.326268510287,29.97781671582383,20.230191786782697,218
UGC04551,UGC04551,8.7349722,49.7939042,S0,,R,,-1.9,112.0,13.386,,81.29,,1721.1,0.1,90.0,81.29,1868.1,32.208,1.7100153150902881,0.30902954325135906,87.335670337683,27.643943712203345,0.7454182133789886,221
UGC04659,UGC04659,8.9112449,47.1047021,Sd,B,,,7.8,108.53,16.392,16.745,78.67,,1763.5,0.118,90.0,78.67,1902.4,32.209,1.4223287871228198,0.3040885025676279,73.4697121119529,27.65667715050154,5.142804319487914,226
UGC04722,UGC04722,9.0066683,25.6140406,Sd,,,M,8.0,31.15,14.982,14.325,60.57,,1807.6,0.171,90.0,60.57,1846.8,32.162,1.4554590805819663,0.17021585083949506,82.47348579854705,27.064499490384808,14.547889712157083,231
UGC04730,UGC04730,9.0328851,60.1517639,Sab,,,,1.5,89.33,14.327,13.211,,12.421,3337.7,0.182,67.52,,3532.2,33.565,0.9772372209558107,0.4775292736576909,64.11358355619038,51.64163692720705,,3019
UGC05108,UGC05108,9.5906365,29.8126339,SBab,B,R,,2.1,142.22,14.802,13.142,226.58,12.925,8135.5,0.075,74.38,235.26,8212.9,35.39,1.0939563662720937,0.38725764492161724,70.2865275892648,119.67405313072443,3.0283076942657776,278
UGC05111,UGC05111,9.6145772,66.7883459,Sbc,,,,4.0,119.59,15.267,13.287,211.71,13.215,6731.3,0.402,90.0,211.71,6956.9,35.029,1.492794409578996,0.1828100216142743,85.54126603954424,101.34445697847934,2.669316063624287,280
UGC05113,UGC05113,9.6158578,66.5486733,SBab,B,,,1.9,43.48,15.132,13.184,,,6812.1,0.388,90.0,,7037.0,35.055,1.066596121230258,0.2137962089502232,86.712316880675,102.5651926251408,,281
UGC05187,UGC05187,9.7184039,41.0929644,Scd,B,,,7.0,135.22,14.219,13.685,54.94,,1465.0,0.079,34.81,96.23,1597.6,31.863,0.9817479430199845,0.8260379495771787,34.59901212626194,23.583051532776512,10.185913880541149,1009
UGC05244,UGC05244,9.8133444,64.167634,Sc,,,,5.9,32.07,15.137,13.975,104.42,,3014.4,0.245,90.0,104.42,3235.2,33.358,1.506607066186742,0.1318256738556407,90.0,46.94615193825906,4.7818946066590735,297
UGC05326,UGC05326,9.9234669,33.2626251,IB,B,,M,9.7,146.0,14.515,13.642,45.25,,1440.5,0.069,16.89,155.75,1544.4,31.754,0.9246981739382225,0.9638290236239705,15.524769314991463,22.428488158692865,4.483322704327323,1010
UGC05358,UGC05358,9.9797592,11.3886798,Sb,B,,,3.1,76.28,15.164,14.626,86.14,,2916.0,0.154,77.75,88.14,2917.6,33.129,1.3212956341865754,0.32658783217233583,73.99823153367058,42.24740129875452,4.961351535855691,306
UGC05359,UGC05359,9.9810167,19.2149883,SABb,B,,,3.9,95.27,14.918,13.584,208.32,,8470.8,0.103,72.04,218.99,8510.5,35.467,1.5559656316050743,0.3784425847170933,69.87090809823569,123.99380859509427,5.743809134963167,307
UGC05377,UGC05377,10.0087702,3.2052904,SABd,B,R,,7.9,74.39,14.78,14.112,65.8,,2147.7,0.106,46.79,90.28,2110.6,32.466,0.6456542290346556,0.7481695005111544,41.883455141307316,31.13149665447025,5.166542425669491,1011
UGC05396,UGC05396,10.0279095,10.7564347,Sc,,,,5.8,155.94,14.577,13.286,152.63,,5402.3,0.133,69.95,162.48,5402.6,34.472,1.4655478409559113,0.3837072454922788,68.80240554556967,78.41515405281223,5.119175279997099,309
UGC05498NED01,PGC029708,10.2010154,23.08551,Sa,,,M,1.0,61.37,15.065,13.43,228.88,13.686,6296.4,0.113,90.0,228.88,6362.3,34.839,1.5667510701081495,0.1651961798229015,84.48601202533806,92.85386804397007,4.195657223387249,314
UGC05520,UGC05520,10.2501336,65.1399151,Sc,B,,M,5.8,101.69,14.322,13.256,113.71,,3306.2,0.165,51.6,145.09,3536.9,33.565,1.6330519478943348,0.6382634861905486,51.007114016942886,51.64163692720705,14.832009671818733,320
UGC05598,UGC05598,10.3705635,20.5894374,Sab,,R,,2.5,35.39,15.338,13.485,155.0,13.785,5636.4,0.114,83.03,156.15,5696.7,34.585,1.2676518658578457,0.29853826189179594,76.61945233798524,82.60379495771792,5.306400191947746,326
UGC05771,UGC05771,10.6220393,43.5875923,S0-a,,,,-0.3,56.65,14.565,12.763,194.07,,7399.9,0.062,51.92,246.54,7568.1,35.216,1.3963683610559379,0.6870684400142322,48.788861893548535,110.45871839886301,0.9899197750805815,341
UGC05976,UGC05976,10.8674506,55.6011322,Sc,,,,6.1,40.07,15.122,14.131,36.15,,1211.4,0.066,35.43,62.35,1426.9,31.639,1.1508003889444358,0.8203515443298183,35.2415717817451,21.271592273629828,,1016
UGC06035,UGC06035,10.92472,17.1418479,IB,B,,M,9.9,177.0,15.151,,15.57,,1072.5,0.131,57.15,18.53,1137.3,31.107,0.9705099672454897,0.6456542290346555,50.06250595802008,16.649454157952754,5.861381645140279,1017
UGC06036,UGC06036,10.9320145,36.8615236,SABa,B,R,,2.0,100.62,14.428,12.769,239.13,,6529.0,0.073,90.0,239.13,6680.3,34.936,1.513561248436208,0.21727011788637443,85.64757512496173,97.09570065288246,0.7197803728026975,364
UGC06256,UGC06256,11.2322644,65.1776889,Sc,,,,5.8,87.73,15.894,14.434,129.97,,3398.6,0.057,90.0,129.97,3645.6,33.614,1.2274392311584073,0.15417004529495593,85.98840462018468,52.820194976999645,,383
UGC06312,UGC06312,11.3000542,7.8449016,Sa,B,,,0.9,47.04,14.725,12.949,253.02,,6332.0,0.182,73.46,263.93,6367.7,34.839,1.18032063565173,0.42657951880159267,68.29510264515905,92.85386804397007,5.7121552162304265,386
UGC06320,UGC06320,11.3047905,18.8470795,Sm,,,,9.0,38.0,13.699,13.401,20.91,,1121.5,0.097,21.98,55.86,1208.6,31.252,1.3458603540559484,0.9397233105646379,20.09751230064064,17.799180203953355,4.203393032365494,1024
UGC06517,UGC06517,11.5340042,36.6980246,Sbc,B,,M,3.9,38.28,14.034,13.368,102.51,,2494.6,0.121,56.85,122.44,2664.6,32.94,1.5776112696993485,0.580764417521312,55.66605560863071,38.72576449216169,6.356235799378433,3025
UGC06616,UGC06616,11.6559168,58.2686587,SABc,B,,,6.4,71.21,14.264,13.179,45.56,,1144.8,0.057,43.98,65.62,1384.6,31.579,2.032357010936222,0.7294575102545687,43.61646589370587,20.691882329488976,11.609138701261816,1030
UGC07012,UGC07012,12.0342061,29.8480469,SBc,B,,,5.7,9.74,14.342,13.655,88.67,,3073.5,0.092,59.4,103.01,3233.9,33.358,1.081433951297938,0.5333348954876209,58.67314361762998,46.94615193825906,10.318106352675912,486
UGC07129,UGC07129,12.1486324,41.7408587,SBab,B,R,,2.0,73.05,14.163,12.831,60.27,,926.0,0.06,50.41,78.21,1132.5,31.107,1.1534532578210923,0.6760829753919817,48.823149283715104,16.649454157952754,1.2078138351067782,1039
UGC07145,UGC07145,12.1641591,38.2185882,Sc,,,,5.9,152.85,15.168,13.625,362.9,,6639.7,0.1,71.46,382.76,6835.0,34.989,1.3803842646028848,0.3614098626396133,70.25250391245476,99.49471217509914,,500
UGC08004,UGC08004,12.8605417,31.3528226,SABc,B,,,6.4,5.64,15.003,13.768,133.88,,6183.6,0.059,68.71,143.69,6376.9,34.839,1.1015393095414152,0.39627803425543945,67.80713003971698,92.85386804397007,4.329123745028262,581
UGC08107,UGC08107,12.9943719,53.3412702,IB,B,,M,9.7,51.85,14.567,13.047,361.44,13.364,8296.1,0.095,83.75,363.6,8554.4,35.477,2.28559880337543,0.4285485203974395,65.14327711045586,124.5661380113885,7.19117735782509,593
UGC08231,UGC08231,13.1437336,54.0743675,Sc,B,R,,6.0,74.94,14.309,14.007,96.79,,2462.2,0.097,74.45,100.47,2725.0,33.005,1.4825180851459538,0.3184197521726125,73.07649980052452,39.90249023621427,7.972600453665299,606
UGC08234,UGC08234,13.1462521,62.2716531,S0-a,B,,,-0.2,142.14,13.722,12.52,,,8109.0,0.067,80.23,,8384.1,35.434,1.603245390690042,0.41114972110452225,70.58011072571988,122.12371301653077,,607
UGC08250,UGC08250,13.1722567,32.4827197,Sc,,,,5.9,12.59,15.477,13.954,125.17,,5268.0,0.064,83.93,125.87,5474.8,34.505,1.3212956341865754,0.20892961308540392,80.80250897167616,79.615935041732,4.010513660865755,609
UGC08267,UGC08267,13.1864745,43.7264078,Sbc,,,,3.9,40.48,15.481,13.616,221.21,13.302,7261.8,0.088,82.27,223.24,7502.7,35.192,1.1246049739669262,0.265460556197554,77.95102577316852,109.24460532267929,1.3702505971242434,610
UGC08322,UGC08322,13.2502528,12.7252067,SABa,B,R,,1.0,36.13,14.755,12.919,238.12,,7603.3,0.101,90.0,238.12,7735.2,35.264,1.1350108156723149,0.195884467350599,81.76422142226262,112.92757442094182,0.6420960525675932,613
UGC08662,UGC08662,13.6881286,33.772607,Sc,,,,6.0,72.94,15.741,14.666,74.72,,2026.5,0.062,85.9,74.91,2252.2,32.585,1.4387985782558452,0.19230917289101584,82.04902848604075,32.88516308759833,2.9950218837511238,652
UGC08733,UGC08733,13.8108249,43.4126147,Sc,B,,M,6.0,6.33,14.45,13.379,80.92,,2336.1,0.078,62.15,91.52,2591.6,32.874,1.9453600816226626,0.4931738039549359,61.39671851273676,37.56643646144594,13.34135682903104,657
UGC08778,UGC08778,13.8685211,38.0670294,Sab,,,,2.0,119.11,14.705,13.124,153.09,,3229.8,0.091,90.0,153.09,3472.9,33.515,0.9289663867799363,0.26181830082189855,80.36199264068014,50.46612975635287,1.9733312795365023,664
UGC08781,UGC08781,13.8729815,21.5393583,Sb,B,,,3.1,161.78,14.306,12.458,238.57,,7570.6,0.13,57.13,284.04,7758.9,35.264,1.5885467485977791,0.5834451042737447,55.68747264616399,112.92757442094182,1.380384264602882,665
UGC08984,UGC08984,14.0630998,35.7417243,Sab,,,,2.0,35.1,14.114,12.651,,,3805.6,0.033,90.0,,4047.0,33.845,1.0690548792226577,0.25003453616964316,81.52181199946355,58.74893525297766,,702
UGC08988,UGC08988,14.0556241,60.9901968,Sc,,,,5.9,173.91,15.396,14.005,92.41,,2079.3,0.066,80.61,93.66,2367.6,32.698,1.4655478409559113,0.24266100950824154,78.30770324267553,34.64176410352489,2.6181830082189808,697
UGC09056,UGC09056,14.1560094,49.0379243,Scd,,,,7.0,139.49,14.452,13.938,77.52,,2039.8,0.14,73.66,80.78,2314.3,32.661,1.137627285823431,0.3198895109691398,72.65760429190988,34.056498956736135,4.8439538854784,3031
UGC09067,UGC09067,14.1792947,15.2094136,Sab,,,,2.0,10.64,14.594,13.332,184.11,13.32,7840.5,0.073,69.45,196.62,8012.4,35.333,0.8128305161640994,0.4446312674691087,66.20405755369157,116.57354404412692,2.6570516703550706,714
UGC09071,UGC09071,14.167519,54.2183551,Sc,B,,,5.9,37.71,14.928,13.721,84.58,,1823.9,0.071,83.84,85.07,2106.7,32.426,1.7741894808901664,0.20892961308540392,80.80250897167616,30.56328280365971,6.0813500127871745,711
UGC09080,UGC09080,14.176639,59.35802,Sc,,,,5.8,40.96,15.582,14.668,74.0,,3064.8,0.045,90.0,74.0,3353.4,33.438,1.233104833228909,0.17060823890031235,84.164833933512,48.70796664925376,4.821697939006174,713
UGC09110,UGC09110,14.2370523,15.6223973,SBb,B,,,3.2,18.41,14.094,13.094,154.66,,4647.9,0.076,70.14,164.44,4823.1,34.226,1.3273944577297396,0.4149540426343629,67.66864348858444,70.01643593729747,9.281111710201674,717
UGC09113,UGC09113,14.2374363,35.4236103,Sb,,,,3.2,57.6,15.453,13.696,122.39,13.105,3183.0,0.102,79.95,124.3,3427.7,33.49,1.513561248436208,0.3040885025676279,75.58464345869513,49.888448746001266,13.489628825916526,718
UGC09165,UGC09165,14.3132799,24.9404747,S0-a,,,,0.3,53.8,15.131,13.112,175.54,11.795,5237.6,0.076,90.0,175.54,5450.6,34.504,1.2133888504649777,0.24945947269429547,86.79660667126217,79.57927898970914,3.5974933515574135,731
UGC09182,UGC09182,14.3461424,21.9357099,Sc,,,,5.8,121.59,14.596,12.893,148.13,13.347,4655.4,0.131,90.0,148.13,4858.3,34.245,2.7352687263067126,0.17060823890031235,84.164833933512,70.63175542629612,12.223624492787302,733
UGC09199,UGC09199,14.3666343,11.1001616,Sbc,,R,,4.0,127.19,15.229,13.519,202.76,,7725.0,0.16,90.0,202.76,7884.7,35.299,1.3396766874259352,0.17906058540352943,86.09057360184234,114.76249989434012,2.6619506511518347,735
UGC09253,UGC09253,14.4495871,31.5170376,SABb,B,,,4.0,46.99,14.56,13.397,124.84,,3914.9,0.066,90.0,124.84,4153.1,33.909,1.9633602768360465,0.2070141348791042,82.79128870692811,60.50621691582962,4.738053933388246,745
UGC09262,UGC09262,14.452859,35.9214913,Sbc,,,,4.4,50.44,15.625,14.015,255.08,12.539,8461.3,0.057,90.0,255.08,8712.3,35.52,1.1614486138403428,0.14655478409559117,86.69996028655899,127.05741052085432,2.945777902339455,747
UGC09291,UGC09291,14.4769152,38.9991636,Sc,,,,6.4,110.5,13.9,12.052,115.33,,2886.7,0.062,62.84,129.62,3146.3,33.303,1.8663796908346695,0.48083934844972853,62.15878865805959,45.77201167050861,8.271799518641332,751
UGC09356,UGC09356,14.5482058,11.5950192,SABc,B,,,4.7,101.56,14.244,12.826,104.64,,2225.6,0.114,60.04,120.77,2392.3,32.698,1.0592537251772887,0.5308844442309884,59.06183607157605,34.64176410352489,16.26297521013408,3032
UGC09401,UGC09401,14.6025727,21.793505,Sa,,,M,1.0,86.19,14.46,12.447,236.91,,5627.5,0.186,73.82,246.67,5836.4,34.647,1.5240527537972914,0.4207266283844441,68.65181157231939,84.99629594496193,2.185747548686935,762
UGC09448,UGC09448,14.6497705,51.1206826,Sb,,,,3.3,86.66,15.203,13.89,113.76,,2196.9,0.077,90.0,113.76,2483.6,32.805,1.6069412530128773,0.12274392311584072,90.0,36.391503612720705,5.301515066784578,765
UGC09476,UGC09476,14.6922234,44.5127532,SABc,B,,M,5.2,128.71,13.762,12.557,101.27,13.137,3270.7,0.078,52.61,127.45,3546.9,33.565,1.5031419660900225,0.6266138646723354,51.9837865070728,51.64163692720705,4.698941086052146,769
UGC09492,UGC09492,14.7367164,7.9496144,SBa,B,R,,1.1,52.85,14.745,12.909,236.57,,8304.8,0.116,68.63,254.03,8460.4,35.456,1.0939563662720937,0.47424198526024464,64.60558817294975,123.3672829766327,1.6672472125510625,772
UGC09518,UGC09518,14.7727143,32.7801274,E,,,,-4.8,0.16,14.338,12.631,,,8714.7,0.059,73.71,,8963.9,35.582,1.1481536214968828,0.7014552984199712,51.498462087085805,130.73744701631327,,773
UGC09537,UGC09537,14.8074328,34.998053,Sb,,,,3.1,139.83,14.695,12.71,299.13,13.747,8820.5,0.09,90.0,299.13,9076.6,35.613,2.2335722228305315,0.16904409316432642,84.10651859885138,132.6172445097383,10.934526967309177,774
UGC09539,UGC09539,14.818324,22.1981458,Sa,,,,0.9,65.98,14.803,13.262,,,6343.2,0.143,79.94,,6558.8,34.895,0.7211074791828996,0.37153522909717257,72.50115867712461,95.27961640236535,,776
UGC09542,UGC09542,14.8169996,42.4639592,Sc,,,,6.4,31.76,15.068,13.439,147.1,,5458.2,0.081,76.06,151.56,5732.5,34.601,1.435489433353656,0.29241523778433354,74.66632079103768,83.21469006867935,5.233593651867576,775
UGC09598,UGC09598,14.9191836,43.8185803,SABc,B,,,5.7,122.13,14.787,13.019,176.71,,5577.3,0.101,71.24,186.63,5856.2,34.647,1.6218100973589298,0.3655947916131249,70.03795774956842,84.99629594496193,2.8840315031266024,779
UGC09629,UGC09629,14.9531247,52.3460264,Sa,,R,,0.9,153.52,14.532,13.05,,,7822.6,0.092,76.64,,8115.5,35.367,1.4962356560944337,0.3971915494694403,70.51841634518601,118.41316792087589,,782
