# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: coVlsr_e20, unit: km / s, datatype: float64, format: .3f, description: 'Velocity, VRAD, LSRK'}
# - {name: coNomaskSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Unmasked spectrum}
# - {name: coNomaskUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Unmasked spectrum}
# - {name: coDilatedSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Dilated mask spectrum}
# - {name: coDilatedUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Dilated mask spectrum}
# - {name: coSmoothSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Smoothed mask spectrum}
# - {name: coSmoothUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Smoothed mask spectrum}
# - {name: coMask2dSpec_e20, unit: Jy, datatype: float32, format: .5f, description: 2D mask spectrum}
# - {name: coMask2dUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in 2D mask spectrum}
# - {name: cottNomaskSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Unmasked spectrum}
# - {name: cottNomaskUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Unmasked spectrum}
# - {name: cottDilatedSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Dilated mask spectrum}
# - {name: cottDilatedUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Dilated mask spectrum}
# - {name: cottSmoothSpec_e20, unit: Jy, datatype: float32, format: .5f, description: Smoothed mask spectrum}
# - {name: cottSmoothUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in Smoothed mask spectrum}
# - {name: cottMask2dSpec_e20, unit: Jy, datatype: float32, format: .5f, description: 2D mask spectrum}
# - {name: cottMask2dUnc_e20, unit: Jy, datatype: float32, format: .5f, description: Error in 2D mask spectrum}
# delimiter: ','
# meta: !!omap
# - {date: '2020-06-09'}
# - {comments: Integrated CO spectra from e20 cubes}
# schema: astropy-2.0
Name,coVlsr_e20,coNomaskSpec_e20,coNomaskUnc_e20,coDilatedSpec_e20,coDilatedUnc_e20,coSmoothSpec_e20,coSmoothUnc_e20,coMask2dSpec_e20,coMask2dUnc_e20,cottNomaskSpec_e20,cottNomaskUnc_e20,cottDilatedSpec_e20,cottDilatedUnc_e20,cottSmoothSpec_e20,cottSmoothUnc_e20,cottMask2dSpec_e20,cottMask2dUnc_e20
NGC5394,2980.000,-0.22710,0.34610,nan,nan,nan,nan,-0.02300,0.11920,-0.01390,0.17620,nan,nan,nan,nan,-0.00880,0.04780
NGC5394,3000.000,-0.31060,0.34610,nan,nan,nan,nan,0.03890,0.11920,0.06140,0.17620,nan,nan,nan,nan,-0.00010,0.04780
NGC5394,3020.000,0.25900,0.34610,nan,nan,nan,nan,-0.02840,0.11920,0.09470,0.17620,nan,nan,nan,nan,-0.04080,0.04780
NGC5394,3040.000,0.03560,0.34600,nan,nan,nan,nan,0.09690,0.11920,0.06380,0.17620,nan,nan,nan,nan,0.01330,0.04780
NGC5394,3060.000,0.04490,0.34600,nan,nan,nan,nan,0.04000,0.11920,0.13110,0.17620,nan,nan,nan,nan,-0.05310,0.04780
NGC5394,3080.000,0.18020,0.34600,nan,nan,nan,nan,0.05180,0.11920,-0.02910,0.17620,nan,nan,nan,nan,-0.02860,0.04780
NGC5394,3100.000,0.36750,0.34600,nan,nan,nan,nan,-0.03950,0.11920,-0.02210,0.17620,nan,nan,nan,nan,-0.00170,0.04780
NGC5394,3120.000,0.14440,0.34600,nan,nan,nan,nan,-0.07740,0.11920,-0.02780,0.17620,nan,nan,nan,nan,-0.00920,0.04780
NGC5394,3140.000,0.39110,0.34600,nan,nan,nan,nan,-0.17080,0.11910,-0.06210,0.17620,nan,nan,nan,nan,-0.03750,0.04780
NGC5394,3160.000,0.29690,0.34600,nan,nan,nan,nan,0.00030,0.11910,-0.04630,0.17620,nan,nan,nan,nan,-0.04400,0.04780
NGC5394,3180.000,0.11060,0.34600,nan,nan,nan,nan,0.04340,0.11910,0.12680,0.17620,nan,nan,nan,nan,-0.04510,0.04780
NGC5394,3200.000,0.08170,0.34590,nan,nan,nan,nan,-0.06790,0.11910,-0.08440,0.17620,nan,nan,nan,nan,-0.00070,0.04780
NGC5394,3220.000,-0.13710,0.34590,nan,nan,nan,nan,0.11400,0.11910,-0.09550,0.17620,nan,nan,nan,nan,-0.00980,0.04780
NGC5394,3240.000,-0.34070,0.34590,nan,nan,nan,nan,-0.01350,0.11910,0.03750,0.17620,nan,nan,nan,nan,0.04410,0.04780
NGC5394,3260.000,-0.14710,0.34590,nan,nan,nan,nan,0.01530,0.11910,0.04150,0.17620,nan,nan,nan,nan,0.06970,0.04780
NGC5394,3280.000,-0.17520,0.34590,nan,nan,nan,nan,0.07940,0.11910,0.01750,0.17620,nan,nan,nan,nan,0.04890,0.04780
NGC5394,3300.000,-0.18710,0.34590,nan,nan,nan,nan,0.05430,0.11910,0.15120,0.17620,nan,nan,nan,nan,-0.02140,0.04780
NGC5394,3320.000,0.18970,0.34590,0.00250,0.01130,-0.02820,0.05970,-0.03370,0.11910,-0.06990,0.17620,nan,nan,0.01590,0.01910,-0.02510,0.04780
NGC5394,3340.000,0.20030,0.34590,0.04130,0.03340,0.00690,0.08010,0.01860,0.11910,0.05040,0.17610,-0.00130,0.00510,0.01610,0.02830,-0.00650,0.04780
NGC5394,3360.000,0.08260,0.34590,0.25080,0.05050,0.26540,0.09380,0.18530,0.11910,-0.10180,0.17610,0.00940,0.01410,0.07450,0.03100,0.08620,0.04780
NGC5394,3380.000,0.31440,0.34590,0.93940,0.06310,0.88190,0.10450,0.84730,0.11910,-0.05240,0.17610,0.05590,0.01570,0.09310,0.03480,0.08180,0.04780
NGC5394,3400.000,1.56510,0.34590,2.00180,0.07060,2.06010,0.11270,2.07550,0.11910,-0.11130,0.17610,0.06630,0.01970,0.10130,0.03750,0.08780,0.04780
NGC5394,3420.000,1.54280,0.34590,2.04570,0.07030,2.08830,0.11450,2.09620,0.11910,-0.11580,0.17610,0.11980,0.02170,0.17200,0.03940,0.14510,0.04780
NGC5394,3440.000,0.82950,0.34590,1.44330,0.06550,1.53570,0.11330,1.51930,0.11910,-0.18750,0.17610,0.11260,0.02180,0.16810,0.04260,0.16110,0.04780
NGC5394,3460.000,0.32380,0.34590,0.89130,0.05640,0.98170,0.10790,0.92770,0.11910,-0.28480,0.17610,0.05860,0.01990,0.10830,0.04230,0.09940,0.04780
NGC5394,3480.000,0.35380,0.34590,0.41970,0.04550,0.40570,0.09880,0.34780,0.11910,-0.14630,0.17610,0.01100,0.01340,0.08850,0.04080,0.10630,0.04780
NGC5394,3500.000,-0.16650,0.34590,0.12190,0.03890,0.17620,0.08470,0.15100,0.11910,-0.06180,0.17610,nan,nan,0.01000,0.03210,0.06050,0.04780
NGC5394,3520.000,0.03000,0.34590,0.05440,0.02610,0.02300,0.07000,0.02470,0.11910,-0.02150,0.17610,nan,nan,0.00510,0.02420,0.00970,0.04780
NGC5394,3540.000,0.31950,0.34590,0.01350,0.01760,-0.00700,0.05120,0.02150,0.11910,0.12580,0.17610,nan,nan,nan,nan,-0.05200,0.04780
NGC5394,3560.000,0.23830,0.34590,nan,nan,-0.00040,0.00880,-0.11540,0.11910,-0.06660,0.17610,nan,nan,nan,nan,-0.03990,0.04780
NGC5394,3580.000,0.14220,0.34590,nan,nan,nan,nan,0.11560,0.11910,0.04700,0.17610,nan,nan,nan,nan,0.00300,0.04780
NGC5394,3600.000,0.30990,0.34590,nan,nan,nan,nan,0.03490,0.11910,0.00680,0.17610,nan,nan,nan,nan,-0.03210,0.04780
NGC5394,3620.000,0.08550,0.34590,nan,nan,nan,nan,-0.04230,0.11910,0.08820,0.17610,nan,nan,nan,nan,-0.03670,0.04780
NGC5394,3640.000,0.04410,0.34590,nan,nan,nan,nan,-0.01890,0.11910,-0.00330,0.17610,nan,nan,nan,nan,0.00100,0.04780
NGC5394,3660.000,-0.02060,0.34580,nan,nan,nan,nan,-0.00440,0.11910,-0.06760,0.17610,nan,nan,nan,nan,-0.00160,0.04780
NGC5394,3680.000,0.09570,0.34580,nan,nan,nan,nan,0.04800,0.11910,0.06540,0.17610,nan,nan,nan,nan,0.02870,0.04780
NGC5394,3700.000,0.00320,0.34580,nan,nan,nan,nan,-0.00550,0.11910,-0.00580,0.17610,nan,nan,nan,nan,-0.02140,0.04780
NGC5394,3720.000,-0.00570,0.34580,nan,nan,nan,nan,-0.13800,0.11910,0.18750,0.17610,nan,nan,nan,nan,-0.01460,0.04780
NGC5394,3740.000,-0.10720,0.34580,nan,nan,nan,nan,-0.02420,0.11910,0.16160,0.17610,nan,nan,nan,nan,-0.01570,0.04780
NGC5394,3760.000,0.08140,0.34580,nan,nan,nan,nan,0.04480,0.11910,-0.13210,0.17610,nan,nan,nan,nan,0.00890,0.04780
NGC5394,3780.000,0.36080,0.34580,nan,nan,nan,nan,-0.01180,0.11910,-0.17630,0.17610,nan,nan,nan,nan,0.07670,0.04780
NGC5394,3800.000,0.09960,0.34580,nan,nan,nan,nan,-0.10180,0.11910,0.02700,0.17610,nan,nan,nan,nan,0.06050,0.04780
NGC5406,4880.000,0.39240,0.28830,nan,nan,nan,nan,0.04420,0.10650,-0.00410,0.17760,nan,nan,nan,nan,nan,nan
NGC5406,4900.000,0.25010,0.28830,nan,nan,nan,nan,-0.11990,0.10650,0.14520,0.17760,nan,nan,nan,nan,nan,nan
NGC5406,4920.000,0.00350,0.28830,nan,nan,nan,nan,-0.08130,0.10650,0.00640,0.17760,nan,nan,nan,nan,nan,nan
NGC5406,4940.000,0.26520,0.28830,nan,nan,nan,nan,-0.01570,0.10650,-0.01970,0.17760,nan,nan,nan,nan,nan,nan
NGC5406,4960.000,0.09980,0.28830,nan,nan,nan,nan,-0.10260,0.10650,0.08280,0.17760,nan,nan,nan,nan,nan,nan
NGC5406,4980.000,-0.12700,0.28830,nan,nan,nan,nan,-0.04630,0.10650,0.00040,0.17760,nan,nan,nan,nan,nan,nan
NGC5406,5000.000,-0.21720,0.28830,nan,nan,nan,nan,0.04420,0.10650,-0.14380,0.17760,nan,nan,nan,nan,nan,nan
NGC5406,5020.000,0.22980,0.28830,nan,nan,nan,nan,0.07540,0.10650,-0.06140,0.17760,nan,nan,nan,nan,nan,nan
NGC5406,5040.000,-0.17080,0.28830,nan,nan,nan,nan,-0.05470,0.10650,0.00410,0.17760,nan,nan,nan,nan,nan,nan
NGC5406,5060.000,0.21440,0.28830,nan,nan,nan,nan,-0.05610,0.10650,0.08640,0.17760,nan,nan,nan,nan,nan,nan
NGC5406,5080.000,0.09970,0.28830,nan,nan,nan,nan,0.01120,0.10650,0.02800,0.17760,nan,nan,nan,nan,nan,nan
NGC5406,5100.000,-0.10330,0.28820,nan,nan,nan,nan,0.06340,0.10650,0.14830,0.17750,nan,nan,nan,nan,nan,nan
NGC5406,5120.000,0.06950,0.28820,nan,nan,nan,nan,0.05520,0.10650,-0.13400,0.17750,nan,nan,nan,nan,nan,nan
NGC5406,5140.000,-0.13360,0.28820,nan,nan,nan,nan,-0.16090,0.10650,0.04530,0.17750,nan,nan,nan,nan,nan,nan
NGC5406,5160.000,-0.28620,0.28820,nan,nan,nan,nan,-0.24490,0.10650,0.11950,0.17750,nan,nan,nan,nan,nan,nan
NGC5406,5180.000,-0.33390,0.28820,nan,nan,nan,nan,-0.18730,0.10650,-0.11840,0.17750,nan,nan,nan,nan,nan,nan
NGC5406,5200.000,0.12460,0.28820,nan,nan,nan,nan,-0.05400,0.10650,0.06220,0.17750,nan,nan,nan,nan,nan,nan
NGC5406,5220.000,0.08780,0.28820,nan,nan,nan,nan,-0.01730,0.10650,0.26600,0.17750,nan,nan,nan,nan,nan,nan
NGC5406,5240.000,-0.12540,0.28820,nan,nan,nan,nan,-0.07400,0.10650,0.13130,0.17750,nan,nan,nan,nan,nan,nan
NGC5406,5260.000,-0.03090,0.28820,nan,nan,nan,nan,-0.00520,0.10650,0.06220,0.17750,nan,nan,nan,nan,nan,nan
NGC5406,5280.000,-0.05110,0.28820,nan,nan,nan,nan,-0.19320,0.10650,0.00090,0.17750,nan,nan,nan,nan,nan,nan
NGC5406,5300.000,-0.03840,0.28820,0.00630,0.01510,nan,nan,-0.01590,0.10650,-0.03990,0.17750,nan,nan,nan,nan,nan,nan
NGC5406,5320.000,-0.15220,0.28820,0.03930,0.02590,nan,nan,0.02710,0.10650,-0.03920,0.17750,nan,nan,nan,nan,nan,nan
NGC5406,5340.000,0.03040,0.28820,0.07470,0.02970,nan,nan,0.05350,0.10650,0.04370,0.17750,nan,nan,nan,nan,nan,nan
NGC5406,5360.000,0.13080,0.28820,0.08360,0.03330,nan,nan,-0.08010,0.10650,-0.03580,0.17750,nan,nan,nan,nan,nan,nan
NGC5406,5380.000,-0.10870,0.28820,0.09170,0.03120,0.02940,0.04180,0.04250,0.10640,-0.16970,0.17740,nan,nan,nan,nan,nan,nan
NGC5406,5400.000,-0.32530,0.28820,0.05640,0.02730,0.03650,0.07470,0.10180,0.10640,-0.00850,0.17740,nan,nan,nan,nan,nan,nan
NGC5406,5420.000,-0.24870,0.28820,0.07280,0.03880,0.14700,0.08770,0.09660,0.10640,0.04460,0.17740,nan,nan,nan,nan,nan,nan
NGC5406,5440.000,0.14450,0.28820,0.21160,0.04810,0.33960,0.09980,0.33190,0.10640,0.13060,0.17740,nan,nan,nan,nan,nan,nan
NGC5406,5460.000,-0.21550,0.28820,0.21020,0.05400,0.32470,0.09880,0.33420,0.10640,0.04060,0.17740,nan,nan,nan,nan,nan,nan
NGC5406,5480.000,0.06150,0.28820,0.17560,0.05130,0.25630,0.09290,0.17400,0.10640,0.03590,0.17740,nan,nan,nan,nan,nan,nan
NGC5406,5500.000,-0.03490,0.28820,0.12580,0.04310,0.09710,0.08110,0.06550,0.10640,-0.21270,0.17740,nan,nan,nan,nan,nan,nan
NGC5406,5520.000,0.06310,0.28820,0.01460,0.02620,-0.02520,0.05750,0.06550,0.10640,-0.17240,0.17740,nan,nan,nan,nan,nan,nan
NGC5406,5540.000,-0.06430,0.28820,nan,nan,0.00300,0.01310,-0.12640,0.10640,-0.16280,0.17740,nan,nan,nan,nan,nan,nan
NGC5406,5560.000,-0.22030,0.28810,nan,nan,nan,nan,-0.05270,0.10640,-0.02180,0.17740,nan,nan,nan,nan,nan,nan
NGC5406,5580.000,0.02650,0.28810,nan,nan,nan,nan,0.10060,0.10640,0.17730,0.17740,nan,nan,nan,nan,nan,nan
NGC5406,5600.000,0.38980,0.28810,nan,nan,nan,nan,-0.12640,0.10640,-0.05280,0.17740,nan,nan,nan,nan,nan,nan
NGC5406,5620.000,0.47460,0.28810,nan,nan,nan,nan,0.04090,0.10640,0.06300,0.17740,nan,nan,nan,nan,nan,nan
NGC5406,5640.000,-0.01090,0.28810,nan,nan,nan,nan,0.00530,0.10640,0.04000,0.17740,nan,nan,nan,nan,nan,nan
NGC5406,5660.000,0.12870,0.28810,nan,nan,nan,nan,0.12290,0.10640,-0.05170,0.17740,nan,nan,nan,nan,nan,nan
NGC5406,5680.000,-0.32150,0.28810,nan,nan,nan,nan,-0.04500,0.10640,0.04150,0.17740,nan,nan,nan,nan,nan,nan
NGC5406,5700.000,-0.10290,0.28810,nan,nan,nan,nan,0.04620,0.10640,-0.01750,0.17740,nan,nan,nan,nan,nan,nan
NGC5406,5720.000,0.14850,0.28810,nan,nan,nan,nan,0.16860,0.10640,-0.04390,0.17740,nan,nan,nan,nan,nan,nan
NGC5406,5740.000,-0.04670,0.28810,nan,nan,nan,nan,-0.00460,0.10640,-0.12250,0.17740,nan,nan,nan,nan,nan,nan
NGC5480,1460.000,0.23490,0.41490,nan,nan,nan,nan,-0.06190,0.21270,-0.23530,0.19960,nan,nan,nan,nan,0.05710,0.05850
NGC5480,1480.000,-0.46410,0.41490,nan,nan,nan,nan,0.22110,0.21270,-0.29400,0.19960,nan,nan,nan,nan,0.05020,0.05850
NGC5480,1500.000,-0.16380,0.41490,nan,nan,nan,nan,0.09440,0.21270,-0.00990,0.19960,nan,nan,nan,nan,0.03870,0.05850
NGC5480,1520.000,-0.21550,0.41490,nan,nan,nan,nan,-0.36640,0.21270,-0.01930,0.19960,nan,nan,nan,nan,-0.02850,0.05850
NGC5480,1540.000,0.27370,0.41490,nan,nan,nan,nan,-0.17330,0.21270,0.06400,0.19960,nan,nan,nan,nan,0.00900,0.05850
NGC5480,1560.000,-0.03300,0.41490,nan,nan,nan,nan,-0.10940,0.21270,-0.01150,0.19960,nan,nan,nan,nan,0.03620,0.05850
NGC5480,1580.000,0.12150,0.41490,nan,nan,nan,nan,-0.09170,0.21270,-0.00590,0.19960,nan,nan,nan,nan,0.03270,0.05850
NGC5480,1600.000,0.40870,0.41490,nan,nan,nan,nan,-0.06830,0.21270,-0.16570,0.19960,nan,nan,nan,nan,0.07440,0.05850
NGC5480,1620.000,-0.04980,0.41490,nan,nan,nan,nan,-0.00670,0.21270,0.00600,0.19960,nan,nan,nan,nan,0.02560,0.05850
NGC5480,1640.000,-0.05430,0.41490,nan,nan,nan,nan,-0.12620,0.21270,0.05870,0.19960,nan,nan,nan,nan,0.01430,0.05850
NGC5480,1660.000,0.27300,0.41490,nan,nan,nan,nan,-0.04010,0.21270,-0.04950,0.19960,nan,nan,nan,nan,0.07810,0.05850
NGC5480,1680.000,-0.16660,0.41490,nan,nan,nan,nan,-0.16140,0.21270,0.02440,0.19960,nan,nan,nan,nan,0.05750,0.05850
NGC5480,1700.000,-0.26480,0.41490,nan,nan,nan,nan,0.06980,0.21270,-0.00510,0.19960,nan,nan,nan,nan,0.03380,0.05850
NGC5480,1720.000,-0.00520,0.41490,nan,nan,nan,nan,-0.09060,0.21270,0.13930,0.19960,nan,nan,nan,nan,0.00100,0.05850
NGC5480,1740.000,-0.32700,0.41480,nan,nan,-0.03760,0.02570,-0.14380,0.21270,-0.09290,0.19960,nan,nan,nan,nan,0.02220,0.05850
NGC5480,1760.000,-0.01240,0.41480,-0.01280,0.01400,-0.16640,0.09020,0.06810,0.21270,-0.05690,0.19960,nan,nan,0.00960,0.01950,0.08220,0.05850
NGC5480,1780.000,0.16600,0.41480,0.02260,0.05710,0.03570,0.11970,-0.01290,0.21270,0.06740,0.19960,nan,nan,0.02660,0.03660,0.02250,0.05850
NGC5480,1800.000,-0.03460,0.41480,0.45660,0.08500,0.40780,0.13130,0.36240,0.21270,-0.01490,0.19960,nan,nan,0.04930,0.04340,0.07240,0.05850
NGC5480,1820.000,-0.00490,0.41480,0.88230,0.09300,0.83150,0.13640,0.64880,0.21270,-0.11280,0.19960,nan,nan,0.14450,0.04800,0.13170,0.05850
NGC5480,1840.000,-0.30880,0.41480,0.84120,0.09420,0.74240,0.14490,0.53460,0.21270,-0.03430,0.19950,nan,nan,0.13800,0.04870,0.11230,0.05850
NGC5480,1860.000,0.01190,0.41480,0.74620,0.09180,0.64650,0.13930,0.38560,0.21270,-0.23960,0.19950,nan,nan,0.11410,0.04740,0.10000,0.05850
NGC5480,1880.000,-0.24130,0.41480,0.79590,0.09170,0.63420,0.15460,0.40000,0.21270,-0.24240,0.19950,nan,nan,0.08020,0.04460,0.05430,0.05850
NGC5480,1900.000,-0.21110,0.41480,0.83930,0.09280,0.73490,0.15750,0.47420,0.21270,0.01870,0.19950,nan,nan,0.07420,0.03860,0.05930,0.05850
NGC5480,1920.000,0.08070,0.41480,0.76180,0.09330,0.82230,0.16520,0.56750,0.21270,0.01030,0.19950,nan,nan,0.06360,0.04700,0.03270,0.05850
NGC5480,1940.000,-0.04290,0.41480,0.91280,0.09720,0.61770,0.16700,0.19400,0.21270,-0.03450,0.19950,nan,nan,0.04190,0.04520,0.01960,0.05850
NGC5480,1960.000,0.19770,0.41480,1.12020,0.10320,0.92910,0.15920,0.69700,0.21270,-0.16850,0.19950,nan,nan,0.13400,0.04420,0.10520,0.05850
NGC5480,1980.000,0.02680,0.41480,0.29880,0.09420,0.37340,0.13800,0.16260,0.21270,-0.11380,0.19950,nan,nan,0.02510,0.03710,0.05220,0.05850
NGC5480,2000.000,0.09580,0.41480,0.06180,0.05600,-0.00020,0.12520,0.18290,0.21270,0.00210,0.19950,nan,nan,-0.03180,0.03310,-0.01210,0.05850
NGC5480,2020.000,0.32520,0.41480,-0.00030,0.00630,0.11080,0.08560,-0.05160,0.21260,0.15970,0.19950,nan,nan,nan,nan,-0.02410,0.05850
NGC5480,2040.000,0.06020,0.41480,nan,nan,nan,nan,0.07900,0.21260,-0.12910,0.19950,nan,nan,nan,nan,-0.00150,0.05850
NGC5480,2060.000,-0.08170,0.41480,nan,nan,nan,nan,-0.01840,0.21260,0.02810,0.19950,nan,nan,nan,nan,-0.00420,0.05850
NGC5480,2080.000,0.33620,0.41480,nan,nan,nan,nan,0.03030,0.21260,0.13720,0.19950,nan,nan,nan,nan,-0.07140,0.05850
NGC5480,2100.000,-0.15740,0.41480,nan,nan,nan,nan,0.04450,0.21260,0.08730,0.19950,nan,nan,nan,nan,-0.01410,0.05850
NGC5480,2120.000,-0.13890,0.41480,nan,nan,nan,nan,-0.03780,0.21260,-0.07360,0.19950,nan,nan,nan,nan,-0.01550,0.05850
NGC5480,2140.000,0.28280,0.41480,nan,nan,nan,nan,0.03600,0.21260,0.02560,0.19950,nan,nan,nan,nan,0.02620,0.05850
NGC5480,2160.000,-0.32290,0.41480,nan,nan,nan,nan,0.06780,0.21260,0.23000,0.19950,nan,nan,nan,nan,0.01690,0.05850
NGC5480,2180.000,-0.30860,0.41480,nan,nan,nan,nan,0.05580,0.21260,0.01810,0.19950,nan,nan,nan,nan,0.04740,0.05850
NGC5480,2200.000,0.16190,0.41480,nan,nan,nan,nan,-0.07750,0.21260,0.07890,0.19950,nan,nan,nan,nan,-0.00400,0.05850
NGC5480,2220.000,0.06750,0.41480,nan,nan,nan,nan,-0.07510,0.21260,0.08280,0.19950,nan,nan,nan,nan,0.03330,0.05850
NGC5480,2240.000,-0.03320,0.41480,nan,nan,nan,nan,-0.05130,0.21260,-0.12900,0.19950,nan,nan,nan,nan,0.06080,0.05850
NGC5480,2260.000,-0.06390,0.41480,nan,nan,nan,nan,-0.07830,0.21260,-0.14900,0.19950,nan,nan,nan,nan,0.03600,0.05850
NGC5480,2280.000,-0.00440,0.41480,nan,nan,nan,nan,0.02980,0.21260,0.05140,0.19950,nan,nan,nan,nan,-0.05620,0.05850
NGC5480,2300.000,0.02740,0.41480,nan,nan,nan,nan,0.09260,0.21260,-0.05320,0.19950,nan,nan,nan,nan,-0.05550,0.05850
NGC5480,2320.000,0.26030,0.41470,nan,nan,nan,nan,0.06510,0.21260,-0.10970,0.19950,nan,nan,nan,nan,nan,0.05850
NGC5485,1480.000,0.18560,0.28950,nan,nan,nan,nan,nan,nan,-0.00470,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1500.000,0.05040,0.28950,nan,nan,nan,nan,nan,nan,-0.05660,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1520.000,0.13750,0.28950,nan,nan,nan,nan,nan,nan,-0.02150,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1540.000,0.01600,0.28950,nan,nan,nan,nan,nan,nan,-0.15450,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1560.000,0.02740,0.28950,nan,nan,nan,nan,nan,nan,0.00320,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1580.000,-0.06340,0.28950,nan,nan,nan,nan,nan,nan,-0.03540,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1600.000,-0.14840,0.28950,nan,nan,nan,nan,nan,nan,0.05960,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1620.000,0.12210,0.28950,nan,nan,nan,nan,nan,nan,0.06290,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1640.000,-0.12230,0.28950,nan,nan,nan,nan,nan,nan,0.02270,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1660.000,0.26350,0.28950,nan,nan,nan,nan,nan,nan,-0.10790,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1680.000,0.09720,0.28950,nan,nan,nan,nan,nan,nan,-0.10070,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1700.000,0.31310,0.28950,nan,nan,nan,nan,nan,nan,0.03890,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1720.000,0.19230,0.28950,nan,nan,nan,nan,nan,nan,0.06440,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1740.000,-0.13290,0.28950,nan,nan,nan,nan,nan,nan,-0.05040,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1760.000,0.17810,0.28950,nan,nan,nan,nan,nan,nan,-0.08310,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1780.000,0.00250,0.28950,nan,nan,nan,nan,nan,nan,0.07590,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1800.000,-0.01430,0.28950,nan,nan,nan,nan,nan,nan,-0.09920,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1820.000,0.01440,0.28950,nan,nan,nan,nan,nan,nan,0.00870,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1840.000,-0.03990,0.28950,nan,nan,nan,nan,nan,nan,0.01590,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1860.000,-0.05990,0.28950,nan,nan,nan,nan,nan,nan,-0.00200,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1880.000,0.01380,0.28950,nan,nan,nan,nan,nan,nan,-0.02130,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1900.000,-0.30900,0.28950,nan,nan,nan,nan,nan,nan,0.08120,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1920.000,-0.03390,0.28950,nan,nan,nan,nan,nan,nan,0.03360,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1940.000,-0.10880,0.28950,nan,nan,nan,nan,nan,nan,-0.03020,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1960.000,-0.02140,0.28950,nan,nan,nan,nan,nan,nan,0.03720,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,1980.000,-0.32270,0.28950,nan,nan,nan,nan,nan,nan,0.07580,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,2000.000,-0.07810,0.28950,nan,nan,nan,nan,nan,nan,-0.14340,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,2020.000,0.00720,0.28950,nan,nan,nan,nan,nan,nan,-0.09870,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,2040.000,0.34930,0.28950,nan,nan,nan,nan,nan,nan,0.09420,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,2060.000,-0.09670,0.28950,nan,nan,nan,nan,nan,nan,-0.05090,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,2080.000,0.04040,0.28950,nan,nan,nan,nan,nan,nan,-0.01620,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,2100.000,0.01000,0.28950,nan,nan,nan,nan,nan,nan,0.00290,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,2120.000,0.14300,0.28950,nan,nan,nan,nan,nan,nan,0.04600,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,2140.000,-0.21470,0.28950,nan,nan,nan,nan,nan,nan,0.01300,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,2160.000,-0.08800,0.28950,nan,nan,nan,nan,nan,nan,0.09660,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,2180.000,0.04750,0.28950,nan,nan,nan,nan,nan,nan,0.12160,0.13170,nan,nan,nan,nan,nan,nan
NGC5485,2200.000,-0.12740,0.28950,nan,nan,nan,nan,nan,nan,-0.04100,0.13170,nan,nan,nan,nan,nan,nan
