# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: coVlsr_natv, unit: km / s, datatype: float64, format: .3f, description: 'Velocity, VRAD, LSRK'}
# - {name: coNomaskSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Unmasked spectrum}
# - {name: coNomaskUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Unmasked spectrum}
# - {name: coDilatedSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Dilated mask spectrum}
# - {name: coDilatedUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Dilated mask spectrum}
# - {name: coSmoothSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Smoothed mask spectrum}
# - {name: coSmoothUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Smoothed mask spectrum}
# - {name: coMask2dSpec_natv, unit: Jy, datatype: float32, format: .5f, description: 2D mask spectrum}
# - {name: coMask2dUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in 2D mask spectrum}
# - {name: cottNomaskSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Unmasked spectrum}
# - {name: cottNomaskUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Unmasked spectrum}
# - {name: cottDilatedSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Dilated mask spectrum}
# - {name: cottDilatedUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Dilated mask spectrum}
# - {name: cottSmoothSpec_natv, unit: Jy, datatype: float32, format: .5f, description: Smoothed mask spectrum}
# - {name: cottSmoothUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in Smoothed mask spectrum}
# - {name: cottMask2dSpec_natv, unit: Jy, datatype: float32, format: .5f, description: 2D mask spectrum}
# - {name: cottMask2dUnc_natv, unit: Jy, datatype: float32, format: .5f, description: Error in 2D mask spectrum}
# delimiter: ','
# meta: !!omap
# - {date: '2020-06-28'}
# - {comments: Integrated CO spectra from de20 cubes}
# schema: astropy-2.0
Name,coVlsr_natv,coNomaskSpec_natv,coNomaskUnc_natv,coDilatedSpec_natv,coDilatedUnc_natv,coSmoothSpec_natv,coSmoothUnc_natv,coMask2dSpec_natv,coMask2dUnc_natv,cottNomaskSpec_natv,cottNomaskUnc_natv,cottDilatedSpec_natv,cottDilatedUnc_natv,cottSmoothSpec_natv,cottSmoothUnc_natv,cottMask2dSpec_natv,cottMask2dUnc_natv
NGC5784,5260.000,0.01780,0.18760,0.04660,0.01420,0.09200,0.02870,0.03970,0.04750,0.01510,0.11180,nan,nan,nan,nan,nan,nan
NGC5784,5280.000,0.22330,0.18760,0.04960,0.01340,0.07870,0.02880,0.01390,0.04750,0.01430,0.11180,nan,nan,nan,nan,nan,nan
NGC5784,5300.000,-0.05220,0.18760,0.02330,0.01190,0.06600,0.02760,0.00160,0.04750,0.09940,0.11180,nan,nan,nan,nan,nan,nan
NGC5784,5320.000,0.07830,0.18760,0.05280,0.01240,0.07990,0.02540,0.03870,0.04750,0.02830,0.11180,nan,nan,nan,nan,nan,nan
NGC5784,5340.000,-0.09850,0.18760,0.03610,0.01360,0.03270,0.02370,0.06670,0.04750,-0.10420,0.11180,nan,nan,nan,nan,nan,nan
NGC5784,5360.000,0.03720,0.18760,0.06360,0.01420,0.08480,0.02480,0.06360,0.04750,-0.00040,0.11180,nan,nan,nan,nan,nan,nan
NGC5784,5380.000,-0.04160,0.18760,0.02040,0.01230,0.05350,0.02390,0.01480,0.04750,-0.06410,0.11180,nan,nan,nan,nan,nan,nan
NGC5784,5400.000,0.05710,0.18760,0.04040,0.01100,0.05850,0.02380,0.02140,0.04750,-0.00350,0.11180,nan,nan,nan,nan,nan,nan
NGC5784,5420.000,-0.00900,0.18760,0.01810,0.00940,0.04520,0.02500,0.04750,0.04750,0.03930,0.11180,nan,nan,nan,nan,nan,nan
NGC5784,5440.000,0.06130,0.18760,0.01670,0.00870,0.09760,0.02680,0.05550,0.04750,0.03450,0.11180,nan,nan,nan,nan,nan,nan
NGC5784,5460.000,-0.13660,0.18760,0.02080,0.00870,0.09830,0.02670,0.10150,0.04750,0.03440,0.11180,nan,nan,nan,nan,nan,nan
NGC5784,5480.000,-0.01830,0.18750,0.01120,0.00660,0.01810,0.02400,0.05820,0.04750,-0.07030,0.11180,nan,nan,nan,nan,nan,nan
NGC5784,5500.000,-0.03010,0.18750,0.00170,0.00290,0.03260,0.02340,0.00960,0.04750,-0.04260,0.11170,nan,nan,nan,nan,nan,nan
NGC5784,5520.000,-0.13060,0.18750,nan,nan,0.04980,0.02220,0.05040,0.04750,-0.02080,0.11170,nan,nan,nan,nan,nan,nan
NGC5784,5540.000,0.16870,0.18750,nan,nan,0.05530,0.02340,0.04890,0.04750,0.02080,0.11170,nan,nan,nan,nan,nan,nan
NGC5784,5560.000,0.11240,0.18750,0.00160,0.00420,0.06750,0.02460,0.05430,0.04750,-0.10630,0.11170,nan,nan,nan,nan,nan,nan
NGC5784,5580.000,0.05360,0.18750,0.00940,0.00960,0.07150,0.02720,0.06000,0.04750,0.06060,0.11170,nan,nan,nan,nan,nan,nan
NGC5784,5600.000,0.13100,0.18750,0.04660,0.01510,0.03620,0.02790,0.07140,0.04750,0.00920,0.11170,nan,nan,nan,nan,nan,nan
NGC5784,5620.000,0.01690,0.18750,0.11020,0.01810,0.10910,0.02740,0.09270,0.04750,-0.00330,0.11170,nan,nan,nan,nan,nan,nan
NGC5784,5640.000,-0.15110,0.18750,0.11840,0.01680,0.13460,0.02690,0.11530,0.04750,0.03330,0.11170,nan,nan,nan,nan,nan,nan
NGC5784,5660.000,-0.09920,0.18750,0.04200,0.01310,0.03640,0.02440,-0.01990,0.04750,-0.05010,0.11170,nan,nan,nan,nan,nan,nan
NGC5784,5680.000,-0.06040,0.18750,0.00910,0.00810,-0.00430,0.02090,-0.01910,0.04750,0.01610,0.11170,nan,nan,nan,nan,nan,nan
NGC5784,5700.000,-0.11290,0.18750,-0.00100,0.00290,-0.00630,0.01130,-0.03370,0.04750,-0.12370,0.11170,nan,nan,nan,nan,nan,nan
NGC5784,5720.000,-0.17360,0.18750,nan,nan,nan,nan,0.02840,0.04750,-0.11010,0.11170,nan,nan,nan,nan,nan,nan
NGC5784,5740.000,-0.16020,0.18750,nan,nan,nan,nan,-0.00450,0.04750,0.10840,0.11170,nan,nan,nan,nan,nan,nan
NGC5784,5760.000,-0.05040,0.18750,nan,nan,nan,nan,0.01300,0.04750,0.13060,0.11170,nan,nan,nan,nan,nan,nan
NGC5784,5780.000,0.07570,0.18740,nan,nan,nan,nan,0.04780,0.04750,-0.04820,0.11170,nan,nan,nan,nan,nan,nan
NGC5784,5800.000,-0.13860,0.18740,nan,nan,nan,nan,0.04140,0.04750,-0.02560,0.11170,nan,nan,nan,nan,nan,nan
NGC5784,5820.000,0.06460,0.18740,nan,nan,nan,nan,-0.02070,0.04750,-0.03000,0.11170,nan,nan,nan,nan,nan,nan
NGC5784,5840.000,0.25920,0.18740,nan,nan,nan,nan,-0.02400,0.04750,-0.08950,0.11170,nan,nan,nan,nan,nan,nan
NGC5876,2800.000,-0.00850,0.26470,nan,nan,nan,nan,nan,nan,-0.11220,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,2820.000,0.13540,0.26460,nan,nan,nan,nan,nan,nan,-0.09590,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,2840.000,0.08670,0.26460,nan,nan,nan,nan,nan,nan,-0.01830,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,2860.000,0.31980,0.26460,nan,nan,nan,nan,nan,nan,-0.13760,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,2880.000,-0.04630,0.26460,nan,nan,nan,nan,nan,nan,0.05940,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,2900.000,-0.01360,0.26460,nan,nan,nan,nan,nan,nan,-0.00290,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,2920.000,0.15890,0.26450,nan,nan,nan,nan,nan,nan,-0.15000,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,2940.000,-0.03770,0.26450,nan,nan,nan,nan,nan,nan,0.01420,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,2960.000,-0.03550,0.26450,nan,nan,nan,nan,nan,nan,0.13210,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,2980.000,0.26560,0.26450,nan,nan,nan,nan,nan,nan,0.09920,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3000.000,0.03100,0.26450,nan,nan,nan,nan,nan,nan,-0.07560,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3020.000,0.20680,0.26450,nan,nan,nan,nan,nan,nan,-0.12200,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3040.000,0.06890,0.26450,nan,nan,nan,nan,nan,nan,0.05140,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3060.000,0.01460,0.26450,nan,nan,nan,nan,nan,nan,-0.01380,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3080.000,-0.17230,0.26450,nan,nan,nan,nan,nan,nan,-0.05490,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3100.000,-0.35880,0.26450,nan,nan,nan,nan,nan,nan,0.01500,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3120.000,-0.06480,0.26450,nan,nan,nan,nan,nan,nan,0.01070,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3140.000,0.15920,0.26450,nan,nan,nan,nan,nan,nan,-0.15480,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3160.000,0.27120,0.26450,nan,nan,nan,nan,nan,nan,-0.10370,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3180.000,-0.13490,0.26450,nan,nan,nan,nan,nan,nan,-0.21730,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3200.000,-0.07040,0.26450,nan,nan,nan,nan,nan,nan,0.02420,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3220.000,-0.18110,0.26450,nan,nan,nan,nan,nan,nan,0.17020,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3240.000,0.00370,0.26450,nan,nan,nan,nan,nan,nan,0.03080,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3260.000,-0.05970,0.26450,nan,nan,nan,nan,nan,nan,0.03490,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3280.000,0.23010,0.26450,nan,nan,nan,nan,nan,nan,-0.01810,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3300.000,-0.13090,0.26450,nan,nan,nan,nan,nan,nan,-0.02460,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3320.000,0.10760,0.26450,nan,nan,nan,nan,nan,nan,0.01040,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3340.000,-0.04880,0.26450,nan,nan,nan,nan,nan,nan,0.08420,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3360.000,-0.03950,0.26450,nan,nan,nan,nan,nan,nan,0.03650,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3380.000,-0.09680,0.26450,nan,nan,nan,nan,nan,nan,-0.09550,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3400.000,-0.00670,0.26450,nan,nan,nan,nan,nan,nan,-0.08210,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3420.000,-0.23460,0.26450,nan,nan,nan,nan,nan,nan,-0.08790,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3440.000,-0.02340,0.26450,nan,nan,nan,nan,nan,nan,-0.04240,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3460.000,-0.11100,0.26450,nan,nan,nan,nan,nan,nan,0.03420,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3480.000,0.11550,0.26450,nan,nan,nan,nan,nan,nan,-0.03080,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3500.000,-0.08160,0.26450,nan,nan,nan,nan,nan,nan,0.07130,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3520.000,0.03230,0.26450,nan,nan,nan,nan,nan,nan,0.03870,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3540.000,-0.09020,0.26450,nan,nan,nan,nan,nan,nan,0.05160,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3560.000,0.14260,0.26440,nan,nan,nan,nan,nan,nan,0.07770,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3580.000,0.03610,0.26440,nan,nan,nan,nan,nan,nan,-0.02330,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3600.000,-0.30000,0.26440,nan,nan,nan,nan,nan,nan,0.16050,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3620.000,-0.05450,0.26440,nan,nan,nan,nan,nan,nan,-0.04800,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3640.000,0.06080,0.26430,nan,nan,nan,nan,nan,nan,-0.06470,0.14520,nan,nan,nan,nan,nan,nan
NGC5876,3660.000,0.11200,0.26430,nan,nan,nan,nan,nan,nan,0.00560,0.14520,nan,nan,nan,nan,nan,nan
NGC5908,2860.000,0.06120,0.25750,nan,nan,nan,nan,0.03300,0.10120,0.00460,0.10910,nan,nan,nan,nan,0.02760,0.03880
NGC5908,2880.000,0.14980,0.25750,nan,nan,0.01140,0.01540,0.07390,0.10120,0.07710,0.10910,nan,nan,nan,nan,0.04930,0.03880
NGC5908,2900.000,-0.15050,0.25750,nan,nan,0.01250,0.02890,0.01460,0.10120,0.01310,0.10910,0.00020,0.00330,0.00520,0.00800,0.04170,0.03880
NGC5908,2920.000,-0.14960,0.25750,0.00870,0.01460,0.03360,0.05420,0.02580,0.10120,0.03500,0.10910,0.01060,0.00650,0.01230,0.01590,-0.01340,0.03880
NGC5908,2940.000,-0.07200,0.25750,0.13180,0.03510,0.07960,0.05900,0.00260,0.10120,0.02500,0.10910,0.02520,0.00950,0.03280,0.02140,0.02780,0.03880
NGC5908,2960.000,0.50550,0.25750,0.77220,0.04390,0.73160,0.06270,0.70400,0.10120,0.04940,0.10910,0.06690,0.01290,0.06550,0.02330,0.05110,0.03880
NGC5908,2980.000,0.60690,0.25750,1.02150,0.04620,0.92680,0.06240,0.85440,0.10120,0.10460,0.10910,0.12280,0.01500,0.13680,0.02460,0.11690,0.03880
NGC5908,3000.000,0.65090,0.25750,0.89260,0.04600,0.86090,0.06250,0.81240,0.10120,0.17750,0.10910,0.09600,0.01410,0.10150,0.02290,0.07660,0.03880
NGC5908,3020.000,0.53410,0.25750,0.76560,0.04000,0.69880,0.06110,0.54350,0.10120,0.01490,0.10910,0.06880,0.01120,0.08340,0.02190,0.04780,0.03880
NGC5908,3040.000,0.50720,0.25750,0.59570,0.03510,0.61280,0.05840,0.63300,0.10120,0.09250,0.10900,0.05760,0.01080,0.06200,0.01770,0.04510,0.03880
NGC5908,3060.000,0.55460,0.25750,0.58490,0.03520,0.53500,0.05050,0.65860,0.10120,0.01990,0.10900,0.05940,0.01080,0.07220,0.01750,0.05330,0.03880
NGC5908,3080.000,0.39220,0.25750,0.57220,0.03430,0.52410,0.04640,0.45430,0.10120,0.08340,0.10900,0.04060,0.00960,0.04840,0.01670,0.04910,0.03880
NGC5908,3100.000,0.51390,0.25750,0.56970,0.03300,0.53160,0.04620,0.45480,0.10120,0.00590,0.10900,0.04240,0.00930,0.05630,0.01640,0.05180,0.03880
NGC5908,3120.000,0.46050,0.25750,0.52850,0.03030,0.52210,0.04600,0.49760,0.10120,0.00250,0.10900,0.04020,0.00960,0.05290,0.01570,0.04420,0.03880
NGC5908,3140.000,0.61110,0.25750,0.50720,0.02670,0.50250,0.04400,0.40630,0.10120,-0.03490,0.10900,0.04920,0.00970,0.06370,0.01630,0.07580,0.03880
NGC5908,3160.000,0.38130,0.25750,0.43200,0.02610,0.39620,0.03950,0.35070,0.10120,-0.00460,0.10900,0.05170,0.01000,0.06910,0.01690,0.05910,0.03880
NGC5908,3180.000,0.34370,0.25750,0.43410,0.02520,0.42380,0.03920,0.36490,0.10120,-0.00750,0.10900,0.03300,0.00960,0.05520,0.01710,0.04770,0.03880
NGC5908,3200.000,0.50150,0.25750,0.47270,0.02650,0.40650,0.03930,0.39290,0.10120,0.06550,0.10900,0.05270,0.00900,0.06870,0.01720,0.03990,0.03880
NGC5908,3220.000,0.23610,0.25750,0.42380,0.02520,0.41940,0.03890,0.38290,0.10120,0.07430,0.10900,0.05040,0.00970,0.04890,0.01670,0.04710,0.03880
NGC5908,3240.000,0.60170,0.25750,0.48770,0.02360,0.48770,0.03760,0.48970,0.10120,-0.02940,0.10900,0.04620,0.00970,0.04960,0.01580,0.08650,0.03880
NGC5908,3260.000,0.64460,0.25750,0.52740,0.02440,0.48940,0.03770,0.37660,0.10120,-0.08060,0.10900,0.04950,0.00930,0.05280,0.01570,0.04660,0.03880
NGC5908,3280.000,0.55330,0.25750,0.46520,0.02470,0.40550,0.03910,0.27440,0.10120,0.06260,0.10900,0.06200,0.01040,0.04530,0.01600,-0.00100,0.03880
NGC5908,3300.000,0.62030,0.25750,0.43860,0.02570,0.39330,0.03900,0.28230,0.10120,0.08730,0.10900,0.07040,0.01010,0.05720,0.01540,0.05660,0.03880
NGC5908,3320.000,0.55080,0.25750,0.54530,0.02770,0.52450,0.03920,0.56560,0.10120,-0.06680,0.10900,0.04650,0.00950,0.04990,0.01530,0.00080,0.03880
NGC5908,3340.000,0.53250,0.25750,0.50370,0.02810,0.49160,0.04190,0.42900,0.10120,-0.03730,0.10900,0.04090,0.00940,0.04220,0.01490,0.04380,0.03880
NGC5908,3360.000,0.29310,0.25750,0.42800,0.02750,0.40880,0.04170,0.44290,0.10120,-0.02800,0.10900,0.06020,0.00960,0.06370,0.01550,0.05830,0.03880
NGC5908,3380.000,0.59980,0.25750,0.49200,0.02730,0.49650,0.04600,0.42520,0.10120,0.04010,0.10900,0.04340,0.01010,0.04840,0.01580,0.04270,0.03880
NGC5908,3400.000,0.55910,0.25750,0.54840,0.02860,0.52730,0.04640,0.44450,0.10120,0.05200,0.10900,0.05130,0.01000,0.05060,0.01580,0.05410,0.03880
NGC5908,3420.000,0.73400,0.25750,0.55510,0.02880,0.58260,0.04970,0.58200,0.10120,-0.01280,0.10900,0.04910,0.00950,0.06980,0.01740,0.07920,0.03880
NGC5908,3440.000,0.41140,0.25750,0.49450,0.03190,0.49030,0.04860,0.55170,0.10120,-0.03140,0.10900,0.04390,0.00970,0.05120,0.01810,0.04430,0.03880
NGC5908,3460.000,0.32310,0.25740,0.54580,0.03360,0.51560,0.04800,0.40300,0.10120,-0.01700,0.10900,0.04930,0.01010,0.07770,0.02040,0.01700,0.03880
NGC5908,3480.000,0.43690,0.25740,0.52970,0.03330,0.53930,0.04980,0.48070,0.10120,0.11210,0.10900,0.05610,0.01090,0.07780,0.02100,0.02080,0.03880
NGC5908,3500.000,0.57590,0.25740,0.62620,0.03420,0.59940,0.05320,0.59850,0.10120,0.03190,0.10900,0.05790,0.01070,0.09940,0.02170,0.08920,0.03880
NGC5908,3520.000,0.12920,0.25740,0.64450,0.03750,0.62040,0.05590,0.55950,0.10120,0.05370,0.10900,0.04590,0.00960,0.07030,0.02090,0.05260,0.03880
NGC5908,3540.000,0.43140,0.25740,0.75560,0.04000,0.75460,0.06260,0.66240,0.10120,0.01180,0.10900,0.06560,0.01060,0.08090,0.02110,0.06020,0.03880
NGC5908,3560.000,0.54360,0.25740,0.86480,0.04370,0.84130,0.06490,0.76830,0.10120,0.04530,0.10900,0.06970,0.01100,0.08460,0.02050,0.06410,0.03880
NGC5908,3580.000,0.54330,0.25740,0.95800,0.04590,0.92540,0.06550,0.89270,0.10120,0.06630,0.10900,0.07790,0.01130,0.08500,0.01980,0.06580,0.03880
NGC5908,3600.000,0.81760,0.25740,0.91530,0.04300,0.89940,0.06270,0.82020,0.10120,0.14880,0.10900,0.08150,0.01190,0.09360,0.01910,0.09390,0.03880
NGC5908,3620.000,0.35840,0.25730,0.55940,0.03650,0.51970,0.05940,0.50960,0.10120,0.14190,0.10900,0.06540,0.01180,0.04880,0.01940,0.04830,0.03880
NGC5908,3640.000,0.09550,0.25730,0.15300,0.02790,0.17180,0.05460,0.13990,0.10120,0.00830,0.10900,0.02790,0.00940,0.02930,0.01930,0.00250,0.03880
NGC5908,3660.000,0.04790,0.25730,0.01650,0.01710,0.02180,0.04130,0.04140,0.10120,-0.10190,0.10900,-0.00150,0.00510,0.04790,0.02020,0.03170,0.03880
NGC5908,3680.000,-0.00890,0.25730,-0.00180,0.00410,-0.01590,0.02790,0.01890,0.10120,-0.03680,0.10900,nan,nan,0.01320,0.01730,0.04370,0.03880
NGC5908,3700.000,0.09500,0.25730,nan,nan,-0.00260,0.00550,-0.04260,0.10120,-0.07950,0.10900,nan,nan,0.02700,0.01590,0.04810,0.03880
NGC5908,3720.000,0.03950,0.25730,nan,nan,nan,nan,-0.04510,0.10120,-0.12170,0.10900,nan,nan,0.00970,0.01240,0.00860,0.03880
NGC5930,2180.000,-0.03860,0.25770,nan,nan,nan,nan,0.01420,0.07480,-0.00530,0.12150,nan,nan,nan,nan,0.00520,0.02160
NGC5930,2200.000,-0.28680,0.25770,nan,nan,nan,nan,0.09650,0.07480,0.03770,0.12140,nan,nan,nan,nan,0.01540,0.02160
NGC5930,2220.000,-0.13400,0.25770,nan,nan,nan,nan,0.02800,0.07480,-0.08440,0.12140,nan,nan,nan,nan,-0.01300,0.02160
NGC5930,2240.000,0.00850,0.25770,nan,nan,nan,nan,0.00440,0.07480,-0.02570,0.12140,nan,nan,nan,nan,-0.01140,0.02160
NGC5930,2260.000,-0.03540,0.25770,nan,nan,nan,nan,0.07630,0.07480,0.06550,0.12140,nan,nan,nan,nan,0.02180,0.02160
NGC5930,2280.000,0.12670,0.25770,nan,nan,nan,nan,0.00850,0.07480,-0.06210,0.12140,nan,nan,nan,nan,0.02090,0.02160
NGC5930,2300.000,-0.02010,0.25770,nan,nan,nan,nan,-0.01240,0.07480,-0.05460,0.12140,nan,nan,nan,nan,-0.00680,0.02160
NGC5930,2320.000,0.04360,0.25770,nan,nan,nan,nan,-0.09680,0.07480,-0.05420,0.12140,nan,nan,nan,nan,-0.03850,0.02160
NGC5930,2340.000,-0.19640,0.25760,nan,nan,nan,nan,-0.10940,0.07480,-0.00690,0.12140,nan,nan,nan,nan,-0.00050,0.02160
NGC5930,2360.000,0.15670,0.25760,nan,nan,-0.00920,0.01270,-0.04310,0.07480,0.09570,0.12140,nan,nan,nan,nan,0.00280,0.02160
NGC5930,2380.000,-0.09070,0.25760,0.00610,0.01000,0.01810,0.02120,-0.02230,0.07480,0.15470,0.12140,nan,nan,0.00090,0.00470,0.00490,0.02160
NGC5930,2400.000,0.10620,0.25760,0.04280,0.01570,0.02960,0.02700,-0.00350,0.07480,0.13520,0.12140,0.00130,0.00230,0.00200,0.00880,-0.00120,0.02160
NGC5930,2420.000,0.05700,0.25760,0.06920,0.01910,0.05610,0.03590,0.07630,0.07480,0.08790,0.12140,0.00540,0.00510,0.02030,0.01140,0.01140,0.02160
NGC5930,2440.000,-0.03350,0.25760,0.12990,0.02140,0.13200,0.04080,0.06170,0.07470,0.00420,0.12140,0.02110,0.00790,0.02870,0.01210,0.01670,0.02160
NGC5930,2460.000,0.15650,0.25760,0.22280,0.02190,0.30660,0.05080,0.25240,0.07470,0.04720,0.12140,0.03730,0.00880,0.03880,0.01280,0.01490,0.02160
NGC5930,2480.000,0.06190,0.25760,0.32450,0.02170,0.38880,0.05600,0.33360,0.07470,0.05230,0.12140,0.02070,0.00820,0.02530,0.01260,0.00890,0.02160
NGC5930,2500.000,0.25620,0.25760,0.38750,0.02370,0.58400,0.05970,0.48720,0.07470,0.07960,0.12140,0.02990,0.00710,0.02780,0.01280,0.03010,0.02160
NGC5930,2520.000,0.17850,0.25760,0.41790,0.02500,0.51860,0.06120,0.46230,0.07470,0.05200,0.12140,0.01920,0.00680,0.01530,0.01270,0.01780,0.02160
NGC5930,2540.000,0.24290,0.25760,0.39570,0.02570,0.50680,0.06250,0.49980,0.07470,-0.00560,0.12140,0.01980,0.00660,0.02680,0.01270,0.00660,0.02160
NGC5930,2560.000,0.45380,0.25760,0.32860,0.02490,0.47180,0.05950,0.43590,0.07470,-0.00370,0.12140,0.00570,0.00550,0.02340,0.01290,0.00890,0.02160
NGC5930,2580.000,0.20280,0.25760,0.27420,0.02350,0.34610,0.05660,0.29300,0.07470,-0.05280,0.12140,0.01810,0.00680,0.02030,0.01300,0.00920,0.02160
NGC5930,2600.000,0.23090,0.25760,0.26510,0.02370,0.28000,0.05080,0.32400,0.07470,0.06100,0.12140,0.03040,0.00780,0.03800,0.01380,0.03370,0.02160
NGC5930,2620.000,0.20420,0.25760,0.31930,0.02670,0.33490,0.04750,0.27080,0.07470,0.05830,0.12140,0.03690,0.00900,0.04020,0.01300,0.01280,0.02160
NGC5930,2640.000,0.18490,0.25760,0.30000,0.02660,0.32940,0.04130,0.32140,0.07470,-0.00190,0.12140,0.04140,0.00960,0.05020,0.01420,0.03220,0.02160
NGC5930,2660.000,0.26880,0.25760,0.35530,0.02610,0.33820,0.04150,0.35140,0.07470,0.01420,0.12140,0.02020,0.00800,0.02740,0.01330,0.01260,0.02160
NGC5930,2680.000,0.15210,0.25760,0.33640,0.02580,0.31150,0.04150,0.34050,0.07470,0.02730,0.12140,0.01080,0.00540,0.02040,0.01320,-0.01090,0.02160
NGC5930,2700.000,0.32380,0.25760,0.37670,0.02660,0.33400,0.04230,0.34890,0.07470,-0.01900,0.12140,0.01070,0.00540,0.00910,0.01190,0.01040,0.02160
NGC5930,2720.000,0.12100,0.25760,0.45370,0.02570,0.46740,0.04400,0.46070,0.07470,-0.03640,0.12140,0.01960,0.00630,0.03480,0.01300,0.03450,0.02160
NGC5930,2740.000,0.33460,0.25760,0.42000,0.02460,0.42600,0.04300,0.39210,0.07470,0.03710,0.12140,0.01870,0.00700,0.03590,0.01400,0.02660,0.02160
NGC5930,2760.000,0.55450,0.25750,0.41740,0.02420,0.40780,0.04120,0.34750,0.07470,0.05690,0.12140,0.02570,0.00780,0.02310,0.01510,0.01300,0.02160
NGC5930,2780.000,0.24560,0.25750,0.36300,0.02320,0.37850,0.03980,0.30570,0.07470,-0.02620,0.12140,0.02670,0.00760,0.05550,0.01600,0.03760,0.02160
NGC5930,2800.000,0.09350,0.25750,0.29220,0.02540,0.29600,0.03950,0.33590,0.07470,-0.05020,0.12140,0.02390,0.00750,0.04220,0.01630,0.02880,0.02160
NGC5930,2820.000,0.02660,0.25750,0.23110,0.02760,0.23760,0.03890,0.28440,0.07470,0.08560,0.12140,0.01960,0.00730,0.01410,0.01570,0.00040,0.02160
NGC5930,2840.000,-0.09300,0.25750,0.13030,0.02670,0.13420,0.03670,0.11660,0.07470,-0.05400,0.12140,0.00710,0.00580,0.01390,0.01320,-0.01010,0.02160
NGC5930,2860.000,0.09850,0.25750,0.05650,0.02110,0.04970,0.03340,0.10430,0.07470,0.04800,0.12140,-0.00020,0.00280,0.01840,0.01090,-0.01110,0.02160
NGC5930,2880.000,-0.10010,0.25750,0.01620,0.01190,0.02290,0.02690,0.05900,0.07470,-0.04980,0.12140,nan,nan,-0.00130,0.00780,-0.03570,0.02160
NGC5930,2900.000,0.16020,0.25750,-0.00050,0.00420,0.00440,0.01290,0.10110,0.07470,0.05200,0.12140,nan,nan,0.00070,0.00470,-0.00910,0.02160
NGC5930,2920.000,-0.05910,0.25750,nan,nan,nan,nan,0.01970,0.07470,-0.01540,0.12140,nan,nan,nan,nan,0.03420,0.02160
NGC5930,2940.000,0.27660,0.25750,nan,nan,nan,nan,0.11680,0.07470,-0.03760,0.12140,nan,nan,nan,nan,0.00040,0.02160
