# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: r_arcs, unit: arcsec, datatype: float64, description: outer radius of ring in arcsec}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: outer radius of ring in kpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: outer radius of ring as frac of opt radius}
# - {name: npix, datatype: int64, description: number of available pixels in the ring}
# - {name: ngood, datatype: int64, description: number of unmasked pixels in the ring}
# - {name: ico_avg, unit: K km / s, datatype: float64, format: 10.3f, description: average face-on intensity in ring if ngood/npix > 0.1
#     and setting blanks to zero}
# - {name: ico_rms, unit: K km / s, datatype: float32, description: rms face-on intensity in ring for unmasked pixels}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f, description: 3 sigma detection limit based on emom0max}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f, description: average face-on surface density including He with
#     alphaco=4.3}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e, description: total CO luminosity within the given radius}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e, description: total molecular gas mass within the given radius}
# delimiter: ','
# schema: astropy-2.0
Name,r_arcs,r_kpc,r_r25,npix,ngood,ico_avg,ico_rms,detlim,sigmol,cumlum,cummass
IC2487,64.5,19.496,1.171,254,21,nan,nan,0.719,nan,4.6671e+08,2.0068e+09
IC2487,67.5,20.403,1.225,265,10,nan,nan,0.723,nan,4.6671e+08,2.0068e+09
IC2487,70.5,21.310,1.280,279,4,nan,nan,0.729,nan,4.6671e+08,2.0068e+09
IC2487,73.5,22.217,1.334,284,1,nan,nan,0.734,nan,4.6671e+08,2.0068e+09
IC4566,1.5,0.587,0.037,16,16,2.866,0.4610103,5.702,12.323,1.1927e+07,5.1287e+07
IC4566,4.5,1.762,0.111,50,50,2.351,0.7225131,2.922,10.110,4.2507e+07,1.8278e+08
IC4566,7.5,2.936,0.185,83,83,2.296,0.99603003,2.128,9.873,9.2078e+07,3.9593e+08
IC4566,10.5,4.111,0.259,117,117,2.680,1.2378806,1.769,11.524,1.7364e+08,7.4665e+08
IC4566,13.5,5.285,0.333,151,151,3.126,1.2123553,1.533,13.441,2.9641e+08,1.2746e+09
IC4566,16.5,6.459,0.407,183,183,3.114,1.2991021,1.375,13.392,4.4466e+08,1.9120e+09
IC4566,19.5,7.634,0.481,216,216,2.631,1.4040061,1.260,11.315,5.9251e+08,2.5478e+09
IC4566,22.5,8.808,0.555,250,250,1.745,1.405051,1.161,7.502,7.0596e+08,3.0356e+09
IC4566,25.5,9.983,0.629,282,282,0.923,1.1626186,1.092,3.969,7.7366e+08,3.3267e+09
IC4566,28.5,11.157,0.703,314,271,0.299,0.7008996,1.034,1.284,7.9804e+08,3.4316e+09
IC4566,31.5,12.332,0.777,354,231,0.080,0.44828004,0.991,0.346,8.0545e+08,3.4634e+09
IC4566,34.5,13.506,0.851,384,131,0.009,0.25339195,0.985,0.040,8.0637e+08,3.4674e+09
IC4566,37.5,14.681,0.925,412,44,-0.004,0.09867392,0.990,-0.018,8.0594e+08,3.4655e+09
IC4566,40.5,15.855,0.998,451,6,nan,nan,0.989,nan,8.0594e+08,3.4655e+09
IC5376,1.5,0.530,0.030,10,2,-0.018,0.07496115,2.782,-0.075,-6.9478e+04,-2.9876e+05
IC5376,4.5,1.591,0.091,28,20,0.116,0.23310073,1.667,0.498,1.2137e+06,5.2189e+06
IC5376,7.5,2.651,0.152,44,34,0.533,0.4591553,1.336,2.291,1.0495e+07,4.5129e+07
IC5376,10.5,3.712,0.213,63,53,0.832,0.6280013,1.124,3.578,3.1249e+07,1.3437e+08
IC5376,13.5,4.772,0.274,84,73,0.954,0.6661398,0.983,4.102,6.2968e+07,2.7076e+08
IC5376,16.5,5.833,0.335,97,85,0.881,0.61908096,0.927,3.788,9.6797e+07,4.1623e+08
IC5376,19.5,6.893,0.396,117,102,0.747,0.5748685,0.856,3.214,1.3141e+08,5.6508e+08
IC5376,22.5,7.953,0.457,134,117,0.587,0.511045,0.815,2.523,1.6254e+08,6.9893e+08
IC5376,25.5,9.014,0.518,149,132,0.432,0.46160394,0.789,1.857,1.8802e+08,8.0847e+08
IC5376,28.5,10.074,0.579,169,117,0.244,0.38959518,0.761,1.050,2.0435e+08,8.7871e+08
IC5376,31.5,11.135,0.640,186,111,0.116,0.2998638,0.744,0.500,2.1291e+08,9.1553e+08
IC5376,34.5,12.195,0.701,204,99,0.025,0.21928936,0.736,0.106,2.1491e+08,9.2409e+08
IC5376,37.5,13.256,0.762,214,52,0.015,0.16370371,0.747,0.065,2.1618e+08,9.2956e+08
IC5376,40.5,14.316,0.823,241,48,0.005,0.16269726,0.732,0.022,2.1666e+08,9.3165e+08
IC5376,43.5,15.377,0.884,256,35,0.000,0.14372925,0.741,0.000,2.1666e+08,9.3166e+08
IC5376,46.5,16.437,0.945,283,32,-0.008,0.12811114,0.742,-0.034,2.1577e+08,9.2781e+08
IC5376,49.5,17.498,1.006,294,30,-0.012,0.108681455,0.770,-0.052,2.1436e+08,9.2175e+08
IC5376,52.5,18.558,1.067,313,23,nan,nan,0.793,nan,2.1436e+08,9.2175e+08
IC5376,55.5,19.619,1.128,331,9,nan,nan,0.828,nan,2.1436e+08,9.2175e+08
IC5376,58.5,20.679,1.189,352,7,nan,nan,0.848,nan,2.1436e+08,9.2175e+08
NGC0447,1.5,0.580,0.023,24,24,24.046,2.6701713,5.359,103.399,9.8695e+07,4.2439e+08
NGC0447,4.5,1.740,0.068,72,72,15.052,4.4411902,3.085,64.721,2.8403e+08,1.2213e+09
NGC0447,7.5,2.899,0.113,126,126,5.178,3.489191,2.305,22.264,3.9559e+08,1.7010e+09
NGC0447,10.5,4.059,0.158,178,178,0.412,1.9980776,1.875,1.770,4.0812e+08,1.7549e+09
NGC0447,13.5,5.219,0.203,220,213,-0.423,1.029737,1.550,-1.820,3.9220e+08,1.6865e+09
NGC0447,16.5,6.378,0.249,266,139,-0.079,0.75952035,1.326,-0.339,3.8861e+08,1.6710e+09
NGC0447,19.5,7.538,0.294,328,91,0.047,0.43303254,1.205,0.200,3.9123e+08,1.6823e+09
NGC0447,22.5,8.698,0.339,366,82,0.135,0.44192493,1.174,0.580,3.9967e+08,1.7186e+09
NGC0447,25.5,9.857,0.384,422,103,0.177,0.5884731,1.130,0.761,4.1245e+08,1.7735e+09
NGC0447,28.5,11.017,0.429,474,102,0.140,0.58864254,1.106,0.603,4.2382e+08,1.8224e+09
NGC0447,31.5,12.177,0.474,522,109,0.068,0.47193652,1.102,0.294,4.2993e+08,1.8487e+09
NGC0447,34.5,13.336,0.520,561,122,0.012,0.46062624,1.115,0.053,4.3111e+08,1.8538e+09
NGC0447,37.5,14.496,0.565,608,118,0.037,0.3364316,1.128,0.161,4.3501e+08,1.8705e+09
NGC0447,40.5,15.656,0.610,669,132,0.152,0.64712024,1.141,0.653,4.5237e+08,1.9452e+09
NGC0447,43.5,16.815,0.655,726,135,0.283,1.0633931,1.170,1.215,4.8745e+08,2.0961e+09
NGC0447,46.5,17.975,0.700,768,108,0.221,0.80374455,1.221,0.948,5.1642e+08,2.2206e+09
NGC0447,49.5,19.135,0.746,820,81,nan,nan,1.275,nan,5.1642e+08,2.2206e+09
NGC0447,52.5,20.294,0.791,834,61,nan,nan,1.369,nan,5.1642e+08,2.2206e+09
NGC0447,55.5,21.454,0.836,923,56,nan,nan,1.422,nan,5.1642e+08,2.2206e+09
NGC0477,1.5,0.621,0.032,14,14,4.089,0.3588795,4.633,17.583,1.9637e+07,8.4441e+07
NGC0477,4.5,1.864,0.097,42,42,3.417,0.6559313,2.621,14.695,6.8872e+07,2.9615e+08
NGC0477,7.5,3.106,0.161,72,72,2.235,0.7800573,1.959,9.612,1.2408e+08,5.3355e+08
NGC0477,10.5,4.348,0.225,99,99,1.435,0.8061074,1.631,6.170,1.7281e+08,7.4307e+08
NGC0477,13.5,5.591,0.290,126,126,0.927,1.0435226,1.392,3.988,2.1289e+08,9.1543e+08
NGC0477,16.5,6.833,0.354,160,160,0.795,1.0610409,1.216,3.418,2.5651e+08,1.1030e+09
NGC0477,19.5,8.076,0.419,183,183,0.840,1.0516992,1.138,3.612,3.0925e+08,1.3298e+09
NGC0477,22.5,9.318,0.483,208,208,1.115,0.9385493,1.077,4.795,3.8881e+08,1.6719e+09
NGC0477,25.5,10.561,0.548,238,238,1.279,0.776295,1.024,5.498,4.9320e+08,2.1207e+09
NGC0477,28.5,11.803,0.612,273,273,1.108,0.7078303,0.980,4.766,5.9699e+08,2.5671e+09
NGC0477,31.5,13.045,0.676,296,287,0.820,0.7431873,0.969,3.525,6.8022e+08,2.9250e+09
NGC0477,34.5,14.288,0.741,330,265,0.542,0.6787484,0.949,2.330,7.4156e+08,3.1887e+09
NGC0477,37.5,15.530,0.805,347,186,0.233,0.48899144,0.964,1.002,7.6929e+08,3.3080e+09
NGC0477,40.5,16.773,0.870,385,150,0.033,0.30798933,0.955,0.142,7.7365e+08,3.3267e+09
NGC0477,43.5,18.015,0.934,409,89,-0.045,0.23253797,0.973,-0.195,7.6729e+08,3.2994e+09
NGC0477,46.5,19.258,0.998,437,43,nan,nan,0.998,nan,7.6729e+08,3.2994e+09
NGC0477,49.5,20.500,1.063,469,9,nan,nan,1.014,nan,7.6729e+08,3.2994e+09
NGC0496,1.5,0.636,0.056,15,15,9.343,1.0336106,4.277,40.176,4.6270e+07,1.9896e+08
NGC0496,4.5,1.908,0.168,48,48,7.668,1.6310837,2.373,32.973,1.6779e+08,7.2150e+08
NGC0496,7.5,3.180,0.281,77,77,5.302,1.7298394,1.850,22.797,3.0256e+08,1.3010e+09
NGC0496,10.5,4.452,0.393,102,102,3.324,1.5791795,1.602,14.291,4.1449e+08,1.7823e+09
NGC0496,13.5,5.725,0.505,143,143,2.045,1.1641136,1.305,8.793,5.1102e+08,2.1974e+09
NGC0496,16.5,6.997,0.617,169,169,1.278,0.86415255,1.169,5.495,5.8233e+08,2.5040e+09
NGC0496,19.5,8.269,0.729,202,202,0.794,0.60401756,1.065,3.414,6.3528e+08,2.7317e+09
NGC0496,22.5,9.541,0.842,231,230,0.494,0.51882887,0.996,2.125,6.7298e+08,2.8938e+09
NGC0496,25.5,10.813,0.954,255,236,0.202,0.52562505,0.959,0.867,6.8996e+08,2.9668e+09
NGC0496,28.5,12.085,1.066,304,225,0.086,0.44269893,0.898,0.369,6.9857e+08,3.0039e+09
NGC0496,31.5,13.357,1.178,319,172,0.125,0.38703975,0.900,0.539,7.1177e+08,3.0606e+09
NGC0496,34.5,14.629,1.290,351,156,0.131,0.29533008,0.889,0.564,7.2698e+08,3.1260e+09
NGC0496,37.5,15.902,1.403,389,112,0.110,0.23349912,0.877,0.472,7.4108e+08,3.1866e+09
NGC0496,40.5,17.174,1.515,409,86,0.099,0.23893863,0.893,0.427,7.5449e+08,3.2443e+09
NGC0496,43.5,18.446,1.627,453,61,0.061,0.21622989,0.895,0.264,7.6368e+08,3.2838e+09
NGC0496,46.5,19.718,1.739,479,48,0.030,0.19574243,0.915,0.131,7.6848e+08,3.3045e+09
NGC0496,49.5,20.990,1.851,498,27,nan,nan,0.953,nan,7.6848e+08,3.3045e+09
NGC0496,52.5,22.262,1.964,549,20,nan,nan,0.966,nan,7.6848e+08,3.3045e+09
NGC0496,55.5,23.534,2.076,561,13,nan,nan,1.023,nan,7.6848e+08,3.3045e+09
NGC0523,1.5,0.494,0.020,9,9,7.510,1.4150941,4.360,32.293,2.3198e+07,9.9750e+07
NGC0523,4.5,1.481,0.060,26,26,6.208,1.8702337,2.509,26.695,7.8597e+07,3.3797e+08
NGC0523,7.5,2.469,0.099,45,45,4.354,2.0333772,1.887,18.721,1.4584e+08,6.2711e+08
NGC0523,10.5,3.456,0.139,61,61,3.562,1.5848205,1.613,15.317,2.2042e+08,9.4779e+08
NGC0523,13.5,4.443,0.179,80,80,3.146,1.6761903,1.414,13.527,3.0679e+08,1.3192e+09
NGC0523,16.5,5.431,0.218,100,100,2.864,2.0925975,1.248,12.315,4.0509e+08,1.7419e+09
NGC0523,19.5,6.418,0.258,114,114,2.443,2.5613997,1.140,10.506,5.0068e+08,2.1529e+09
NGC0523,22.5,7.406,0.298,136,136,2.160,2.8953538,1.036,9.289,6.0151e+08,2.5865e+09
NGC0523,25.5,8.393,0.338,151,151,1.789,2.7704988,0.954,7.692,6.9422e+08,2.9851e+09
NGC0523,28.5,9.381,0.377,170,170,1.449,2.763787,0.886,6.230,7.7875e+08,3.3486e+09
NGC0523,31.5,10.368,0.417,186,174,0.969,2.3769255,0.846,4.166,8.4060e+08,3.6146e+09
NGC0523,34.5,11.355,0.457,207,170,0.700,2.1189516,0.809,3.011,8.9036e+08,3.8285e+09
NGC0523,37.5,12.343,0.496,221,159,0.488,1.5869521,0.800,2.099,9.2738e+08,3.9877e+09
NGC0523,40.5,13.330,0.536,245,148,0.338,1.2414248,0.787,1.455,9.5582e+08,4.1100e+09
NGC0523,43.5,14.318,0.576,255,120,0.174,0.8583124,0.799,0.749,9.7106e+08,4.1756e+09
NGC0523,46.5,15.305,0.616,278,108,0.047,0.56710124,0.801,0.200,9.7550e+08,4.1947e+09
NGC0523,49.5,16.293,0.655,300,87,0.002,0.31807783,0.808,0.009,9.7572e+08,4.1956e+09
NGC0523,52.5,17.280,0.695,306,57,-0.023,0.17976071,0.852,-0.098,9.7333e+08,4.1853e+09
NGC0523,55.5,18.267,0.735,338,52,-0.025,0.17108008,0.859,-0.108,9.7042e+08,4.1728e+09
NGC0523,58.5,19.255,0.775,342,38,-0.022,0.14777996,0.914,-0.095,9.6783e+08,4.1617e+09
NGC0523,61.5,20.242,0.814,374,24,nan,nan,0.911,nan,9.6783e+08,4.1617e+09
NGC0523,64.5,21.230,0.854,377,15,nan,nan,0.941,nan,9.6783e+08,4.1617e+09
NGC0523,67.5,22.217,0.894,409,12,nan,nan,0.947,nan,9.6783e+08,4.1617e+09
NGC0523,70.5,23.205,0.933,420,9,nan,nan,0.961,nan,9.6783e+08,4.1617e+09
NGC0523,73.5,24.192,0.973,434,6,nan,nan,0.980,nan,9.6783e+08,4.1617e+09
NGC0523,76.5,25.179,1.013,456,1,nan,nan,0.993,nan,9.6783e+08,4.1617e+09
NGC0551,1.5,0.542,0.034,14,14,1.772,0.21910107,3.772,7.618,7.4332e+06,3.1963e+07
NGC0551,4.5,1.625,0.101,36,36,1.564,0.25007948,2.229,6.725,2.4308e+07,1.0452e+08
NGC0551,7.5,2.709,0.168,62,62,1.434,0.7164352,1.649,6.168,5.0960e+07,2.1913e+08
NGC0551,10.5,3.792,0.236,79,79,1.384,0.88174033,1.427,5.950,8.3721e+07,3.6000e+08
NGC0551,13.5,4.876,0.303,114,114,1.531,0.7313558,1.124,6.582,1.3602e+08,5.8490e+08
NGC0551,16.5,5.959,0.370,138,138,1.684,0.553472,0.995,7.243,2.0569e+08,8.8447e+08
NGC0551,19.5,7.043,0.437,162,162,1.583,0.5158458,0.914,6.806,2.8255e+08,1.2149e+09
NGC0551,22.5,8.126,0.505,184,184,1.306,0.53467524,0.858,5.616,3.5457e+08,1.5247e+09
NGC0551,25.5,9.210,0.572,215,215,0.868,0.4971635,0.805,3.732,4.1050e+08,1.7652e+09
NGC0551,28.5,10.293,0.639,227,227,0.582,0.5100726,0.797,2.502,4.5009e+08,1.9354e+09
NGC0551,31.5,11.377,0.707,256,253,0.360,0.45855582,0.770,1.548,4.7772e+08,2.0542e+09
NGC0551,34.5,12.460,0.774,281,262,0.211,0.36251846,0.757,0.907,4.9548e+08,2.1305e+09
NGC0551,37.5,13.544,0.841,317,225,0.150,0.31658083,0.742,0.647,5.0977e+08,2.1920e+09
NGC0551,40.5,14.627,0.909,329,143,0.076,0.28235972,0.761,0.327,5.1727e+08,2.2243e+09
NGC0551,43.5,15.711,0.976,357,91,0.035,0.18371807,0.762,0.152,5.2106e+08,2.2405e+09
NGC0551,46.5,16.794,1.043,375,36,nan,nan,0.790,nan,5.2106e+08,2.2405e+09
NGC0551,49.5,17.878,1.110,408,13,nan,nan,0.798,nan,5.2106e+08,2.2405e+09
NGC0551,52.5,18.961,1.178,423,1,nan,nan,0.833,nan,5.2106e+08,2.2405e+09
NGC1167,1.5,0.516,0.027,22,0,nan,nan,4.283,nan,0.0000e+00,0.0000e+00
NGC1167,4.5,1.547,0.082,65,0,nan,nan,2.500,nan,0.0000e+00,0.0000e+00
NGC1167,7.5,2.578,0.137,110,0,nan,nan,1.935,nan,0.0000e+00,0.0000e+00
NGC1167,10.5,3.609,0.192,150,10,nan,nan,1.673,nan,0.0000e+00,0.0000e+00
NGC1167,13.5,4.640,0.247,199,51,-0.143,0.4559966,1.473,-0.616,-4.3678e+06,-1.8782e+07
NGC1167,16.5,5.672,0.302,241,117,-0.212,0.5846497,1.361,-0.912,-1.2191e+07,-5.2423e+07
NGC1167,19.5,6.703,0.357,283,184,-0.028,0.60360926,1.283,-0.119,-1.3394e+07,-5.7595e+07
NGC1167,22.5,7.734,0.412,323,218,0.528,0.9370585,1.231,2.271,1.2731e+07,5.4742e+07
NGC1167,25.5,8.765,0.467,380,266,1.002,1.1715828,1.168,4.308,7.1026e+07,3.0541e+08
NGC1167,28.5,9.796,0.522,409,282,0.863,1.0973572,1.165,3.709,1.2504e+08,5.3768e+08
NGC1167,31.5,10.827,0.577,455,305,0.466,0.82969373,1.147,2.003,1.5750e+08,6.7726e+08
NGC1167,34.5,11.859,0.632,509,302,0.287,0.87353843,1.131,1.233,1.7984e+08,7.7333e+08
NGC1167,37.5,12.890,0.687,544,297,0.331,1.1451894,1.149,1.423,2.0742e+08,8.9190e+08
NGC1167,40.5,13.921,0.742,580,260,0.332,1.1328182,1.172,1.427,2.3690e+08,1.0187e+09
NGC1167,43.5,14.952,0.797,641,205,0.273,0.7795681,1.179,1.174,2.6369e+08,1.1339e+09
NGC1167,46.5,15.983,0.852,676,151,0.210,0.70222837,1.225,0.905,2.8547e+08,1.2275e+09
NGC1167,49.5,17.015,0.907,713,109,0.165,0.5195959,1.278,0.710,3.0349e+08,1.3050e+09
NGC1167,52.5,18.046,0.962,773,64,nan,nan,1.317,nan,3.0349e+08,1.3050e+09
NGC1167,55.5,19.077,1.017,802,28,nan,nan,1.401,nan,3.0349e+08,1.3050e+09
NGC2253,1.5,0.372,0.035,18,18,35.916,3.6764078,6.201,154.438,5.8746e+07,2.5261e+08
NGC2253,4.5,1.116,0.105,58,58,22.033,6.6792603,3.501,94.744,1.7487e+08,7.5195e+08
NGC2253,7.5,1.860,0.175,98,98,11.131,4.4239573,2.680,47.865,2.7400e+08,1.1782e+09
NGC2253,10.5,2.604,0.246,135,135,8.825,2.0217843,2.257,37.946,3.8226e+08,1.6437e+09
NGC2253,13.5,3.348,0.316,167,167,7.904,1.6694913,1.897,33.987,5.0220e+08,2.1595e+09
NGC2253,16.5,4.092,0.386,215,215,5.634,2.0564227,1.577,24.226,6.1227e+08,2.6328e+09
NGC2253,19.5,4.836,0.456,251,251,3.885,1.6898015,1.431,16.704,7.0088e+08,3.0138e+09
NGC2253,22.5,5.580,0.526,285,285,2.974,1.4607372,1.340,12.786,7.7789e+08,3.3449e+09
NGC2253,25.5,6.324,0.596,327,327,2.065,1.4234921,1.261,8.882,8.3926e+08,3.6088e+09
NGC2253,28.5,7.068,0.666,359,359,1.177,1.2861991,1.229,5.062,8.7766e+08,3.7739e+09
NGC2253,31.5,7.812,0.737,403,403,0.521,1.0559585,1.198,2.240,8.9674e+08,3.8560e+09
NGC2253,34.5,8.556,0.807,447,435,0.211,0.83570504,1.182,0.906,9.0530e+08,3.8928e+09
NGC2253,37.5,9.300,0.877,477,390,0.218,0.751743,1.195,0.938,9.1476e+08,3.9335e+09
NGC2253,40.5,10.044,0.947,502,308,0.217,0.57994163,1.223,0.934,9.2466e+08,3.9761e+09
NGC2253,43.5,10.788,1.017,559,206,0.176,0.5020997,1.221,0.756,9.3360e+08,4.0145e+09
NGC2253,46.5,11.532,1.087,603,124,0.096,0.46210828,1.251,0.411,9.3884e+08,4.0370e+09
NGC2253,49.5,12.276,1.157,630,53,nan,nan,1.306,nan,9.3884e+08,4.0370e+09
NGC2253,52.5,13.020,1.228,677,48,nan,nan,1.351,nan,9.3884e+08,4.0370e+09
NGC2253,55.5,13.764,1.298,698,24,nan,nan,1.428,nan,9.3884e+08,4.0370e+09
NGC2347,1.5,0.464,0.030,18,18,14.819,1.9641773,6.017,63.721,3.9804e+07,1.7116e+08
NGC2347,4.5,1.391,0.091,53,53,12.993,2.9998615,3.454,55.872,1.4257e+08,6.1305e+08
NGC2347,7.5,2.318,0.152,91,91,10.244,2.7778866,2.535,44.049,2.8168e+08,1.2112e+09
NGC2347,10.5,3.245,0.213,126,126,7.050,2.350323,2.049,30.315,4.1424e+08,1.7812e+09
NGC2347,13.5,4.172,0.274,163,163,4.455,1.8667504,1.702,19.158,5.2260e+08,2.2472e+09
NGC2347,16.5,5.100,0.334,196,196,2.902,1.3787805,1.462,12.477,6.0747e+08,2.6121e+09
NGC2347,19.5,6.027,0.395,237,237,2.132,0.9621063,1.274,9.169,6.8288e+08,2.9364e+09
NGC2347,22.5,6.954,0.456,275,275,1.467,0.81744695,1.147,6.306,7.4307e+08,3.1952e+09
NGC2347,25.5,7.881,0.517,307,307,0.731,0.7579618,1.073,3.142,7.7654e+08,3.3391e+09
NGC2347,28.5,8.808,0.578,340,332,0.233,0.60216534,1.019,1.004,7.8839e+08,3.3901e+09
NGC2347,31.5,9.736,0.639,381,251,0.105,0.4259708,0.988,0.451,7.9436e+08,3.4157e+09
NGC2347,34.5,10.663,0.699,426,118,0.112,0.25781697,0.976,0.480,8.0145e+08,3.4462e+09
NGC2347,37.5,11.590,0.760,443,59,0.082,0.24518332,1.003,0.352,8.0686e+08,3.4695e+09
NGC2347,40.5,12.517,0.821,494,38,nan,nan,1.000,nan,8.0686e+08,3.4695e+09
NGC2347,43.5,13.444,0.882,521,29,nan,nan,1.031,nan,8.0686e+08,3.4695e+09
NGC2347,46.5,14.372,0.943,568,26,nan,nan,1.053,nan,8.0686e+08,3.4695e+09
NGC2347,49.5,15.299,1.003,593,19,nan,nan,1.103,nan,8.0686e+08,3.4695e+09
NGC2347,52.5,16.226,1.064,627,2,nan,nan,1.156,nan,8.0686e+08,3.4695e+09
NGC2410,1.5,0.491,0.023,8,8,7.032,0.20721409,5.227,30.237,1.9090e+07,8.2085e+07
NGC2410,4.5,1.473,0.069,29,29,6.506,0.68159205,2.681,27.977,8.3117e+07,3.5740e+08
NGC2410,7.5,2.455,0.115,42,42,5.550,0.9589913,2.114,23.864,1.6221e+08,6.9751e+08
NGC2410,10.5,3.436,0.161,65,65,4.915,1.2888992,1.662,21.137,2.7063e+08,1.1637e+09
NGC2410,13.5,4.418,0.208,79,79,3.689,1.4711046,1.432,15.863,3.6953e+08,1.5890e+09
NGC2410,16.5,5.400,0.254,100,100,2.888,1.7028329,1.241,12.420,4.6754e+08,2.0104e+09
NGC2410,19.5,6.382,0.300,115,115,2.016,1.5163019,1.100,8.670,5.4622e+08,2.3488e+09
NGC2410,22.5,7.364,0.346,132,132,1.614,1.1397743,1.004,6.939,6.1851e+08,2.6596e+09
NGC2410,25.5,8.346,0.392,155,155,1.325,0.90796924,0.895,5.698,6.8820e+08,2.9593e+09
NGC2410,28.5,9.327,0.438,165,165,0.998,0.6924968,0.852,4.292,7.4409e+08,3.1996e+09
NGC2410,31.5,10.309,0.484,190,190,0.831,0.56189626,0.768,3.574,7.9768e+08,3.4300e+09
NGC2410,34.5,11.291,0.531,202,202,0.664,0.5625094,0.739,2.856,8.4321e+08,3.6258e+09
NGC2410,37.5,12.273,0.577,229,229,0.522,0.4954955,0.694,2.244,8.8376e+08,3.8002e+09
NGC2410,40.5,13.255,0.623,231,217,0.316,0.4194038,0.695,1.357,9.0850e+08,3.9065e+09
NGC2410,43.5,14.237,0.669,265,219,0.181,0.37774467,0.652,0.779,9.2480e+08,3.9766e+09
NGC2410,46.5,15.219,0.715,272,205,0.065,0.30595538,0.653,0.280,9.3081e+08,4.0025e+09
NGC2410,49.5,16.200,0.761,306,189,0.042,0.23139307,0.626,0.179,9.3512e+08,4.0210e+09
NGC2410,52.5,17.182,0.807,305,120,0.064,0.18769415,0.648,0.274,9.4172e+08,4.0494e+09
NGC2410,55.5,18.164,0.853,341,77,0.038,0.12740749,0.627,0.163,9.4611e+08,4.0683e+09
NGC2410,58.5,19.146,0.900,336,55,0.037,0.13201708,0.660,0.161,9.5037e+08,4.0866e+09
NGC2410,61.5,20.128,0.946,373,44,0.031,0.11308112,0.644,0.132,9.5424e+08,4.1032e+09
NGC2410,64.5,21.110,0.992,383,40,0.026,0.100883506,0.671,0.111,9.5759e+08,4.1176e+09
NGC2410,67.5,22.091,1.038,394,36,nan,nan,0.688,nan,9.5759e+08,4.1176e+09
NGC2410,70.5,23.073,1.084,427,30,nan,nan,0.698,nan,9.5759e+08,4.1176e+09
NGC2410,73.5,24.055,1.130,428,22,nan,nan,0.737,nan,9.5759e+08,4.1176e+09
NGC2410,76.5,25.037,1.176,468,20,nan,nan,0.747,nan,9.5759e+08,4.1176e+09
NGC2410,79.5,26.019,1.222,455,20,nan,nan,0.795,nan,9.5759e+08,4.1176e+09
NGC2410,82.5,27.001,1.269,503,18,nan,nan,0.773,nan,9.5759e+08,4.1176e+09
NGC2410,85.5,27.982,1.315,501,18,nan,nan,0.807,nan,9.5759e+08,4.1176e+09
NGC2410,88.5,28.964,1.361,538,13,nan,nan,0.802,nan,9.5759e+08,4.1176e+09
NGC2410,91.5,29.946,1.407,532,13,nan,nan,0.847,nan,9.5759e+08,4.1176e+09
NGC2410,94.5,30.928,1.453,573,10,nan,nan,0.824,nan,9.5759e+08,4.1176e+09
NGC2410,97.5,31.910,1.499,541,2,nan,nan,0.869,nan,9.5759e+08,4.1176e+09
NGC2480,1.5,0.240,0.038,18,18,4.562,0.43330926,4.390,19.616,3.7171e+06,1.5984e+07
NGC2480,4.5,0.721,0.114,44,44,3.209,0.68800247,2.815,13.799,1.0109e+07,4.3469e+07
NGC2480,7.5,1.202,0.190,82,82,2.052,0.62733704,2.074,8.826,1.7728e+07,7.6231e+07
NGC2480,10.5,1.683,0.266,113,113,1.467,1.1200504,1.782,6.308,2.5232e+07,1.0850e+08
NGC2480,13.5,2.164,0.341,142,142,1.008,1.5395905,1.608,4.335,3.1713e+07,1.3636e+08
NGC2480,16.5,2.645,0.417,179,171,0.406,1.3996866,1.453,1.747,3.5005e+07,1.5052e+08
NGC2480,19.5,3.126,0.493,209,148,0.163,0.8768115,1.370,0.699,3.6543e+07,1.5714e+08
NGC2480,22.5,3.607,0.569,242,124,0.064,0.5085422,1.299,0.276,3.7247e+07,1.6016e+08
NGC2480,25.5,4.088,0.645,273,85,-0.023,0.31481248,1.256,-0.097,3.6967e+07,1.5896e+08
NGC2480,28.5,4.569,0.721,300,51,-0.059,0.31319183,1.232,-0.256,3.6160e+07,1.5549e+08
NGC2480,31.5,5.050,0.797,336,46,-0.073,0.3122787,1.203,-0.314,3.5049e+07,1.5071e+08
NGC2480,34.5,5.531,0.872,376,20,nan,nan,1.180,nan,3.5049e+07,1.5071e+08
NGC2480,37.5,6.012,0.948,402,20,nan,nan,1.190,nan,3.5049e+07,1.5071e+08
NGC2480,40.5,6.493,1.024,437,17,nan,nan,1.195,nan,3.5049e+07,1.5071e+08
NGC2480,43.5,6.974,1.100,459,7,nan,nan,1.229,nan,3.5049e+07,1.5071e+08
NGC2487,1.5,0.513,0.029,25,25,22.015,2.6013906,6.967,94.664,7.5358e+07,3.2404e+08
NGC2487,4.5,1.538,0.087,71,71,11.044,4.0503683,4.096,47.489,1.8272e+08,7.8571e+08
