# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: coVlsr_smo7, unit: km / s, datatype: float64}
# - {name: coNomaskSpec_smo7, unit: Jy, datatype: float64, format: .5f, description: channel-averaged flux}
# - {name: coNomaskUnc_smo7, unit: Jy, datatype: float64, format: .5f, description: formal uncertainty}
# - {name: coDilatedSpec_smo7, unit: Jy, datatype: float64, format: .5f, description: channel-averaged flux}
# - {name: coDilatedUnc_smo7, unit: Jy, datatype: float64, format: .5f, description: formal uncertainty}
# - {name: coSmoothSpec_smo7, unit: Jy, datatype: float64, format: .5f, description: channel-averaged flux}
# - {name: coSmoothUnc_smo7, unit: Jy, datatype: float64, format: .5f, description: formal uncertainty}
# - {name: coMask2dSpec_smo7, unit: Jy, datatype: float64, format: .5f, description: channel-averaged flux}
# - {name: coMask2dUnc_smo7, unit: Jy, datatype: float64, format: .5f, description: formal uncertainty}
# delimiter: ','
# schema: astropy-2.0
Name,coVlsr_smo7,coNomaskSpec_smo7,coNomaskUnc_smo7,coDilatedSpec_smo7,coDilatedUnc_smo7,coSmoothSpec_smo7,coSmoothUnc_smo7,coMask2dSpec_smo7,coMask2dUnc_smo7
NGC5682,2440.0,-0.18612,0.30111,nan,nan,nan,nan,,
NGC5682,2460.0,0.24618,0.30112,nan,nan,nan,nan,,
NGC5682,2480.0,0.28948,0.30109,nan,nan,nan,nan,,
NGC5682,2500.0,0.17348,0.30109,nan,nan,nan,nan,,
NGC5682,2520.0,-0.16769,0.30109,nan,nan,nan,nan,,
NGC5682,2540.0,0.25743,0.30110,nan,nan,nan,nan,,
NGC5682,2560.0,-0.06568,0.30107,nan,nan,nan,nan,,
NGC5682,2580.0,0.25054,0.30107,nan,nan,nan,nan,,
NGC5682,2600.0,0.04707,0.30104,nan,nan,nan,nan,,
NGC5682,2620.0,-0.28683,0.30101,nan,nan,nan,nan,,
NGC5682,2640.0,0.13887,0.30101,nan,nan,nan,nan,,
NGC5682,2660.0,-0.25162,0.30102,nan,nan,nan,nan,,
NGC5682,2680.0,-0.16051,0.30099,nan,nan,nan,nan,,
NGC5732,3300.0,0.02724,0.29350,nan,nan,nan,nan,-0.01511,0.04965
NGC5732,3320.0,0.05113,0.29350,nan,nan,nan,nan,-0.13405,0.04964
NGC5732,3340.0,0.19210,0.29350,nan,nan,nan,nan,-0.01300,0.04964
NGC5732,3360.0,-0.15219,0.29351,nan,nan,nan,nan,0.03958,0.04964
NGC5732,3380.0,0.11321,0.29348,nan,nan,nan,nan,-0.01296,0.04964
NGC5732,3400.0,-0.31783,0.29348,nan,nan,nan,nan,0.05662,0.04964
NGC5732,3420.0,-0.33063,0.29348,nan,nan,nan,nan,0.08968,0.04964
NGC5732,3440.0,-0.02989,0.29349,nan,nan,nan,nan,0.12103,0.04964
NGC5732,3460.0,0.04726,0.29349,nan,nan,nan,nan,0.02993,0.04963
NGC5732,3480.0,-0.01222,0.29349,nan,nan,nan,nan,-0.02191,0.04963
NGC5732,3500.0,-0.27159,0.29349,nan,nan,nan,nan,-0.00340,0.04963
NGC5732,3520.0,-0.06501,0.29350,nan,nan,nan,nan,0.03842,0.04963
NGC5732,3540.0,-0.03965,0.29350,nan,nan,nan,nan,0.08992,0.04963
NGC5732,3560.0,-0.36596,0.29350,0.00148,0.00571,0.01845,0.04221,0.02183,0.04963
NGC5732,3580.0,-0.14478,0.29351,0.01157,0.03006,0.00217,0.04538,-0.00662,0.04963
NGC5732,3600.0,-0.06533,0.29351,0.16537,0.03277,0.19838,0.04572,0.19002,0.04962
NGC5732,3620.0,0.50523,0.29351,0.15156,0.03301,0.16514,0.04962,0.16514,0.04962
NGC5732,3640.0,-0.25160,0.29352,0.04651,0.03132,0.05558,0.04962,0.05558,0.04962
NGC5732,3660.0,-0.12406,0.29352,0.11310,0.02664,0.07095,0.04584,0.04406,0.04962
NGC5732,3680.0,0.18026,0.29352,0.05132,0.02529,0.05048,0.03945,0.02160,0.04962
NGC5732,3700.0,0.21609,0.29353,0.03918,0.02246,0.04682,0.03268,-0.02819,0.04962
NGC5732,3720.0,0.58308,0.29350,0.07270,0.02389,nan,nan,-0.04227,0.04962
NGC5732,3740.0,-0.22729,0.29350,0.07811,0.02517,nan,nan,0.00141,0.04961
NGC5732,3760.0,0.10109,0.29347,0.06584,0.02361,nan,nan,0.05175,0.04961
NGC5732,3780.0,0.40552,0.29347,0.05396,0.02444,nan,nan,0.03722,0.04961
NGC5732,3800.0,-0.08099,0.29348,0.07841,0.02545,nan,nan,0.04883,0.04961
NGC5732,3820.0,-0.03530,0.29348,0.03447,0.02301,nan,nan,0.09694,0.04961
NGC5732,3840.0,-0.04636,0.29348,-0.00767,0.01430,nan,nan,0.03790,0.04961
NGC5732,3860.0,-0.02496,0.29349,nan,nan,nan,nan,0.10839,0.04961
NGC5732,3880.0,0.17965,0.29349,nan,nan,nan,nan,-0.04672,0.04960
NGC5732,3900.0,0.05939,0.29346,nan,nan,nan,nan,0.01066,0.04960
NGC5732,3920.0,-0.14309,0.29346,nan,nan,nan,nan,0.03371,0.04960
NGC5732,3940.0,-0.03704,0.29347,nan,nan,nan,nan,-0.00154,0.04960
NGC5732,3960.0,0.06591,0.29347,nan,nan,nan,nan,0.01560,0.04960
NGC5732,3980.0,-0.39921,0.29347,nan,nan,nan,nan,-0.02075,0.04960
NGC5732,4000.0,-0.02709,0.29347,nan,nan,nan,nan,0.02092,0.04960
NGC5732,4020.0,0.22611,0.29344,nan,nan,nan,nan,-0.06699,0.04959
NGC5732,4040.0,-0.11370,0.29345,nan,nan,nan,nan,-0.02053,0.04959
NGC5732,4060.0,-0.24458,0.29345,nan,nan,nan,nan,-0.03498,0.04959
NGC5732,4080.0,-0.08861,0.29345,nan,nan,nan,nan,-0.09634,0.04959
NGC5732,4100.0,-0.25061,0.29346,nan,nan,nan,nan,-0.02430,0.04959
NGC5732,4120.0,0.27421,0.29346,nan,nan,nan,nan,-0.02639,0.04959
NGC5732,4140.0,0.03590,0.29346,nan,nan,nan,nan,0.02588,0.04959
NGC5732,4160.0,0.40198,0.29343,nan,nan,nan,nan,-0.06444,0.04958
NGC5784,4980.0,0.03862,0.20344,nan,nan,nan,nan,-0.01791,0.04793
NGC5784,5000.0,-0.29486,0.20342,nan,nan,nan,nan,0.03579,0.04792
NGC5784,5020.0,0.02330,0.20342,nan,nan,nan,nan,0.01589,0.04792
NGC5784,5040.0,0.10717,0.20342,nan,nan,nan,nan,0.01037,0.04792
NGC5784,5060.0,0.03663,0.20342,nan,nan,nan,nan,0.02508,0.04792
NGC5784,5080.0,0.00740,0.20343,nan,nan,-0.01440,0.01681,0.03217,0.04792
NGC5784,5100.0,0.17583,0.20343,0.00890,0.01097,-0.00959,0.02987,-0.01759,0.04792
NGC5784,5120.0,0.18160,0.20343,0.04135,0.01809,0.04350,0.03195,0.05061,0.04792
NGC5784,5140.0,0.16613,0.20341,0.12984,0.02010,0.14747,0.03520,0.10219,0.04792
NGC5784,5160.0,0.18230,0.20341,0.11919,0.02025,0.12740,0.03519,0.14596,0.04791
NGC5784,5180.0,-0.03661,0.20341,0.05975,0.01966,0.07421,0.03819,0.08867,0.04791
NGC5784,5200.0,0.13009,0.20339,0.09575,0.01947,0.10539,0.03795,0.10626,0.04791
NGC5784,5220.0,-0.13802,0.20335,0.04991,0.02081,0.09653,0.03649,0.08432,0.04791
NGC5784,5240.0,-0.09257,0.20336,0.06852,0.02029,0.04583,0.03350,0.02382,0.04791
NGC5784,5260.0,0.08735,0.20334,0.07194,0.02096,0.06570,0.03317,0.04735,0.04791
NGC5784,5280.0,0.24298,0.20332,0.06536,0.02057,0.05676,0.03119,0.04029,0.04791
NGC5784,5300.0,0.12231,0.20327,0.03493,0.01748,0.02910,0.03539,0.01249,0.04790
NGC5784,5320.0,-0.04738,0.20328,0.06338,0.01486,0.06905,0.03447,0.02876,0.04790
NGC5784,5340.0,-0.26542,0.20328,0.03122,0.01737,0.08832,0.03354,0.04781,0.04790
NGC5784,5360.0,0.01385,0.20328,0.06872,0.01839,0.10950,0.03152,0.01591,0.04790
NGC5784,5380.0,-0.04299,0.20326,0.04473,0.01859,0.03838,0.03079,0.00896,0.04790
NGC5784,5400.0,0.07496,0.20324,0.04857,0.01500,0.03017,0.02761,-0.02315,0.04790
NGC5784,5420.0,-0.03525,0.20324,0.02755,0.01499,0.03052,0.02887,0.03654,0.04790
NGC5784,5440.0,0.04718,0.20324,0.04754,0.01547,0.07625,0.02887,0.06215,0.04790
NGC5784,5460.0,-0.07649,0.20325,0.04585,0.01533,0.10809,0.02887,0.07079,0.04789
NGC5784,5480.0,-0.08960,0.20325,0.01611,0.01358,0.02028,0.02930,0.02321,0.04789
NGC5784,5500.0,-0.16147,0.20323,0.03553,0.01374,0.01334,0.03062,0.02279,0.04789
NGC5784,5520.0,-0.04013,0.20323,0.04374,0.01683,0.04822,0.02486,0.01440,0.04789
NGC5784,5540.0,0.27654,0.20323,0.04418,0.01685,0.03937,0.02599,0.02297,0.04789
NGC5784,5560.0,0.15196,0.20324,0.05046,0.01585,0.07511,0.02610,0.04030,0.04789
NGC5784,5580.0,-0.04844,0.20322,0.03449,0.01818,0.04699,0.02998,0.07369,0.04789
NGC5784,5600.0,0.11360,0.20322,0.04390,0.01972,0.02773,0.03385,0.04747,0.04789
NGC5784,5620.0,0.09288,0.20322,0.09636,0.02002,0.07277,0.03236,0.05224,0.04788
NGC5784,5640.0,-0.16731,0.20322,0.11742,0.01951,0.13261,0.03179,0.09527,0.04788
NGC5784,5660.0,-0.01292,0.20322,0.03755,0.01744,0.02962,0.03178,-0.02507,0.04788
NGC5784,5680.0,-0.20058,0.20321,0.00478,0.01111,0.01584,0.02968,0.00893,0.04788
NGC5784,5700.0,-0.17390,0.20321,nan,nan,-0.00202,0.01432,-0.01352,0.04788
NGC5784,5720.0,-0.19572,0.20321,nan,nan,nan,nan,0.05166,0.04788
NGC5784,5740.0,-0.27241,0.20321,nan,nan,nan,nan,0.00910,0.04788
NGC5784,5760.0,0.03178,0.20321,nan,nan,nan,nan,0.02259,0.04788
NGC5784,5780.0,0.05611,0.20322,nan,nan,nan,nan,0.03358,0.04787
NGC5784,5800.0,-0.12862,0.20322,nan,nan,nan,nan,0.00036,0.04787
NGC5784,5820.0,-0.05085,0.20322,nan,nan,nan,nan,-0.04695,0.04787
NGC5784,5840.0,0.27803,0.20322,nan,nan,nan,nan,-0.03530,0.04787
NGC5876,2800.0,-0.16118,0.27369,nan,nan,nan,nan,,
NGC5876,2820.0,-0.16623,0.27369,nan,nan,nan,nan,,
NGC5876,2840.0,-0.20743,0.27369,nan,nan,nan,nan,,
NGC5876,2860.0,-0.21785,0.27367,nan,nan,nan,nan,,
NGC5876,2880.0,-0.09077,0.27364,nan,nan,nan,nan,,
NGC5876,2900.0,-0.22344,0.27364,nan,nan,nan,nan,,
NGC5876,2920.0,-0.08195,0.27365,nan,nan,nan,nan,,
NGC5876,2940.0,0.23236,0.27362,nan,nan,nan,nan,,
NGC5876,2960.0,-0.13738,0.27362,nan,nan,nan,nan,,
NGC5876,2980.0,0.32455,0.27360,nan,nan,nan,nan,,
NGC5876,3000.0,-0.11361,0.27357,nan,nan,nan,nan,,
NGC5876,3020.0,0.03154,0.27354,nan,nan,nan,nan,,
NGC5876,3040.0,0.05810,0.27352,nan,nan,nan,nan,,
NGC5876,3060.0,0.08036,0.27352,nan,nan,nan,nan,,
NGC5876,3080.0,0.11089,0.27352,nan,nan,nan,nan,,
NGC5876,3100.0,-0.27949,0.27352,nan,nan,nan,nan,,
NGC5876,3120.0,0.25370,0.27353,nan,nan,nan,nan,,
NGC5876,3140.0,0.01058,0.27353,nan,nan,nan,nan,,
NGC5876,3160.0,0.06001,0.27353,nan,nan,nan,nan,,
NGC5876,3180.0,0.04041,0.27351,nan,nan,nan,nan,,
NGC5876,3200.0,0.07661,0.27348,nan,nan,nan,nan,,
NGC5876,3220.0,-0.12020,0.27348,nan,nan,nan,nan,,
NGC5876,3240.0,0.14138,0.27345,nan,nan,nan,nan,,
NGC5876,3260.0,0.00057,0.27346,nan,nan,nan,nan,,
NGC5876,3280.0,-0.02852,0.27346,nan,nan,nan,nan,,
NGC5876,3300.0,-0.27067,0.27346,nan,nan,nan,nan,,
NGC5876,3320.0,-0.19526,0.27347,nan,nan,nan,nan,,
NGC5876,3340.0,-0.36719,0.27347,nan,nan,nan,nan,,
NGC5876,3360.0,-0.35225,0.27347,nan,nan,nan,nan,,
NGC5876,3380.0,0.13436,0.27344,nan,nan,nan,nan,,
NGC5876,3400.0,0.03779,0.27345,nan,nan,nan,nan,,
NGC5876,3420.0,0.17335,0.27342,nan,nan,nan,nan,,
NGC5876,3440.0,-0.05004,0.27342,nan,nan,nan,nan,,
NGC5876,3460.0,0.00117,0.27343,nan,nan,nan,nan,,
NGC5876,3480.0,-0.00656,0.27343,nan,nan,nan,nan,,
NGC5876,3500.0,0.03321,0.27343,nan,nan,nan,nan,,
NGC5876,3520.0,0.05922,0.27343,nan,nan,nan,nan,,
NGC5876,3540.0,-0.09126,0.27344,nan,nan,nan,nan,,
NGC5876,3560.0,0.06326,0.27344,nan,nan,nan,nan,,
NGC5876,3580.0,0.11509,0.27344,nan,nan,nan,nan,,
NGC5876,3600.0,-0.13688,0.27345,nan,nan,nan,nan,,
NGC5876,3620.0,0.08554,0.27345,nan,nan,nan,nan,,
NGC5876,3640.0,0.15249,0.27345,nan,nan,nan,nan,,
NGC5876,3660.0,0.12113,0.27345,nan,nan,nan,nan,,
NGC5908,2860.0,0.09192,0.20138,nan,nan,nan,nan,0.07136,0.09077
NGC5908,2880.0,0.14791,0.20138,nan,nan,0.01589,0.01451,0.08815,0.09077
NGC5908,2900.0,-0.10114,0.20138,nan,nan,-0.00278,0.02788,0.00043,0.09077
NGC5908,2920.0,-0.13301,0.20138,0.01037,0.01928,0.01308,0.05744,0.03421,0.09077
NGC5908,2940.0,-0.03497,0.20139,0.08778,0.04175,0.05524,0.06043,0.01953,0.09077
NGC5908,2960.0,0.50111,0.20139,0.72595,0.04451,0.64287,0.06084,0.64979,0.09077
NGC5908,2980.0,0.59867,0.20139,0.93203,0.04525,0.78903,0.06146,0.76824,0.09077
NGC5908,3000.0,0.65514,0.20139,0.84711,0.04556,0.72591,0.06166,0.72159,0.09077
NGC5908,3020.0,0.51029,0.20140,0.71019,0.04367,0.60162,0.06151,0.51548,0.09077
NGC5908,3040.0,0.47275,0.20140,0.57099,0.03663,0.53629,0.06007,0.54980,0.09077
NGC5908,3060.0,0.56556,0.20140,0.55017,0.03397,0.52598,0.05273,0.56695,0.09077
NGC5908,3080.0,0.37015,0.20140,0.52604,0.03275,0.48717,0.04737,0.38307,0.09077
NGC5908,3100.0,0.50583,0.20140,0.52792,0.03373,0.44749,0.04610,0.39688,0.09077
NGC5908,3120.0,0.48137,0.20141,0.52068,0.03224,0.47308,0.04532,0.41342,0.09077
NGC5908,3140.0,0.59884,0.20141,0.49170,0.02861,0.47481,0.04521,0.39830,0.09077
NGC5908,3160.0,0.38584,0.20139,0.40479,0.02709,0.34303,0.04411,0.40201,0.09077
NGC5908,3180.0,0.35322,0.20139,0.42137,0.02668,0.39088,0.04240,0.35428,0.09077
NGC5908,3200.0,0.46425,0.20139,0.42835,0.02706,0.36464,0.04158,0.34745,0.09077
NGC5908,3220.0,0.26720,0.20140,0.40450,0.02679,0.34023,0.04155,0.35676,0.09077
NGC5908,3240.0,0.58114,0.20140,0.48274,0.02567,0.43662,0.04041,0.39553,0.09077
NGC5908,3260.0,0.57993,0.20140,0.49871,0.02568,0.47844,0.04135,0.39220,0.09077
NGC5908,3280.0,0.54057,0.20140,0.42559,0.02559,0.38264,0.04266,0.37783,0.09077
NGC5908,3300.0,0.61653,0.20140,0.40281,0.02634,0.38204,0.04173,0.28422,0.09077
NGC5908,3320.0,0.51007,0.20138,0.51272,0.02768,0.47156,0.04067,0.51381,0.09077
NGC5908,3340.0,0.53380,0.20139,0.49477,0.02837,0.42863,0.04285,0.43168,0.09077
NGC5908,3360.0,0.32701,0.20137,0.41744,0.02974,0.37996,0.04313,0.40649,0.09077
NGC5908,3380.0,0.61565,0.20137,0.48695,0.02879,0.42670,0.04642,0.39844,0.09077
NGC5908,3400.0,0.58597,0.20137,0.52808,0.02993,0.47346,0.04522,0.39421,0.09077
NGC5908,3420.0,0.65956,0.20137,0.52320,0.02872,0.48004,0.04744,0.51551,0.09077
NGC5908,3440.0,0.37413,0.20135,0.49294,0.03802,0.44535,0.04728,0.49781,0.09077
NGC5908,3460.0,0.31721,0.20133,0.55941,0.04250,0.45290,0.04759,0.34801,0.09077
NGC5908,3480.0,0.46986,0.20134,0.59713,0.04244,0.46017,0.04937,0.41708,0.09077
NGC5908,3500.0,0.57094,0.20129,0.63618,0.04398,0.51591,0.05331,0.58162,0.09077
NGC5908,3520.0,0.14362,0.20130,0.63935,0.04740,0.48247,0.05660,0.51940,0.09077
NGC5908,3540.0,0.43730,0.20130,0.80956,0.04978,0.62674,0.06179,0.59154,0.09077
NGC5908,3560.0,0.54845,0.20130,0.84886,0.05380,0.74678,0.06259,0.71280,0.09076
NGC5908,3580.0,0.57135,0.20128,0.90620,0.04603,0.78283,0.06276,0.82940,0.09076
NGC5908,3600.0,0.81348,0.20128,0.87479,0.04438,0.77919,0.06157,0.73158,0.09076
NGC5908,3620.0,0.37876,0.20126,0.51357,0.04215,0.41882,0.06076,0.45099,0.09076
NGC5908,3640.0,0.11897,0.20126,0.15115,0.03302,0.10649,0.06012,0.10456,0.09076
NGC5908,3660.0,0.01956,0.20127,0.00803,0.02063,0.04010,0.04528,0.04713,0.09076
NGC5908,3680.0,-0.01337,0.20125,nan,nan,-0.04178,0.03266,-0.00226,0.09076
NGC5908,3700.0,0.09155,0.20123,nan,nan,nan,nan,0.01500,0.09076
NGC5908,3720.0,0.03066,0.20121,nan,nan,nan,nan,-0.06632,0.09076
NGC5930,2180.0,0.04386,0.27659,nan,nan,nan,nan,-0.02732,0.06189
NGC5930,2200.0,0.00320,0.27659,nan,nan,nan,nan,0.02029,0.06189
NGC5930,2220.0,-0.24185,0.27660,nan,nan,nan,nan,-0.01389,0.06189
NGC5930,2240.0,-0.16633,0.27660,nan,nan,nan,nan,-0.03126,0.06188
NGC5930,2260.0,0.17504,0.27660,nan,nan,nan,nan,0.00821,0.06188
NGC5930,2280.0,0.19254,0.27658,nan,nan,nan,nan,0.05957,0.06188
NGC5930,2300.0,-0.02617,0.27658,nan,nan,nan,nan,0.04443,0.06188
NGC5930,2320.0,0.14443,0.27655,nan,nan,nan,nan,0.00682,0.06188
NGC5930,2340.0,-0.12396,0.27655,nan,nan,nan,nan,-0.07070,0.06188
NGC5930,2360.0,-0.05832,0.27656,nan,nan,-0.03240,0.01796,-0.03375,0.06187
NGC5930,2380.0,-0.12374,0.27653,0.00945,0.01316,0.00855,0.02673,0.06397,0.06187
NGC5930,2400.0,-0.07603,0.27653,0.03157,0.01811,0.01195,0.03166,-0.01851,0.06187
NGC5930,2420.0,-0.02282,0.27654,0.06140,0.02129,0.00594,0.03928,-0.02866,0.06187
NGC5930,2440.0,0.18840,0.27648,0.10928,0.02452,0.05486,0.04395,0.08281,0.06187
NGC5930,2460.0,0.22932,0.27648,0.22343,0.02639,0.19719,0.04633,0.24362,0.06187
NGC5930,2480.0,0.22091,0.27648,0.33067,0.03064,0.30369,0.04854,0.31700,0.06186
NGC5930,2500.0,0.16917,0.27649,0.43648,0.03154,0.37245,0.04889,0.33101,0.06186
NGC5930,2520.0,0.13467,0.27649,0.42365,0.03163,0.40517,0.04831,0.37521,0.06186
NGC5930,2540.0,0.27365,0.27649,0.39308,0.02924,0.36742,0.04832,0.38571,0.06186
NGC5930,2560.0,0.20112,0.27647,0.33366,0.02790,0.25320,0.04782,0.24008,0.06186
NGC5930,2580.0,0.29145,0.27647,0.26718,0.02733,0.26147,0.04748,0.22165,0.06186
NGC5930,2600.0,0.23789,0.27647,0.27345,0.02828,0.25793,0.04741,0.28088,0.06185
NGC5930,2620.0,0.43718,0.27647,0.30571,0.02881,0.28785,0.04747,0.23646,0.06185
NGC5930,2640.0,0.23843,0.27648,0.29435,0.02896,0.29294,0.04645,0.30240,0.06185
NGC5930,2660.0,0.22203,0.27642,0.33616,0.02770,0.28127,0.05591,0.27203,0.06185
NGC5930,2680.0,0.19125,0.27642,0.31516,0.02834,0.25215,0.05726,0.23690,0.06185
NGC5930,2700.0,0.45688,0.27643,0.33754,0.03144,0.41460,0.05836,0.40602,0.06185
NGC5930,2720.0,0.32127,0.27643,0.46565,0.03116,0.43754,0.05901,0.40925,0.06184
NGC5930,2740.0,0.06082,0.27643,0.41762,0.03112,0.44751,0.05881,0.44560,0.06184
NGC5930,2760.0,0.70899,0.27643,0.40694,0.02708,0.44570,0.05508,0.41386,0.06184
NGC5930,2780.0,0.45701,0.27638,0.35465,0.02693,0.37707,0.05181,0.35049,0.06184
NGC5930,2800.0,0.14461,0.27638,0.28465,0.02749,0.26586,0.04860,0.28391,0.06184
NGC5930,2820.0,0.08886,0.27638,0.21731,0.02748,0.21670,0.04528,0.19559,0.06184
NGC5930,2840.0,0.42515,0.27636,0.12730,0.02765,0.12838,0.04317,0.11490,0.06183
NGC5930,2860.0,0.00701,0.27636,0.05260,0.02390,0.06192,0.04069,0.06852,0.06183
NGC5930,2880.0,-0.18969,0.27636,0.01746,0.01533,0.03489,0.03428,-0.00766,0.06183
NGC5930,2900.0,0.21409,0.27636,nan,nan,-0.00461,0.01704,-0.03426,0.06183
NGC5930,2920.0,0.36346,0.27637,nan,nan,nan,nan,-0.00095,0.06183
NGC5930,2940.0,0.36781,0.27637,nan,nan,nan,nan,0.02851,0.06183
NGC5930,2960.0,0.12601,0.27634,nan,nan,nan,nan,0.08038,0.06183
NGC5930,2980.0,0.00262,0.27635,nan,nan,nan,nan,-0.02144,0.06182
NGC5930,3000.0,-0.14192,0.27635,nan,nan,nan,nan,-0.03854,0.06182
NGC5930,3020.0,0.13419,0.27635,nan,nan,nan,nan,0.01917,0.06182
NGC5930,3040.0,-0.34059,0.27629,nan,nan,nan,nan,0.02506,0.06182
NGC5934,5100.0,-0.25545,0.21339,nan,nan,nan,nan,-0.02970,0.04938
NGC5934,5120.0,0.19912,0.21339,nan,nan,-0.01239,0.01676,-0.00177,0.04938
NGC5934,5140.0,-0.13850,0.21339,nan,nan,0.01085,0.02175,-0.03832,0.04938
NGC5934,5160.0,-0.18015,0.21339,nan,nan,0.04793,0.02387,0.04702,0.04937
NGC5934,5180.0,-0.10927,0.21340,0.00954,0.00955,0.04807,0.03078,0.03052,0.04937
NGC5934,5200.0,-0.06829,0.21340,0.01911,0.01585,-0.00031,0.03696,0.01328,0.04937
NGC5934,5220.0,0.13704,0.21340,0.06274,0.01877,0.06289,0.03691,0.03116,0.04937
NGC5934,5240.0,0.06945,0.21340,0.06955,0.02160,0.10236,0.03486,0.06003,0.04937
NGC5934,5260.0,0.35715,0.21341,0.12445,0.02112,0.14963,0.03578,0.10583,0.04937
NGC5934,5280.0,0.17350,0.21341,0.15612,0.02116,0.11619,0.03512,0.10370,0.04937
NGC5934,5300.0,0.41223,0.21341,0.16896,0.02048,0.17496,0.03577,0.12614,0.04936
NGC5934,5320.0,0.15601,0.21341,0.14239,0.02207,0.07708,0.03563,0.09574,0.04936
NGC5934,5340.0,0.22424,0.21342,0.19116,0.02189,0.16804,0.03628,0.13882,0.04936
NGC5934,5360.0,-0.04132,0.21342,0.14432,0.02213,0.14562,0.03565,0.13775,0.04936
NGC5934,5380.0,-0.00997,0.21342,0.13223,0.02096,0.11919,0.03567,0.12344,0.04936
NGC5934,5400.0,0.15655,0.21342,0.14744,0.02057,0.14382,0.03439,0.12037,0.04936
NGC5934,5420.0,0.26079,0.21343,0.14736,0.01935,0.12594,0.03853,0.11916,0.04936
NGC5934,5440.0,0.29199,0.21343,0.11498,0.01872,0.07179,0.03742,0.04024,0.04935
NGC5934,5460.0,0.07569,0.21343,0.11074,0.01928,0.11157,0.03637,0.08393,0.04935
NGC5934,5480.0,0.05252,0.21343,0.13574,0.01999,0.12346,0.03581,0.09807,0.04935
NGC5934,5500.0,0.19627,0.21343,0.11263,0.02065,0.09980,0.03591,0.11417,0.04935
NGC5934,5520.0,-0.17293,0.21344,0.13301,0.01948,0.16348,0.03430,0.15642,0.04935
NGC5934,5540.0,0.02669,0.21344,0.14005,0.02021,0.11902,0.03445,0.12096,0.04935
NGC5934,5560.0,0.18035,0.21344,0.12741,0.02020,0.13453,0.03539,0.13508,0.04935
NGC5934,5580.0,0.41188,0.21344,0.12615,0.02019,0.14397,0.03612,0.13803,0.04934
NGC5934,5600.0,0.16830,0.21345,0.14804,0.01981,0.14674,0.03576,0.13333,0.04934
NGC5934,5620.0,0.22728,0.21345,0.17476,0.01973,0.17732,0.03491,0.09045,0.04934
NGC5934,5640.0,0.17007,0.21345,0.09936,0.02193,0.08581,0.03571,0.04562,0.04934
NGC5934,5660.0,0.00368,0.21345,0.16210,0.02202,0.15077,0.03576,0.13334,0.04934
NGC5934,5680.0,0.13942,0.21346,0.19366,0.02267,0.18132,0.03579,0.14300,0.04934
NGC5934,5700.0,0.09341,0.21346,0.15798,0.02297,0.16090,0.03738,0.15759,0.04934
NGC5934,5720.0,0.09774,0.21344,0.19700,0.02374,0.22042,0.03739,0.18605,0.04934
NGC5934,5740.0,0.26363,0.21344,0.20891,0.02341,0.16486,0.03764,0.14740,0.04933
NGC5934,5760.0,0.51959,0.21342,0.23248,0.02329,0.18348,0.03749,0.17674,0.04933
NGC5934,5780.0,0.25105,0.21337,0.17487,0.02246,0.18545,0.03586,0.17741,0.04933
NGC5934,5800.0,0.17640,0.21335,0.16772,0.02153,0.16549,0.03476,0.16223,0.04933
NGC5934,5820.0,-0.02761,0.21335,0.09921,0.01950,0.03784,0.03449,-0.00312,0.04933
NGC5934,5840.0,-0.00283,0.21336,0.02337,0.01555,-0.01134,0.03126,-0.00243,0.04933
NGC5934,5860.0,0.00321,0.21336,0.00008,0.00855,0.00312,0.02362,0.05312,0.04933
NGC5934,5880.0,0.00733,0.21336,nan,nan,nan,nan,-0.01011,0.04932
NGC5934,5900.0,0.06035,0.21336,nan,nan,nan,nan,0.02240,0.04932
NGC5934,5920.0,-0.29297,0.21337,nan,nan,nan,nan,-0.01015,0.04932
NGC5934,5940.0,-0.03907,0.21334,nan,nan,nan,nan,-0.02711,0.04932
NGC5934,5960.0,0.13651,0.21335,nan,nan,nan,nan,-0.03336,0.04932
NGC5947,5340.0,0.32802,0.19214,nan,nan,nan,nan,-0.03515,0.05850
NGC5947,5360.0,0.11703,0.19214,nan,nan,nan,nan,-0.00281,0.05850
NGC5947,5380.0,0.11638,0.19212,nan,nan,nan,nan,0.02244,0.05850
NGC5947,5400.0,-0.06098,0.19212,nan,nan,nan,nan,0.06274,0.05850
NGC5947,5420.0,-0.08431,0.19213,nan,nan,nan,nan,-0.01456,0.05850
NGC5947,5440.0,-0.20116,0.19213,nan,nan,nan,nan,0.01968,0.05850
NGC5947,5460.0,-0.06926,0.19213,nan,nan,nan,nan,0.02377,0.05850
NGC5947,5480.0,0.10223,0.19213,nan,nan,nan,nan,-0.01927,0.05849
NGC5947,5500.0,0.16561,0.19213,nan,nan,nan,nan,-0.00261,0.05849
NGC5947,5520.0,0.02314,0.19213,nan,nan,nan,nan,-0.02642,0.05849
NGC5947,5540.0,0.10548,0.19213,nan,nan,nan,nan,-0.06274,0.05849
NGC5947,5560.0,-0.01553,0.19213,nan,nan,nan,nan,-0.06759,0.05849
NGC5947,5580.0,-0.01338,0.19214,nan,nan,nan,nan,-0.00549,0.05849
